Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee
raj kamal saraswati vidya mandir,3430048,JHARKHAND,DHANBAD,ashok nagar dhanbad jharkhand,828106,0326,"2303099 ,",2646268,2525644,dnb_rajkamal@yahoo.co.in,,1978,4/1/2005 12:00:00 AM,RAJESH KUMAR SINGH,1,"ma ,b ed , ph d",05,20,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,bal kalyan samiti dhanbad
SARASWATI SHISHU MANDIR,3430104,JHARKHAND,DHANBAD,SHYAMDIH KATRAS BAZAR DISTT.DHANBAD JHARKHAND,828114,0326,"2372669 ,",,,singhsachitanand@gmail.com,,1993,7/1/2005 12:00:00 AM,SACHITA NAND SINGH,1,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,BALA KALYAN TRUST
saraswati shishu vidya mandir,3430161,JHARKHAND,DHANBAD,baghmara po navagarh distt dhanbad jharkhand,828306,0326,"2428360 ,",9431732881,,rrsharmaprincipalsvm@gmail.com,www.ssvmbaghmara.in,1979,7/1/2008 12:00:00 AM,RAJA RAM SHARMA,1,"m.sc, b.ed",6,15,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,bal kalyan samiti baghmara
SARASWATI VIDYA MANDIR,3430150,JHARKHAND,DHANBAD,SINIDHIH GOVINDPUR AREA PO TUNDOO DISTT DHANBAD JHARKHAND,828128,0326,"2392102 , 2393111",9430755435,,sksinhasvm@gmail.com,,2000,8/12/2007 12:00:00 AM,SANJEEV KUMAR SINHA,1,"M.A, B.ED, M.COM",20,26,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,VIDYA VIKAS SAMITI
SARASWATI VIDYA MANDIR,3430144,JHARKHAND,DHANBAD,BHULI PO SHRAMIK NAGAR DHANBAD JHARKHAND,828105,0326,"2341620 ,",2340041,,harinarayans045@gmail.com,,2000,7/8/1998 12:00:00 AM,HARI NARAYAN SHARMA,0,"M.A., B.Ed",05,27,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,VIDYA VIKAS SAMITI BIHAR
SARASWATI VIDYA MANDIR,3430047,JHARKHAND,DHANBAD,SINDRI DISTT DHANBAD JHARKHAND,828122,0326,"2245740 ,",235549,,shivbalakprasad@gmail.com,,1981,4/30/2019 12:00:00 AM,shio balak prasad,1,"M.A., B.ED., B.P.ED.",02,09,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,SHISHU SHIKSHA PRABANDH SAMITI BR.
SCHOOL OF COMPETITION,3430174,JHARKHAND,DHANBAD,TALDANGA HOUSING PO SARISA PAHARI VIA CHIRKUNDA DISTT DHANBAD JHARKHAND,828202,6540,"272142 ,",,,sanjiv.svs@gmail.com,,1984,7/1/2005 12:00:00 AM,SANJIV KUMAR SHAW,0,"M.Sc.(Chemistry, M.Ed., M.Phil",06,10,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,ROHINI EDUCATION EXPANSION TRUST
SMT GINIA DEVI MODERN SCHOOL,3430134,JHARKHAND,DHANBAD,CHIRKUNDA DISTT DHANBAD JHARKHAND,828202,6540,"273177 , 23177",03412281982,273177,zubinbose13@rediffmail.com,,1993,7/1/2005 12:00:00 AM,ZUBIN BOSE,1,MA BED,20,25,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,GINIA DEVI CHAR. TRUST
SRI SRI SURYA DEO SINGH SMRITI,3430191,JHARKHAND,DHANBAD,GURUKULAM PO SARAIDHELA DHANBAD JHARKHAND,828127,0326,"2205721 ,",9835516146,3262209407,tahseenahmed3260@gmail.com,,2007,8/12/2007 12:00:00 AM,S M TAHSEEN AHMAD,1,M.com B.Ed,15,20,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,SURYADEO SINGH MEMORIAL FOUNDATION
ST THOMAS HIGH SCHOOL,3430237,JHARKHAND,DHANBAD,NH-2 SAHUBAHIYAR TOPCHANCHI DHANBAAD JHARKHAND,828402,0326,"6550868 ,",,,sthsprincipal@yahoo.com,,1997,9/1/1997 12:00:00 AM,SANDEEP R DEY,0,M.A/B.ed,22,7,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,St Thomas School Managing Committe
symbiosis public school,3430292,JHARKHAND,DHANBAD,"barwadda,nh-2 kalyanpur,dhanbad 826004 jharkhand",826004,0326,"3262293055 ,",,03262293040,indranighosh7@gmail.com,,2010,4/9/2010 12:00:00 AM,INDRANI GHOSH,2,M.Ed,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2019,vivekanand social and educational trust
symbiosis public school,3430392,JHARKHAND,DHANBAD,"barwadda,nh-2 kalyanpur,dhanbad 826004 jharkhand",826004,,"03262293055 ,",,03262293055,symbiosispublicschool@yahoo.in,http://www.symbiosisdhn.org,2010,9/4/2010 12:00:00 AM,Mrs.MRS.INDRANI GHOSH,,"M.Sc., B.Ed",14,34,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Vivekanand Social and Educational Trust
TATA D A V SCHOOL,3430075,JHARKHAND,DHANBAD,PIT NO 3 JAMADOBA P.O. JAMADOBA DISTT. DHANBAD JHARKHAND,828112,0326,"2320654 ,",03262320654,,dav_jamadoba@yahoo.co.in,,2006,4/2/2007 12:00:00 AM,A K PANDEY,1,"MSc Maths,MA Eng.B.Ed",14,24,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,D A V COLLEGE MANAGING COMMITTEE
TATA DAV SCHOOL (TISCO),3430101,JHARKHAND,DHANBAD,SIJUA P.O. BHELATAND DHANBAD JHARKHAND,828103,0326,"2372625 , 2372814",,,tatadavsijua@ymail.com,www.vidyashilp.in,1998,6/9/2008 12:00:00 AM,ANIL KUMAR SINGH,0,"MA, B.Ed, PGDCA",05,08,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,D A V COLLEGE & MANAGING COMMITTEE
TERESA BLOCK,3430273,JHARKHAND,DHANBAD,"KUSUM VIHAR, KOYLA NAGAR",826005,0326,"2230822 ,",,0326-2230822,kvetteresa@yahoo.com,,2001,3/22/2001 12:00:00 AM,RANJU SINGH,0,M.A.B.ED,8,7,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2018,KUSUM VIHAR EDUCATION TRUST
VALLEY PUBLIC SCHOOL,3430368,JHARKHAND,DHANBAD,"AT- PATLABARI,PO-BENAGORIA VIA MUGMA,DHANBAD,JHARKHAND-828204",828204,,"06540-284231 ,",,06540-284244,valleypublicschool2@gmail.com,http://valleypublicschool.com,2000,2/21/2000 12:00:00 AM,Mrs.LALITA KUMARI,,"M.A,B.Ed",2,5,Secondary School,Provisional,4/1/2017,31/3/2020,PATLABARI JANKALYAN TRUST
eklavya model residential school,3420001,JHARKHAND,DUMKA,"at- kathijia, post- kathijia, dist.- dumka, jharkhand- 814101",,,",",,,,,,4/12/2018 12:00:00 AM,.,0,,,,Secondary School,,Secondary School,,Secondary School
JAWAHAR NAVODAYA VIDYALAYA,3440003,JHARKHAND,DUMKA,HANSDIHA DUMKA JHARKHAND,814145,6431,"248110 ,",290745,,jnvdumka2011@gmail.com,,1986,4/1/1991 12:00:00 AM,Devendra Kumar,0,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2018,NAVODAYA VIDYALAYA SAMITI
SACRED HEART SCHOOL,3430327,JHARKHAND,DUMKA,P.O. - DUMKA(H.P.O.),814101,6434,"236191 ,",78144,,principalshsdumka@gmail.com,,2007,3/19/2007 12:00:00 AM,SHANTA KERKETTA,0,"M.A., B.Ed.",10,10,Secondary School,Provisional,1/4/2019,31/3/2024,DUMKA CATHOLIC DIOCESE
SIDO KANHU HIGH SCHOOL,3430186,JHARKHAND,DUMKA,VILLAGE PALASH DANGAL BLOCK RAGHUNATHPUR RAMESHWAR DISTT DUMKA JHARKHAND,814148,6434,"224597 ,",,,sidokanhurgp88@gmail.com,,1982,7/1/2005 12:00:00 AM,LILA CHAL BHANDARI,0,"M.Sc.(Chemistry, M.Ed., M.Phil",06,10,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,SEWA DUMKA
SIDO KANU HIGH SCHOOL,3430125,JHARKHAND,DUMKA,THANA ROAD DUMKA P O DUMKA DISTT DUMKA JHARKHAND,814101,6434,"2236520 ,",,,naresh020566@gmail.com,,1992,2/1/2007 12:00:00 AM,NARESH CHANDRA THAKUR,1,M.A.BP.ED,7,10,Secondary School,Provisional,1/4/2015,31/3/2020,SEWA DUMKA BIHAR
AIWC ACADEMY OF EXECELLENCE,3430223,JHARKHAND,EAST SINGHBHUM,"DIHING ROAD, OLD BARIDIH, DHALBHUM, JAMSHEDPUR, EAST SINGHBHUM, JHARKHAND",831017,0657,"2213349 ,",9915070521,0183-2700808,jasbeergill@rediffmail.com,,2003,3/4/2003 12:00:00 AM,JASBEER KAUR GILL,2,"m.a, b.ed",02,20,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,st.xaviers education trust
ATOMIC ENERGY CENTRAL SCHOOL,3480002,JHARKHAND,EAST SINGHBHUM,P O JADUGUDA MINES SINGHBHUM DISTT JHARKHAND,832102,0891,"235 ,",310,06546263332,uciljd@ucil_jd.bih.nic.in,http://www.aecs1jaduguda.nic.in,1965,4/3/2003 12:00:00 AM,HAROON RASHID KHAN,2,"MA (Economics),B.Ed",10,15,Senior Secondary,Provisional,1/5/1981,1/ 5/ 2019,ATOMIC ENERGY EDUCATION SOCY
ATOMIC ENERGY CENTRAL SCHOOL,3480005,JHARKHAND,EAST SINGHBHUM,NARWAPAHAR POST NARWAPAHAR VIA SUNDERNAGAR SINGHBHUM DISTT HQ JAMSHEDPUR JHARKHAND,832107,0657,"2741609 ,",06572741750,2741609,aecsnrw@yahoo.co.in,,1991,4/1/2005 12:00:00 AM,Mr. DILEEP SINGH,1,"M.COM,GRAD.CWA,B.ED",5,14,Secondary School,Provisional,1/4/2013,31/3/2021,ATOMIC ENERGY EDUCATION SOCIETY
"Atomic Energy Central School,",3480006,JHARKHAND,EAST SINGHBHUM,"Turamdih, via Sundernagar, East Singhbhum Distt.",832107,0657,"6571518 ,",06572741609,,aecstmd@yahoo.co.in,,,6/8/2018 12:00:00 AM,S.K. SARANGI,0,,,,Secondary School,Provisional,1/4/2018,31/3/2021,
atomic energy central school-2,3480010,JHARKHAND,EAST SINGHBHUM,"po jaduguda mines district east singhbhum, mosabani, jharkhand",832102,0657,"2730951 ,",9818430125,,cstb@sanchernet.in,,1987,4/1/1991 12:00:00 AM,MR BABU RAM,0,,,,Secondary School,Provisional,1/4/2017,31/3/2020,directate of education
B S S PRANAV CHILDREN WORLD,3430046,JHARKHAND,EAST SINGHBHUM,RIVERS MEET ROAD P O SONARY WEST JAMSHEDPUR JHARKHAND,831011,0657,"2301760 ,",0657-2281801,2301760,sumitadey24@yahoo.com,,1978,4/1/2009 12:00:00 AM,Mrs. Shamita Rakshit,2,M.Sc. B.Ed,4,14,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,BHARAT SEVASHRAM SANGH
BALDWIN FARM AREA HIGH SCHOOL,3430206,JHARKHAND,EAST SINGHBHUM,KADMA JAMSHEDPUR EAST SINGHBHUM JHARKHAND,825325,0657,"2310195 ,",61031,,baldwin.jsr@gmail.com,,1990,7/1/2005 12:00:00 AM,SUBHOSREE SARKAR,1,M.A B.Ed,25,30,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,BALDWIN ACADEMY
BLUE BELLS ENGLISH HIGH SCHOOL,3430300,JHARKHAND,EAST SINGHBHUM,"TURIA BERA BHILAI PAHARI, MANGO, JAMSHEDPUR",831012,0657,"6060200 ,",,,principaljsr@gmail.com,,1981,1/12/1981 12:00:00 AM,Subra Sarkar,0,"M.SC, LLB, B.ED",12,7,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,SHANTI DEVI JAN KALYAN SAMITTEE
"CHINMAYA VIDYALAYA, SOUTHPARK",3430243,JHARKHAND,EAST SINGHBHUM,"SOUTH PARK, BISTUPUR,EAST SINGHBHUM",831001,0657,"6573061 ,",,,mikkisingh77@gmail.com,,2003,4/1/2003 12:00:00 AM,Mikki Singh,0,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,Shri. Ratnesh Jan Kalyan Siksha Samiti
DAV PUBLIC SCHOOL,3430135,JHARKHAND,EAST SINGHBHUM,CONTRACTOR AREA ROAD NO. 4 BISTUPUR JAMSHEDPUR JHARKHAND,831001,0657,"2226745 , 433309",,,principal@davbistupur.org,,1995,,PRAGYA SINGH,0,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,"DAV COLLEGE TRUST MANG. SOCIETY, N."
DBMS KADMA HIGH SCHOOL,3430266,JHARKHAND,EAST SINGHBHUM,"ROAD NO. 23,FARM AREA, KADMA",831005,0657,"2310239 ,",9891581307,,buglimeena@gmail.com,,2003,1/21/2004 12:00:00 AM,MEENA BUGLI,2,"M.A, B.ED",25,25,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,DAKSHINA BHARATA MAHILA SAMAJ
DELHI PUBLIC SCHOOL,3430184,JHARKHAND,EAST SINGHBHUM,"TURIABERA, POST BHILAI PAHARI, MANGO THANA MGM, JAMSHEDPUR JHARKHAND",831012,0657,"2942873 , 2362370",06572901451,2362371,dpsjsr.in@gmail.com,,1992,6/1/2001 12:00:00 AM,KIRANDEO SINGH,1,M.Sc. M.Phil. M.Ed.,13,22,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,DELHI PUB SCHOOL SOCIETY AND VISWA GYAN PUNJ TRUST
DIVINE MISSION SCHOOL,3430374,JHARKHAND,EAST SINGHBHUM,"VILL.-HITKU,PO-NARWA PAHAR,PS-SUNDERNAGAR,DIST-PURBI SINGHBHUM,JHARKHAND",832107,,"0657-2276561 ,",,,divinemissionschool1202@gmail.com,,2013,1/12/2013 12:00:00 AM,MRS. RINKU KUMARI SINGH,1,"M.A.,B.ED",03,07,Secondary School,Provisional,1/4/2018,31/3/2021,VIKAS BHARTI
JAMSHEDPUR PUBLIC SCHOOL,3430051,JHARKHAND,EAST SINGHBHUM,PANCHAVATI ROAD NEW BARIDIH JAMSHEDPUR JHARKHAND,831017,0657,"2285002 ,",2225900,,namiagar@gmail.com,,1988,,NAMITA AGARWAL,0,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,ALL INDIA WOMEN'S CONFERENCE
JAWAHAR NAVODAYA VIDYALAYA,3440015,JHARKHAND,EAST SINGHBHUM,"BALI KUDIA, PO CHOOTA PARULIA, DISTT EAST SINGHBHUM JHARKHAND",832101,6594,"252210 ,",233639,,dennison1803@gmail.com,,1993,4/1/1991 12:00:00 AM,Y DENNISON,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,NVS
Jusco School,3430275,JHARKHAND,EAST SINGHBHUM,"Dispensary Road, South Park , Bistupur, Distt East Singhbhum, Jharkhand",831001,0657,"2317365 ,",,0657-2424219,principal.jssp@jemfoundation.in,http://www.jemfoundation.in,2005,3/21/2005 12:00:00 AM,SHOVNA DE,2,M.A B.Ed,1,18,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,JUSCO Education Mission Foundation
Jusco School,3430288,JHARKHAND,EAST SINGHBHUM,"Near Rankani Mandir, Road no -23 , Kadma",831005,0657,"6503045 ,",,0657 - 2424219,principal.jsk@jemfoundation.in,http://www.jemfoundation.in,2005,3/21/2005 12:00:00 AM,Jhumjhumi Nandi,0,M.A B.Ed,2,16,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,JUSCO Education Mission Foundation
KASIDIH HIGH SCHOOL,3430143,JHARKHAND,EAST SINGHBHUM,SAKCHI PO SAKCHI JAMSHEDPUR JHARKHAND,831001,0657,"2428165 , 226723",,,principal.khs@jemfoundation.in,,1999,6/7/2010 12:00:00 AM,FRANCIS JOSEPH,0,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2017,SCHOLAR'S ACADEMY ALLAHABAD UP
KENDRIYA VIDYALAYA,3400026,JHARKHAND,EAST SINGHBHUM,SURDA GHATSILA EAST SINGHBHUM JHARKHAND,832303,6585,"265412 ,",04132655745,2655092,bishwanath.hansdah@yahoo.in,http://www.kv2raipur.org,1980,1/25/2009 12:00:00 AM,BISHWANATH HANSDAH,2,"M.Sc.Maths, B.Ed.",1,20,Senior Secondary,Provisional,1/4/2012,31/ 3/ 2017,KENDRIYA VIDYALAYA SANGATHAN
KERALA PUBLIC SCHOOL,3430201,JHARKHAND,EAST SINGHBHUM,BURMAMINES JAMSHEDPUR JHARKHAND,831007,0657,"2345629 ,",2341325,,hkaur1109@gmail.com,,1986,,Harwinder Kaur,1,"M.Sc.,B Ed",5,14,Secondary School,Provisional,1/4/2014,31/3/2019,KERALA PUBLIC SCHOOL TRUST
NETAJI SUBHAS PUBLIC SCHOOL,3430119,JHARKHAND,EAST SINGHBHUM,POKHARI BHILAI PAHARI PS MGM EAST SINGHBHUM JAMSHEDPUR JHARKHAND,831012,0657,"2210167 ,",2210494,,info@nspsjsr.com,,1996,5/3/2018 12:00:00 AM,S K MITRA,1,Msc Bed,10,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,SITWANTO DEVI MAHIL KALYAN SANSTHAN
NETAJI SUBHAS PUBLIC SCHOOL,3430380,JHARKHAND,EAST SINGHBHUM,"Gangadihbera,PO-Haldipokhar, PS-KOWALI, Circle-Potka, Jamshedpur",831002,,"9386817857 ,",,06572210494,info@nsibm.com,http://www.nspshp.com,2015,4/1/2015 12:00:00 AM,MR. DEBADATTA GEORGE,1,MA BED,6,12,Secondary School,Provisional,1/4/2019,31/3/2022,OM SAI SHIKSHAN AND KALYAN SANSTHAN
NETAJI SUBHAS PUBLIC SCHOOL,3430323,JHARKHAND,EAST SINGHBHUM,,832106,0657,"3201100 ,",,06572233022,awadesharma@gmail.com,http://www.nspsjadugoda.com,2014,1/4/2014 12:00:00 AM,AWADHESH KUMAR SHARMA,1,MA BED,7,22,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Sitwanto Devi Mahila Kalyan Sansthan
NML Kerala Public School,3430293,JHARKHAND,EAST SINGHBHUM,"Bhuyadih, Agrico,",831009,0657,"2346211 ,",,-,gurmeetkaur2001@yahoo.com,http://www.keralapublicschools.com,2000,6/12/2000 12:00:00 AM,GURMEET KAUR,0,"MA,M.Ed",17,26,Secondary School,Provisional,1/4/2017,31/3/2022,Kerala Public Schools Trust
R.N. FOUNDATION LITTLE HEART SCHOOL,3430296,JHARKHAND,EAST SINGHBHUM,"Vill-KEDO,P.O.- NARWAPAHAR , P.S.-SUNDERNAGAR, JAMSHEDPUR,JHARKHAND ,PIN- 832111",832111,0657,"2318144 ,",,,chandrika.maity@yahoo.co.in,,2008,6/1/2008 12:00:00 AM,CHANDRIKA MAITY,0,"B.Com , B.Ed.",7,10,Secondary School,Provisional,1/4/2014,31/3/2017,RAMANAND FOUNDATION
RAMA KRISHNA MISSION SCHOOL,3430043,JHARKHAND,EAST SINGHBHUM,H F C SIDHGORA JAMSHEDPUR JHARKHAND,831009,0629,"21875 ,",5025,,dnp@fcis.bih.nic.in,,1977,,SH P C BHATTACHARYA,0,,,,Secondary School,Provisional,11/3/1988,3/3/1997,THE RAMAKRISHNA MISSION VIVEKANANDA
"RMS High School, Khutadih",3430345,JHARKHAND,EAST SINGHBHUM,"RMS High School, Khutadih, PO Sonari",831011,0657,"2308951 ,",,,shuklaparineeta@yahoo.in,,2001,1/16/2002 12:00:00 AM,PARINEETA SHUKLA,,"M.A., B.Ed., Ph.D.",9,15,Secondary School,Provisional,1/4/2017,31/3/2020,Rajasthan Maitri Sangh
S D S M SCHOOL FOR EXCELLENCE,3430149,JHARKHAND,EAST SINGHBHUM,DISPENDARY ROAD SIDHGORA PO AGRICO JAMSHEDPUR,831009,0657,"2211825 , 2212191",0657-2212279,2212190,moushumidas2009@gmail.com,,1996,6/30/2000 12:00:00 AM,MOUSHUMI DAS,2,"M.A., B.ED.",7,23,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,S D S M EDU FOUNDATION
S E RLY MIXED HIGH SCHOOL,3480007,JHARKHAND,EAST SINGHBHUM,"TATA NAGAR, AT BAGBERA, DISTT EAST SINGHBHUM, JHARKHAND",831002,0657,"2292672 ,",2360613,,narsinghpradhan2011@gmail.com,,1983,4/1/2005 12:00:00 AM,NARSINGH PRADHAN,0,"M.A.(SANSKRIT, TELGU), B.Ed",,,Secondary School,Provisional,1/4/2016,31/3/2020,army welfare educataion society
S.D. PUBLIC SCHOOL,3430361,JHARKHAND,EAST SINGHBHUM,"BIRSA NAGAR (KHAKRIPARA), EAST SINGHBHUM, JHARKHAND-831009",831009,,"06572282783 ,",,,bijayshankar.ks@gmail.com,,2013,4/2/2013 12:00:00 AM,Mr.DHIRENDRA KUMAR DHIRAJ,,"M.Sc.,B.Ed",05,15,Secondary School,Provisional,4/1/2017,31/3/2020,S. D. SOCIAL DEVELOPMENT AND WELFARE SOCIETY
SANT NAND LAL SAMRITI VIDYA MANDIR,3430151,JHARKHAND,EAST SINGHBHUM,DAK BANGLOW ROAD PO GHATSHILA DISTT EAST SINGHBHUM JHARKHAND,832303,6585,"225534 ,",06585227672,0658522553,snsvmschool@gmail.com,,1983,7/1/2005 12:00:00 AM,SANJAY KUMAR MALLICK,2,"M.A,B.Ed.",18,20,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,SHRI SATSANG SADAN
Shiksha Niketan,3430245,JHARKHAND,EAST SINGHBHUM,Shiksha Niketan TelcoP.O INDRANAGAR,831008,0657,"2286362 ,",,,sks.gem@gmail.com,,1968,2/1/1968 12:00:00 AM,SANJAY KUMAR SINGH,2,"MA-ENG MA ECO,B.ED",4,18,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,Shiksha Prasar Kendra
south point school,3430302,JHARKHAND,EAST SINGHBHUM,"gobarghusi , patamda",832105,0657,"2652456 ,",,,message4madhu@gamil.com,,1996,2/15/1996 12:00:00 AM,MADHU MISHRA,0,"M.A , B.ED",05,15,Secondary School,Provisional,1/4/2014,31/3/2017,BIRBAL MAHARAJ TRUST
ST. MARY'S ENGLISH HIGH SCHOOL,3430057,JHARKHAND,EAST SINGHBHUM,KHARKAI LINK ROAD BISTUPUR JAMSHEDPUR JHARKHAND,831001,0657,"2320078 ,",421847,,PUTHUMAIJSR@GMAIL.COM,www.stmarysjamshedpur.in,1949,4/13/2007 12:00:00 AM,FR S PUTHUMAI RAJ,1,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,JAMSHEDPUR DIOCESE CORPOR.JAMSHEDP.
TARAPADA SARANGI DAV PUBLIC SCHOOL,3430255,JHARKHAND,EAST SINGHBHUM,"NH - 33, BAHARAGORA",832101,6594,"224988 ,",209059,--,tpsdavbhrgora@yahoo.in,,2005,5/2/2005 12:00:00 AM,SHASHI KANT PANDEY,1,"M. Sc., B. Ed.",08,20,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,DAV College Trust & Management Society
VALLEY VIEW SCHOOL,3430110,JHARKHAND,EAST SINGHBHUM,ASHOK ROAD TRF NAGAR P.O TELCO JAMSHEDPUR JHARKHAND,831004,0657,"6410053 , 488838",,,vvsprincipal2014@gmail.com,,1989,4/2/2006 12:00:00 AM,ALKA ARVIND KUMAR,0,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,JAMSHEDPUR EDUCATION TRUST
VIDYA BHARATI CHINMAYA VIDYALAYA,3430015,JHARKHAND,EAST SINGHBHUM,NEAR P TYPE FLATS TELCO COLONY OPP. PLAZA DISPENSARY JAMSHEDPUR JHARKHAND,831004,0657,"2286965 ,",88050,,vbcvjsr@gmail.com,,1979,7/1/1986 12:00:00 AM,VIPIN SHARMA,2,"MA, BED",30,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,CHINMAYA MISSION JAMSHED PUR
VIKAS VIDYALAYA 10+2,3430270,JHARKHAND,EAST SINGHBHUM,"Vikasnagar, R.no-15, jawaharnagar, goberhushi, jamshedpur",831018,0657,"2363028 ,",,,,,2003,12/3/2003 12:00:00 AM,VIKAS KUMAR,0,"M.sc.,B.ed.",4,1,Secondary School,Provisional,1/4/2015,31/3/2020,Vikas Bharti
vivek vidyalaya,3430153,JHARKHAND,EAST SINGHBHUM,chhata govindpur jamshedpur jharkhand,831015,0657,"6572679 ,",06572286758,,hussain8958@yahoo.co.in,,1983,4/3/2010 12:00:00 AM,IMTEYAZ HUSSAIN,1,"m.a,b.ed",05,12,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,shiksha prasar kendra telco
XAVIER PUBLIC SCHOOL,3430331,JHARKHAND,EAST SINGHBHUM,"DORKASAI(BHALUKDIH),P.O.:-ASANBONI,P.S.:-JADUGORA , E.SINGHBHUM:-832102 , JHARKHAND",832102,0657,"917360079996 ,",,,xps.jsr@gmail.com,,2012,4/2/2012 12:00:00 AM,MRS.MEENASAHU,1,"M.SCI, B.ED",07,13,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,SHIV EDUCATIONAL & WELFARE SOCIETY
BANSHIDHAR PARASNATH DAV PUBLIC SCHOOL,3430329,JHARKHAND,GARHWA,"B. P. DAV PUBLIC SCHOOL, PHARATHIA, GARHWA",822114,6561,"9431136772 ,",,,davpsgarhwa@gmail.com,,2009,7/1/2009 12:00:00 AM,AJAY KUMAR CHAUBEY,,"M. Sc., B. Ed.",7,18,Secondary School,Provisional,1/4/2016,31/3/2019,DAV COLLEGE MANAGING COMMITTEE
bnt st. mary's school,3430247,JHARKHAND,GARHWA,garhwa,822114,6561,"222278 ,",,,tiwaryamitabps@gmail.com,,2001,1/3/2001 12:00:00 AM,AMIT KUMAR TIWARY,0,"b.sc.,b.ed.",5,12,Secondary School,Provisional,1/4/2018,31/3/2023,baijnath tiwari memial trust
BOKARO ISPAT SR SEC SCHOOL,3430088,JHARKHAND,GARHWA,SECTOR IX E BOKARA STEEL CITY JHARKHAND,827009,6542,"296817 ,",,,sps.kd.2094@gmail.com,,1993,4/1/2002 12:00:00 AM,S P SINGH,2,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,BOKARAO ISPAT PLANT
D A V CENTENARY PUBLIC SCHOOL,3430072,JHARKHAND,GARHWA,BHAWANATHPUR TOWNSHIP DISTT. GARHWA JHARKHAND,822129,6563,"233637 ,",220,54561,drrksingh314@gmail,,1957,7/9/2003 12:00:00 AM,RAMESH KUMAR SINGH,1,"M.SC., B.ED.",7,7,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,galaxian international school society
JAWAHAR NAVODAYA VIDYALAYA,3440014,JHARKHAND,GARHWA,ANNARAJ NAWADIH DISTT GARWHA JHARKHAND,822114,6561,"290531 ,",40231,,mr.cbpg@gmail.cpm,,1992,3/31/2011 12:00:00 AM,CHANDRA BHUSHAN PRASAD GUPTA,0,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Navodaya Vidyalaya Samiti
KENDRIYA VIDYALAYA,3400030,JHARKHAND,GARHWA,"GARHWA, PIPRA KALA, GAYATRI NAGAR, GARHWA, JHARKHAND",829103,6561,"222336 ,",,,kvgarhwab64@gmail.com,,1998,,SANDHYA REKHA MINZ,0,,,,Secondary School,Provisional,1/4/2011,31/3/2014,KENDRIYA VIDYALAYA SANGATHAN
