Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee 
GURU NANAK DEV PUBLIC SCHOOL,830153,KARNATAKA,BIDAR,NEAR NISHAN SAHEB GURU NANAK COLONY BIDAR KARNATAKA,585401,8482,"223883 ,",228273,,amjadaligndpb@gmail.com,,1982,4/1/2004 12:00:00 AM,SHAIK AMJAD ALI,2,"m.sc,m.a,b.ed",,,Secondary School,Provisional,1/4/2015,31/3/2020,GURU NANAK JHIRA WOMENS WELFARE ASSOCIATION
GURU NANAK PUBLIC SCHOOL,830810,KARNATAKA,BIDAR,"SURVEY NO 19-A, TEACHERS COLONY, MANHALLI ROAD",585403,,"08482-235105 ,",,,gnpsnewbranch@gmail.com,http://www.gnpsbidar.org,2003,1/6/2003 12:00:00 AM,Mr.INAYATH PASHA,,"M.A,M.Ed",02,11,Secondary School,Provisional,4/1/2017,31/3/2020,SRI NANAK JHIRA SAHEB FOUNDATION
GURU NANAK PUBLIC SCHOOL,830011,KARNATAKA,BIDAR,NEAR NEHRU STADIUM GURUDWARA SRI NANAK JHIRA SAHEB BIDAR KARNATAKA,585401,8482,"225282 ,",27921,22970132,pavanapriya1965@gmail.com,,1975,6/12/1992 12:00:00 AM,PAVANA PRIYA,2,m.sc. b.ed,1,14,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,SRI NANAKJHIRA SAHEB FOUNDATION BIDAR
HOLY SHEPHARD HIGHER PRIMARY SCHOOL,830344,KARNATAKA,BIDAR,BETHANY BAGH BEHIND PWD OFFICE MANGALPET,585401,8482,"240080 ,",9416338657,,2408sureshluke@gmail.com,,2000,6/1/2000 12:00:00 AM,ANNMARIA,2,B.Sc. B.Ed.,7,10,Secondary School,Provisional,1/4/2013,31/3/2018,ROYAL EDUCATION SOCIETY
IDEAL GLOBAL SCHOOL,830415,KARNATAKA,BIDAR,"Karim Colony, Near Gadgimath",585327,8481,"252099 ,",03412515679,,babuthomas1968@gmail.com,,2001,6/1/2001 12:00:00 AM,BABU THOMAS,2,M.Sc. B.Ed,3,5,Secondary School,Provisional,1/4/2015,31/3/2020,Al-Furqan Education Trust
JAWAHAR NAVODAYA VIDYALAYA,840011,KARNATAKA,BIDAR,NARAYANAPUR P.O BASAVAKALYAN TALUK BIDAR DIST. KARNATAKA,585327,0,"9449008456 ,",30130,226651,gjsakratestn@gmail.com,,1988,3/31/2011 12:00:00 AM,G JAWAHAR SAKRATES,2,"m.a., m.ed.",07,14,Senior Secondary,Provisional,1/4/2021,31/ 3/ 2022,NAVODAYA VIDYALAYA SAMITI
karnataka public school,830099,KARNATAKA,BIDAR,hyderabad road bidar karnataka,585401,8482,"223893 ,",226078,,ssdevarkal@gmail.com,,1984,6/5/2000 12:00:00 AM,S S DEVERKAL,2,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,karnataka rashtriya edu soc
KENDRIYA VIDYALAYA,800008,KARNATAKA,BIDAR,AIR FORCE STATION BIDAR KARNATAKA,585401,8482,"236502 ,",26327,,mithileakash@gmail.com,,1975,4/1/1991 12:00:00 AM,MITHILESH KUMAR,1,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2022,KENDRIYA VIDYALAYA SANGATHAN
NOOR INTERNATIONAL PUBLIC SCHOOL,830241,KARNATAKA,BIDAR,"NOOR COLONY, NEAR HORTICULTURE CENTRE, HALDKER(K), HYDERABAD ROAD BIDAR",585401,8482,"221297 ,",,,rahi_principal@yahoo.co.in,,2004,6/15/2004 12:00:00 AM,S DURRESHAWAR RAHI,0,,,,Secondary School,Provisional,1/4/2016,31/3/2021,k l e society
Patriswamy International Public School,830266,KARNATAKA,BIDAR,"Patriswamy International Public School, Aurad (B), Bidar Dist, Karnataka - 585326.",585326,8485,"280062 ,",28562544,0842-226004,dhanajirode2011@2011,http://www.psips.com,2007,5/21/2007 12:00:00 AM,DHANAJI VISHWANATHRAO RODE,2,M.A.B.Ed,2,6,Secondary School,Provisional,1/4/2012,31/3/2017,Arunodaya Vidya Vikas Trust
SHAKUNTALA PATIL RESIDENTIAL SCHOOL,830121,KARNATAKA,BIDAR,SINDANKERA CROSS MH 9 HUMNABAD DISTT BIDAR KARNATAKA,585330,8483,"270377 ,",,0487-239979,tpspanna@gmail.com,http://www.lemerschool.in,1984,6/6/2005 12:00:00 AM,PANNALAL PUITANDI,1,m.am.philph.d,7,25,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,H K DE TRUST
SHREE BASAVESHWAR PUBLIC SCHOOL,830626,KARNATAKA,BIDAR,"RATHA MAIDAN ROAD, BASAVAKALYAN BIDAR",585327,8481,"251492 ,",,,manjukhandale@gmail.com,,1977,8/14/1977 12:00:00 AM,Khot Manjusha,2,"M.A., B.Ed.",20,32,Secondary School,Provisional,1/4/2015,31/3/2018,"Shree Basaveshwar Devasthan Education Society, Basavakalyan"
SJSBV Trust Public School,830622,KARNATAKA,BIDAR,"Basavateerth Matha Kallur Road, Humnabad Dist. Bidar",585330,,"9242622212 ,",,,sjsbvt@gmail.com,,2000,6/1/2000 12:00:00 AM,Dr.Nirmala Ganapati Battal,0,M.A,8,8,Secondary School,Provisional,1/4/2015,31/3/2018,Shri Jagadguru Siddabasaveshwara Vidya Peeta Trust
SRI DATTAGIRI MAHARAJ PUBLIC SCHOOL,830181,KARNATAKA,BIDAR,"BASWA NAGAR COLONY, B.V.B COLLEGE ROAD BIDAR",585403,8482,"229840 ,",,,dattagirim@gmail.com,,2010,6/1/2010 12:00:00 AM,Mahadevi Beede,0,,,,Secondary School,Provisional,1/4/2015,31/3/2020,SRI DUTTAGIRI MAHARAJ EDUCATION SOCIETY
sri kalora lingeshwar english medium school,830451,KARNATAKA,BIDAR,N H No:9,585330,,"08483270015 ,",,,ramtejas5@yahoo.co.in,,1975,6/1/1976 12:00:00 AM,shailaja,0,MA MED,2,5,Secondary School,Provisional,1/4/2016,31/3/2019,SRI VIVEKANAND EDUCATION SOCIETY
SRI SIDDHAROODH PUBLIC SCHOOL,830152,KARNATAKA,BIDAR,SRI SIDDHAROODH MATH MANHALLI ROAD BIDAR KARNATAKA,585403,08482,"235012 ,",,,siddagangapublicschl@gmail.com,,1982,4/1/2004 12:00:00 AM,Mallinath Mathpati,1,,,,Secondary School,Provisional,1/4/2014,31/3/2019,CHIDAMBAASHRAM SRI SIDDHAROOH
THE MANIK PUBLIC SCH0OL,830003,KARNATAKA,BIDAR,MANIK NAGAR HUMNABAD TQ BIDAR DISTT. KARNATAKA,585353,8483,"270061 , 70061",270061,270061,maniknagar.mps@gmail.com,http://www.themanikpublicschool.org,1972,4/1/2010 12:00:00 AM,SUMANGALA R JAGIRDAR,2,"M.A, B.Ed",10,16,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,THE MAINIK EDN. SOCIETY
B.S. Central School,830330,KARNATAKA,BIJAPUR,"Plot No.1, Pinjar Colony, Old Bidarakundi Road,Muddebihal - 586 212 , Bijapura Dist.",586212,0835,"221299 ,",,08356-224199,pinjartrust@gmail.com,http://www.bscentralschool.org,2006,7/2/2007 12:00:00 AM,Ruth Raju,0,M.Sc.M.Ed,5,8,Secondary School,Provisional,1/4/2013,31/3/2018,Pinjar Seva Trust
BAL BHARATI PUBLIC SCHOOL,830907,KARNATAKA,BIJAPUR,Bal Bharati Public School NTPC Limited P.O Basavan Bagewadi Taluk Distt Vijaypura Karnataka,586121,,"08426-280375 ,",,08426-280370,bbpskudgi@gmail.com,http://www.bbpskudgi.org,2018,4/23/2018 12:00:00 AM,MRS. ASHU WADHWA,1,M.A M.ed M.Phil M.B.A,8,27,Secondary School,Provisional,1/4/2019,31/3/2022,Child Education Soceity
Bheema Universal Central School,830442,KARNATAKA,BIJAPUR,"Bheema Universal Central School,Sindagi, Bijapur district.",586128,0,"9620319410 ,",,,bheemauniversalcentralschool@gmail.com,,2010,6/1/2011 12:00:00 AM,SHAHIMOL S P,0,"M.A.BEd, M.B.A",2,10,Secondary School,Provisional,1/4/2015,31/3/2020,Shree Bheema Universal Grameen Abhivruddi Hagu Vividoddeshagala Sangha
DAFFODILS SCHOOL OF EDUCATION,830088,KARNATAKA,BIJAPUR,BEYOND JUMNAL RAILWAY GATE BAGALKOT ROAD BIJAPUR KARNATAKA,586106,8352,"276159 ,",276159,9448219478,JAMESKUNATHU@MSN.COM,,1999,6/1/2001 12:00:00 AM,JAMES JOSEPH,1,"M.Sc,Ph.D,B.Ed,PGDBA",6,7,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2019,SHREE RADHE KRISHNA EDN & CH TRUST
JAIN PUBLIC SCHOOL,830649,KARNATAKA,BIJAPUR,"NEAR JUMNAL CROSS, BAGALKOT ROAD",586101,080,"43431022 ,",,,indranichatterjee24@gmail.com,http://www.jgi.ac.in,2012,6/15/2012 12:00:00 AM,INDRANI CHATTERJEE,0,"MA,B.E.D",5,10,Secondary School,Provisional,1/4/2019,31/3/2020,Arka Educational and cultural Trust
JAWAHAR NAVODAYA VIDYALAYA,840010,KARNATAKA,BIJAPUR,ALMATTI DAM SITE BIJAPUR DISTRICT KARNATAKA,586201,8426,"281088 , 30130",30130,226651,jnvbijapur@gmail.com,,1987,3/31/2011 12:00:00 AM,C AMMAL,1,"M.A., M.Ed.",07,14,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2025,NAVODAYA VIDYALAYA SAMITI
KENDRIYA VIDYALAYA,800030,KARNATAKA,BIJAPUR,AFZALPUR TAKKE TORVI ROAD BIJAPUR KARNATAKA,586102,8352,"270370 ,",,270370,siby_kavil@yahoo.co.in,kvbijapur.org,1998,4/1/1991 12:00:00 AM,SIBY SEBASTIAN,1,"M Sc CHE, MEd",06,33,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,KENDRIYA VIDYALAYA SANGATHAN
Loyola School,830717,KARNATAKA,BIJAPUR,"Loyola School, Jewargi Road, NH-218, Sindagi, Vijapura",586128,1763,"(8488)221845, 200029 ,",,,loyolaschoolsindagi2015@gmail.com,,2013,5/29/2013 12:00:00 AM,Miss Reena,1,D.Ed,6,6,Middle Class,Provisional,1/4/2016,31/3/2019,Bijapur Jesuit Educational And Charitable Society
Mata Lakshmi Public School,830853,KARNATAKA,BIJAPUR,"SH-16 , Lakshmi Nagar ,Golageri Road Post& Tq: Sindagi",586128,,"08488234205 ,",,9632912509,mrknath@rediffmail.com,,2017,6/1/2017 12:00:00 AM,MR. MANJUNATH R KULKARNI,1,MA B.Ed,7,10,Secondary School,Provisional,1/4/2018,31/3/2021,Modern Education and Multiple Service Association
PRERANA PUBLIC SCHOOL,830289,KARNATAKA,BIJAPUR,"R.S.No. 196/2A, Bhutanal Village, Bijapur -586103. Bijapur Taluk & Dist.",586103,8352,"657272 ,",6637959,08352261260,husanbanujamadar@gmail.com,http://www.preranaschool.in,2008,6/26/2008 12:00:00 AM,HUSAN BANU JAMADAR,2,"M.Sc.,B.Ed",3,5,Secondary School,Provisional,1/4/2017,31/3/2022,Prerana Trust
R. M. Shah Public School,830525,KARNATAKA,BIJAPUR,"Ward No.4, Survey No. 321/1, Satpur, Indi, Bijapur District",586209,8359,"225970 ,",,222126,principalrmshahps@gmail.com,,2011,7/1/2013 12:00:00 AM,Anjali Magadum,0,"M.Sc, Ph.D, B.Ed",0,9,Secondary School,Provisional,1/4/2017,31/3/2022,Ramchand Motichand Shah Educational & Cultural Trust
SAINIK SCHOOL,880001,KARNATAKA,BIJAPUR,BIJAPUR KARNATAKA,586102,08352,"51338 ,",51301,239138,ssbj1963@yahoo.com,jnvdavanagere.gov.in,1965,3/31/2011 12:00:00 AM,SM KADETOTAD,1,"ma,bed.",06,,Senior Secondary,Provisional,1/4/2008,31/ 3/ 1991,SAINIK SCHOOL SOCIETY
SANGANABASAVA INTERNATIONAL RESIDENTIAL SCHOOL,830129,KARNATAKA,BIJAPUR,RESIDENTIAL SCHOOL KAVALGI POST HONNUTAGI DISTT BIJAPUR KARNATAKA,586101,0835,"2236180 ,",08352-329435,236255,contact@sirs.ac.in,http://www.sirs.ac.in,2004,6/2/2008 12:00:00 AM,MANGAT RAM ARORA,2,"M.A., B.Ed.",8,16,Secondary School,Provisional,1/4/2018,31/3/2020,SH SIDDESHWAR SANSTHA BIJAPUR
Sanganabasava Shishuniketan School,830799,KARNATAKA,BIJAPUR,"N.H.13, Solapur Bypass Road, Behind Sanskruti Colony, Bijapur",586103,91,"9448497707 ,",,08352236255,sanganabasava.shishuniketan@gmail.com,http://www.sirs.ac.in,2013,6/2/2013 12:00:00 AM,Vijayalaxmi R Patted,,"M.A., B.Ed",12,14,Middle Class,Provisional,4/1/2017,31/3/2020,"Shree Siddheshwar Samstha, Vijayapur"
Sharada Public school,830347,KARNATAKA,BIJAPUR,Ibhrahimpur,586101,0835,"208089 ,",9416338657,08352-224097,jimeshpaul@gmail.com,,2008,6/6/2008 12:00:00 AM,JIMESH PAUL,2,"M. A., B.Ed",01,13,Secondary School,Provisional,1/4/2016,31/3/2021,Sajjan Ganigara Seva Sangha
Shri B T Patil Memorial Nandi International Residential School,830384,KARNATAKA,BIJAPUR,"Krishnanagar, Chikkagalagali, Hosur post, Bijapur",587117,8355,"280016 ,",04931270562,08355-280016,nandi.principal.international@gmail.com,http://www.nandiinternationaledu.in,2004,6/1/2004 12:00:00 AM,Sudha C Arkeri,2,"M.A., B.Ed., EDM",05,19,Secondary School,Provisional,1/4/2014,31/3/2019,Nandi Shikshana Sangha
SHRI BASAVESHWAR TEMPLE INTERNATIONAL SCHOOL,830535,KARNATAKA,BIJAPUR,BASAVAN BAGEWADI,586203,8358,"245991 ,",,08351-268060,principalsbtischool@gmail.com,,2005,7/11/2005 12:00:00 AM,Rohini M Ronad,0,M.Sc BEd,5,8,Secondary School,Provisional,1/4/2017,31/3/2022,KSDB
Shri Ghanamatheshwar International Public School,830381,KARNATAKA,BIJAPUR,Minajagi Cross Talikoti Tq : Muddebihal,586214,8356,"266401 ,",,,neeluganiger@gmail.com,,2008,6/1/2008 12:00:00 AM,NEELAPPA GANIGER,0,"M.A, B.Ed",5,14,Secondary School,Provisional,1/4/2014,31/3/2019,Bhadreshwar Education & Social Welfare Trusrt
sri b. m. patil public school,830394,KARNATAKA,BIJAPUR,"sy. no. 142, bhutanal village,solapur road taluk, dist. bijapur- 586103",586103,8352,"263101 ,",,08352262609,kaushikmusic@yahoo.co.uk,http://www.bldea.g,2010,6/10/2010 12:00:00 AM,KAUSHIK BATABYAL,0,msc. b.ed.,20,7,Secondary School,Provisional,1/4/2017,31/3/2022,b.l.d.e. association
Sri Padmaraj Public School,830702,KARNATAKA,BIJAPUR,"Survey No. 761, Sarangamath, Sindagi, Bijapur District",586128,,"9448817095 ,",,08488221319,sarangashree5@gmail.com,http://www.shripadmarajpublicschool.org,2014,6/2/2014 12:00:00 AM,Mr.V V Kandur,,"M.Com.,B.Ed",6,10,Secondary School,Provisional,1/4/2016,31/3/2019,Sri Padmaraj Vidya Vardhaka Samstha
SSVP Trust Pubic School,830835,KARNATAKA,BIJAPUR,"Viraktamath, Ingaleshwara.",586203,,"08358243324 ,",,,sjsbvt@gmail.com,,2007,1/6/2009 12:00:00 AM,Mr.Pralhad Raichur,,"M.A., B.Ed.",10,20,Secondary School,Provisional,1/4/2018,31/3/2021,Sri Siddalingeshwara Vidyapeetha Trust
"J S S PUBLIC SCHOOL, JSS INSTITUTIONS CAMPUS, B. RACHAIAH DOUBLE ROAD, CHAMARAJA NAGARA-571313.",830818,KARNATAKA,CHAMARAJA NAGAR,THE PRINCIPAL J S S PUBLIC SCHOOL JSS INSTITUTIONS CAMPUS B.RACHAIAH DOUBLE ROAD CHAMARAJA NAGARA-571313 KARNATAKA-STATE,571313,,"08226 226444 ,",,08226 226444,principal.jsspsc@gmail.com,,2014,6/13/2014 12:00:00 AM,Mr.H M UMESHA,,"M.Sc.,B.Ed.,LL.B.,",06,18,Secondary School,Provisional,4/1/2017,31/3/2020,"J S S MAHAVIDYAPEETHA , MYSORE-04"
M.C.S PUBLIC SCHOOL,830311,KARNATAKA,CHAMARAJA NAGAR,"NO.39/3, GALIPURA, KASABA HOBLI, SOMAVARPET, CHAMARAJANAGAR TOWN",571313,8226,"224248 ,",01202753444,09448780955,subbumanoharan@gmail.com,http://www.mcspublicschool.com,2003,5/28/2004 12:00:00 AM,SUBBU M,2,"M.A.,B.Ed.,",30,30,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,Sangama Trust
Manasa Vidyalaya,830562,KARNATAKA,CHAMARAJA NAGAR,"Madahalli Road, Gundlupet-571111.",571111,91,"9743662824 ,",,0822222666,manasavidyalaya@gmail.com,http://www.manasavidyalaya.org,2005,6/1/2005 12:00:00 AM,Mamatha V E,0,"M.A.M.Ed., B.Sc",3,5,Secondary School,Provisional,1/4/2017,31/3/2022,Sanjay Educational Cultural and Charitable Trust
Seva Bharathi English Medium Higher Primary School,830377,KARNATAKA,CHAMARAJA NAGAR,Court Road Chamarajanagar - 571 313,571313,8226,"225090 ,",,,sevacbsechanagar@gmail.com,,1989,6/1/1987 12:00:00 AM,RAVIPRASAD B,0,"B.A., B.Ed.,",08,10,Secondary School,Provisional,1/4/2017,31/3/2022,Seva Bharathi Shikshana Samsthe (R)
Aradhana Higher Primary School,830633,KARNATAKA,chikkamagaluru,"Kodi Camp, Tarikere, Chikamagalur District, Karnataka",577228,8261,"223466 ,",,08261223466,celinetho@yahoo.com,http://aradhanaschool.in,2003,6/2/2003 12:00:00 AM,SR CELINE,2,"M.Sc.,M.Ed",5,10,Secondary School,Provisional,1/4/2018,31/3/2020,The Precious Blood Educational Society
DCMC High School,830780,KARNATAKA,chikkamagaluru,"DCMC High School,Old mandagadde Road,N.R.Pura Chickmagalore dist",577134,8266,"220084 ,",,,dcmchs84@gmail.com,http://dcmchs.com,1990,6/20/1990 12:00:00 AM,Padma Ramesh,,B.Sc,6,13,Secondary School,Provisional,1/4/2017,31/3/2020,Vokkaligara sangha
JAWAHAR NAVODAYA VIDYALAYA,840012,KARNATAKA,chikkamagaluru,BALEHONNUR C.R.S. POST KOPPA TALUK CHIKMAGALUR DIST. KARNATAKA,577117,0826,"6250604 ,",50744,226651,josefbenny@gmail.com,,1986,3/31/2011 12:00:00 AM,BENNY JOSEPH,1,"M.A., M.Ed.",07,14,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,NAVODAYA VIDYALAYA SAMITI
kendriya vidyalaya,800011,KARNATAKA,chikkamagaluru,"PO kudremukh, dist chickmagalur,karnataka",577142,08263,"254185 ,","255199, 8762278845",,kudcbse99@hotmail.com,,1974,4/1/2005 12:00:00 AM,GITA PADMAJA,2,,,,Secondary School,Provisional,1/4/2014,31/3/2016,kendriya vidyalaya sangathan
M.E.S. SCHOOL,830270,KARNATAKA,chikkamagaluru,"M.E.S. SCHOOL MUDIGERE, CHIKAMAGALUR DIST",577132,8263,"221300 ,",,,meesschool_mud@hotmail.com,,1999,6/1/1999 12:00:00 AM,KHURSHEED UNNISA,0,"B.Sc., B.ed, M.Sc, M.A.",5,10,Secondary School,Provisional,1/4/2017,31/3/2022,HARISH EDUCATION FOUNDATION(HEF)
MAHARISHI VIDYA MANDIR,830118,KARNATAKA,chikkamagaluru,TEGUR VILLAGE & POST CHICKMAGALUR KARNATAKA,577102,8262,"224063 ,",602322,02024321692,snmalleshachar@gmail.com,,1998,4/5/2005 12:00:00 AM,MALLESH ACHAR S N,1,B.A. B.Ed.,12,22,Secondary School,Provisional,1/4/2018,31/3/2019,MAHARISHI SHIKSHA SANSTHAN
Malanadu Vidya Samasthe (R),830348,KARNATAKA,chikkamagaluru,"N.H.206,Tarikere",577228,8261,"691949 ,",9416338657,08261691949,malenaduvidyasamsthe@yahoo.com,,2008,1/1/1993 12:00:00 AM,SHILPA,2,MA Bed,7,8,Secondary School,Provisional,1/4/2010,31/3/2013,MVS
MOUNTAIN VIEW PUBLIC SCHOOL,830530,KARNATAKA,chikkamagaluru,"VIDYANAGAR,CHIKMAGALUR,KARNATAKA STATE",577101,8262,"222065 ,",,,Premalatha880@gmail.com,,1962,1/4/1962 12:00:00 AM,PREMALATHA NAGRAJA,2,MA B.ED,17,15,Secondary School,Provisional,1/4/2017,31/3/2022,ACADEMY OF GENERAL EDUCATION(R)
Nurture International School,830903,KARNATAKA,chikkamagaluru,"Nurture International school, A unit of Vasavi Education society, Opp.C.D.A Office, Chikkakurubrahalli, Bypass Road, Chickmagalur",577102,0495,"08262-220115 ,",,,nurture.ckm@gmail.com,http://www.nurtureinternational.in/nischikmaglur,2014,6/1/2014 12:00:00 AM,Mrs.Bharti Tanweer,2,"M.A, M.Phil, B.Ed, PGDPM &IR",5,22,Secondary School,Provisional,1/4/2018,31/3/2021,Vasavi Education Society (R)
NUTHAN ENGLISH PRIMARY SCHOOL,830871,KARNATAKA,chikkamagaluru,AJJAMPURA POST,577547,,"08261-245580 ,",,,KOTRESHKNVS@GMAIL.COM,,1983,1/6/2016 12:00:00 AM,MR. SOMASHEKARAPPA,1,"BSe,BEd",25,30,Secondary School,Provisional,1/4/2018,31/3/2021,KANNADA NUTHANA VIDYA SAMSTHE
NUTHAN INTERNATIONAL PUBLIC SCHOOL,830783,KARNATAKA,chikkamagaluru,AJJAMPURA,577547,8261,"245580 ,",,,kotreshknvs@gmail.com,,1983,6/1/2009 12:00:00 AM,RAJ ANI B S,,B.Sc B.Ed,32,32,Middle Class,Provisional,1/4/2017,31/3/2020,KANNADA NUTHAN VIDYA SAMSTE
Saandeepani National Public School,830807,KARNATAKA,chikkamagaluru,Gejjegondanahalli,577547,,"080-28486827 ,",,,sandeepaninationalpublicschool@gmail.com,http://www.sandeepanipublicschools.in,1999,6/1/1999 12:00:00 AM,Mr.S.LOKESHWARAPPA,,"M.Sc, B.Ed",13,10,Secondary School,Provisional,4/1/2017,31/3/2020,JNANAVAHINI GELEYARA BALAGA
SHANTHINIKETHAN CENTRAL SCHOOL,830654,KARNATAKA,chikkamagaluru,KADUR-PANCHANAHALLI ROAD KADUR TALUK BITTENAHALLI - 573132 CHICKMAGALORE,573132,,"08267-259555 ,",,,csiask@gmail.com,,2009,6/1/2011 12:00:00 AM,Mr.SADANANDA MURTHY L N,0,BA BEd,2,5,Secondary School,Provisional,1/4/2017,31/3/2020,AKSHARA CHARITABLE TRUST
SRI SAI ANGLES SCHOOL,830107,KARNATAKA,chikkamagaluru,SIRGAAPURA POST MALALUR TQ & DISTT CHICMAGALUR KARNATAKA,577133,0826,"210127 , 237297",01302214772,2214772,principal.saiangels@gmail.com,,1964,7/3/2000 12:00:00 AM,Yamini Savur,2,"M.Sc., B.Ed.",14,30,Secondary School,Provisional,1/4/2017,31/3/2022,SRI SAI EDUCATION SOC
SRI SATHYA SAI DIVYA JYOTHI VIDYA KENDRA,830364,KARNATAKA,chikkamagaluru,"SRINGERI ROAD, JAYAPURA, JAYAPURA POST, KOPPA TALUK, CHIKMAGALUR DIST.",577123,8265,"245524 ,",,,anandjayapura@gmail.com,,2004,6/4/2004 12:00:00 AM,ANAND S,0,MA BED,5,5,Secondary School,Provisional,1/4/2014,31/3/2019,SRI SATHYA SAI SARASWATHI EDUCATION TRUST
St. Nobert school,830276,KARNATAKA,chikkamagaluru,"sringeri road, herekere, post box no. 61, Koppa, Chickmaglore, Karnataka- 577126",577126,8265,"223475 ,",28562544,,oajoseph@gmail.com,,2004,6/1/2004 12:00:00 AM,JOSEPH OTTAPLAKIL,2,m.a b.ed,14,19,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,jnana deepthi education society
THE SUMMIT,830543,KARNATAKA,chikkamagaluru,"Saganipura Road, KHB Extension",577102,8262,"210300 ,",,08262 210300,premi_2102@yahoo.co.in,,2005,6/1/2008 12:00:00 AM,Premalatha Pradeep,0,B.A. B.Ed.,5,10,Secondary School,Provisional,1/4/2016,31/3/2019,Smt. Nagarathna Seetharama Setty Education Trust
Vokkaligara Sangha School,830207,KARNATAKA,chikkamagaluru,"Water Tank Road, Mudigere - 577 132, Chickmagalur Dist.",577132,8263,"220009 ,",28562544,08263-221573,lalithajois30@gmail.com,http://www.vss.org,2006,6/2/2006 12:00:00 AM,USHA B V,2,"B.A.,B.Ed",1,3,Secondary School,Provisional,1/4/2014,31/3/2019,Vokkaligara Sangha Educational Trust
GANGA CENTRAL SCHOOL,830219,KARNATAKA,CHITRADURGA,"SRI SIDDANAYAKA CIRCLE, DISTT CHITRADURGA, KARNATAKA",573142,8193,"202001 ,",,,gangacentralschool1@gmail.com,http://www.gangacentralschool.com,2006,6/5/2006 12:00:00 AM,THUSHARA P,2,BSc,2,8,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,GANGA KAVERI VIDYA VIKASA SAMSTHE
INDIAN INTERNATIONAL SCHOOL,830447,KARNATAKA,CHITRADURGA,"NEAR CHALLAKERE TOLLGATE, NH-4, CHITRADURGA-T & D",577501,8194,"235446 ,",,,kotreshcbse@gmail.com,,1983,6/1/2011 12:00:00 AM,RAVIKUMAR G B,0,"M.A,M.Ed",5,5,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,DEVARAJURS EDUCATION SOCIETY
JAWAHAR NAVODAYA VIDYALAYA,840016,KARNATAKA,CHITRADURGA,UDUVALLI POST HIRIYUR TALUK CHITRADURGA DIST. KARNATAKA,572143,8193,"9449060356 ,",43640,226651,ssjeyaraj@rediffmail.com,,1987,3/31/2011 12:00:00 AM,S STEPHEN JEYARAJ,1,"M.A., M.Ed.",07,14,Senior Secondary,Provisional,1/4/2020,31/ 3/ 2021,NAVODAYA VIDYALAYA SAMITI
Jet Rural Education Centre,830501,KARNATAKA,CHITRADURGA,"Gollahalli, Yaraballi Post, Hiriyur Tq, Chitradurga Dist.",577545,8193,"529937 ,",,08023328597,vijayashreejet@gmail.com,http://jagruthiruraleducationcentre.org,2007,6/2/2008 12:00:00 AM,Vijayashree D,0,"B.Sc., B.Ed",4,5,Secondary School,Provisional,1/4/2016,31/3/2021,Jagruthi Educational Trust
OXFORD INTERNATIONAL RESIDENTIAL SCHOOL,830719,KARNATAKA,CHITRADURGA,"ARALIHALLI GATE, TARIKERE ROAD. ARALIHALLI POST.",577515,0819,"7619645655 ,",,,vmpraveenmba@gmail.com,http://www.praveenvmmba.facebook.co,2012,5/27/2013 12:00:00 AM,RUKMINI M,,M.Sc.B.Ed.,3,3,Secondary School,Provisional,1/4/2016,31/3/2019,Sri.Thimmappa Memorial Educational Trust.Thalikatte.Holalkere Tq
RAMAN INTERNATIONAL PUBLIC SCHOOL,830742,KARNATAKA,CHITRADURGA,"Near Goravigondanahalli,Hosdurga , 577527",577527,8199,"230018 ,",,8105533586,venkatesha.rishi5@gmail.com,http://www.nipsgld.in,2011,6/1/2014 12:00:00 AM,JAYALAKSHMI S,,"B.Sc., B.Ed.,",08,18,Secondary School,Provisional,1/4/2017,31/3/2020,RAMAN EDUCATION TRUST
S Nijalingappa International School,830777,KARNATAKA,CHITRADURGA,"Kuvempu Nagara, Hosadurga.",577527,8199,"230921 ,",,,shwetailkal@gmail.com,http://www.snerdthsd.com,2005,5/22/2006 12:00:00 AM,JWALA ROKHADE,,MSc.Bed,5,2,Secondary School,Provisional,1/4/2017,31/3/2020,S Nijalingappa Educational and Rural Developmnet Trust (R)
