Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee 
DOON OXFORD SCHOOL,1631109,PUNJAB,LUDHIANA,"doon oxford school Vill, Thakkarwal Pakhowal Road, Ludhiana.",142022,0161,"8194886999 ,",,,doonoxfordschool@gmail.com,,2014,4/1/2014 12:00:00 AM,SUNIL ARORA,,"M.A, B.Ed",13,29,Secondary School,Provisional,1/4/2017,31/3/2020,Dalip Singh Educational Trust
Doraha Public School,1630553,PUNJAB,LUDHIANA,"Doraha Public School, DORAHA",141421,1628,"257701 ,",9915070521,,dops.doraha@gmail.com,,2007,4/8/2008 12:00:00 AM,MONIKA SARWAL,2,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,Sant Kartar Singh Kamalia Wale Educational Society
Drishti Dr. R.C.Jain Innovative Public School,1630582,PUNJAB,LUDHIANA,"Pakhowal road,Narangwal",141203,0161,"2865575 ,",01882-200973,,gaurichhabra@gmail.com,http://www.drishtischool.com,2006,4/3/2006 12:00:00 AM,GAURI CHHABRA,2,"M.A,M.Phil",27,40,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Dr. R.C. Jain Charitable Trust
EAST WOOD INTERNATIONAL SCHOOL,1630422,PUNJAB,LUDHIANA,MULLANPUR RAIKAT ROAD LUDHIANA PUNJAB,141101,0161,"6450855 ,",01612880530,9876143623,dr.amandeepbakshi@gmail.com,,1999,6/1/1998 12:00:00 AM,AMANDEEP KAUR BAKSHI,2,"M.Com, B.ed",3,5,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,EASTWOOD INTERNATIONAL EDU TRUST
Everest Public Senior Secondary School,1631081,PUNJAB,LUDHIANA,"Moti Nagar, Ludhiana",141010,0161,"2225237 ,",,01615069933,epsludhiana@gmail.com,http://www.everestschool.com,1970,4/1/1970 12:00:00 AM,MONICA,,"M.A, B.Ed.",35,35,Secondary School,Provisional,1/4/2017,31/3/2020,EVEREST EDUCATIONAL SOCIETY (REGD.)
G H G ACADEMY,1630290,PUNJAB,LUDHIANA,KOTHE BAGGU G T ROAD JAGRAON PUNJAB,142026,1624,"229588 ,",01624-220507,224977,dipksh10@gmail.com,www.ghgit.com,2002,7/1/1986 12:00:00 AM,DEEP KUMAR,1,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,SHRI HARGOVIND SAHEEB CHARI TRUST
G M T PUBLIC SCHOOL,1630353,PUNJAB,LUDHIANA,JALLANDHAR BY PASS CHOWK LUDHIANA PUNJAB,141008,0161,"2781794 , 5008856",540,,RENNURAYAIT@GMAIL.COM,,1995,6/2/2003 12:00:00 AM,RAVINDER KAUR,2,m.a.m.ed.dip. in edu. tec,24,36,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,GMT EDUCATIONAL SOCIETY
G.A.D Academy,1630993,PUNJAB,LUDHIANA,"Village Ladhian Khurd, Post office - Bagga Khurd",141008,0161,"9257201710 ,",,--,angrish.rajnii@gmail.com,http://www.gadacademy.in/,2012,4/9/2012 12:00:00 AM,RAJNI ANGRISH,,M.A/B.Ed,1,8,Secondary School,Provisional,1/4/2016,31/3/2019,G.AD. Educational Welfare Society
GARDEN VALLEY INTERNATIONAL SCHOOL,1630463,PUNJAB,LUDHIANA,"VILLAGE BHATTIAN, P.O. MACHHIWARA, LUDHINANA, PUNJAB",141115,1628,"251222 ,",,91-160-2639719,harpreettaneja75@gmail.com,,2003,4/1/2004 12:00:00 AM,HARPREET KAUR,2,M.A. B.Ed,4,19,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,SARV JAN SEVA EDUCATIONAL SOCIETY
GHG ACADEMY,1630920,PUNJAB,LUDHIANA,"VPO- KHANDOOR, DISTT. LUDHIANA",141103,,"09855612226 ,",,09855612226,ghgacademy56@gmail.com,http://ghgacademykhandoor.com,2013,3/3/2013 12:00:00 AM,Mrs.NAVKIRANPREET KAUR,0,"MA,B.ED.",01,24,Secondary School,Provisional,1/4/2018,31/3/2023,SHREE GURU HARGOVIND SAHEEB CHARITABLE TRUST
GMT INTERNATIONAL PUBLIC SCHOOL,1630766,PUNJAB,LUDHIANA,"KAKOWAL ROAD, NEAR VENUS GARMENT FACTORY, LUDHIANA",141007,0161,"2174324 ,",,01612780508,Neetu.bhambi@gmail.com,http://www.gmtinternationalschool.com,2011,4/4/2012 12:00:00 AM,Neetu Sharma,1,"M.A, B.Ed",16,32,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,GMG PROFESSIONAL AND HIGHER EDUCATIONAL CHARITABLE SOCIETY
Goodearth Convent School,1631108,PUNJAB,LUDHIANA,"Vpo-Siahar,Teh-Payal",141117,1628,"09169498000 ,",,,principalgoodearth@gmail.com,http://www.goodearthconventschool.com,2014,4/1/2014 12:00:00 AM,SAPANDEEP KAUR GILL,,"MA(Phil,Edu),B.Ed,Ph.D",2,6,Secondary School,Provisional,1/4/2017,31/3/2020,Goodearth Educational Society
GREEN GROVE PUBLIC SCHOOL,1630156,PUNJAB,LUDHIANA,G T ROAD MOHANPUR KHANNA PUNJAB,141401,1628,"281272 ,",01628-281472,1628281642,ggpsmohanpur@rediffmail.com,,1980,4/1/2001 12:00:00 AM,S George,2,"M.A , M.Ed Eng",3,26,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,B P JAIPURIA CHARITABLE TRUST
GREEN LAND CONVENT SCHOOL,1630539,PUNJAB,LUDHIANA,"PHASE II, DUGRI",141007,0161,"4626170 ,",,,greenlanddugri@yahoo.in,,2007,4/13/2007 12:00:00 AM,VIMMI THAKUR,0,"M.A (ENGLISH) , B.ED",2,17,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,SANT KIRPAL VIDYAK MISSION (REGD.)
GREEN LAND CONVENT SCHOOL,1630544,PUNJAB,LUDHIANA,"NEW SUBHASH NAGAR,NEAR BASTI JODHEWAL,",141007,0161,"5016484 ,",5051484,,glcs.snschool@gmail.com,www.greenlandsubhasnagar.com,2007,4/13/2007 12:00:00 AM,JYOTI PUJARA,1,"M.A., M.Ed, MBA",10,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,SANT KIRPAL VIDYAK MISSION (REGD.)
GREEN LAND CONVENT SCHOOL,1630532,PUNJAB,LUDHIANA,"SECTOR 32 , CHANDIGARH ROAD",141000,0161,"5024484 ,",8872006999,,greenland_chrd@yahoo.co.in,,2007,4/13/2007 12:00:00 AM,VINITA SANAN,2,"M.A., B.Ed",7,16,Senior Secondary,,Senior Secondary,,Senior Secondary
GREEN LAND PUBLIC SCHOOL,1630165,PUNJAB,LUDHIANA,AMAN NAGAR G T ROAD NEAR JALANDHAR BYE-PASS LUDHIANA PUNJAB,141005,0161,"2781116 ,",745589,2781117,glssp_school@yahoo.com,,1992,6/14/2012 12:00:00 AM,BALDEEP PANDHER,1,"M.A. Hist., M.A. Eco.M ed",18,28,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,SANT KIRPAL VIDYAK MISSION
GREENLAND CONVENT SCHOOL,1630659,PUNJAB,LUDHIANA,"GREENLAND CONVENT SCHOOL, BISHAN ENCLAVE, CHANDER NAGAR, CIVIL CITY",141011,91,"8872007171 ,",,0161-6450120,glscscc@gmail.com,,2007,4/13/2007 12:00:00 AM,RAVINDER KAUR,2,"M.A, B.ED",4,10,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,SANT KIRPAL VIDYAK MISSION (REGD.)
GUJRAWALA GURU NANAK PUBLIC SCHOOL,1630065,PUNJAB,LUDHIANA,CIVIL LINES LUDHIANA PUNJAB,141001,0161,"2772911 , 2771720",0161-2772911,,kschandi12@gmail.com,www.ggnpublicschool.com,1985,4/1/2002 12:00:00 AM,Karnail Singh,1,"M.Sc., B.Ed.",34,14,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,KHALSA EDUCATIONAL COUNCIL
GURU GOBIND SINGH ACADEMY,1630984,PUNJAB,LUDHIANA,"Village Mullanpur, Kailpur Road, Sub Tehsil Mullanpur Dakha, Distt. Ludhiana",141101,0161,"2881680 ,",,,navanju15@gmail.com,,2013,4/1/2013 12:00:00 AM,ANJU BALA,,"M.A. , B.Ed.",5,10,Secondary School,Provisional,1/4/2016,31/3/2019,Mall Singh Ghuman Memorial Education Private Trust
guru gobind singh public school,1630348,PUNJAB,LUDHIANA,pakhowal road vill daad ludhiana punjab,151001,0161,"6534674 ,",0161-3234674,,manjitkaur247@yahoo.in,,1999,4/1/2002 12:00:00 AM,MANJIT K Dr National Awardee,2,"ma, b.sc., b.ed.",15,17,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,guru gobind edu & chari trust
GURU HARGOBIND SENIOR SECONDARY PUBLIC SCHOOL,1630031,PUNJAB,LUDHIANA,SIDHWAN KHURD LUDHIANA DISTT PUNJAB,142024,1624,"234478 ,",220792,220755,satinderjitkaur54@yahoo.co.in,http://www.davabh.com,1977,4/1/2007 12:00:00 AM,SATINDERJIT KAUR,2,"M.AENG,B.E.D.,P.G.DIP",8,22,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,SRI GURU HARGUBIND VIJAGAR HARI TRU
"Guru Nanak International Public School,",1630569,PUNJAB,LUDHIANA,"I-Block, Bhai Randhir Singh Nagar, Ludhiana",141012,0161,"2459970 ,",26281870,0161-2459970,bhupinderbedi23@yahoo.com,http://wwxyz.com,1987,4/1/1987 12:00:00 AM,BHUPINDERJIT KAUR BEDI,2,M.A. English B.Ed.,5,11,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,Guru Nanak Education Trust
"Guru Nanak International School,Halwara",1630862,PUNJAB,LUDHIANA,"Pakhowal Road,Halwara,Teh. Raikot, Dist Ludhiana",141107,1624,"08728810113 ,",,,gnishalwara@gmail.com,http://www.gnishalwara.in,2012,4/1/2012 12:00:00 AM,MRS. DALJIT KAUR,1,M.A. B.Ed.,5,8,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,BABA NAND SINGH CHARITABLE TRUST
Guru Nanak Model Senior Secondary School Doraha,1630648,PUNJAB,LUDHIANA,"Guru Nanak Model Senior Secondary School ,Post Office Doraha",141421,1628,"501463 ,",,01628257770,dpthakur73@yahoo.com,,1983,4/23/2010 12:00:00 AM,D P THAKUR,0,"M.Sc(Maths,B.Ed)",1,15,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,Guru Nanak National College Managing Board Doraha
GURU NANAK PUBLIC SCHOOL,1630004,PUNJAB,LUDHIANA,MULLANPUR LUDHIANA DISTT PUNJAB,141101,0161,"2878314 , 170",9463331110,,ravikant_gnps@rediffmail.com,,1972,6/2/2003 12:00:00 AM,RAVI KANT,2,M.A.M.Ed.Dip. in Edu. Tec,24,36,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,GURU NANAK EDN SOCIAL WELFARE TRUST
guru nanak public school,1630001,PUNJAB,LUDHIANA,sarabha nagar ludhiana punjab,141001,0161,"2457764 ,",2450058,2456349,gnpschool.principal@gmail.com,www.gnpschool.g,1976,4/4/1976 12:00:00 AM,MONA SINGH,2,"m.a.,b.ed",7,200,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,guru nanak public school trust
GURU NANAK PUBLIC SCHOOL,1631244,PUNJAB,LUDHIANA,"Village - Birmi, Post Office - Malakpur",142027,,"01612874500 ,",,,birmi@gnpschool.org,http://www.gnpschool.org/homeind.html,2007,4/2/2009 12:00:00 AM,Mrs.Parvinder Kaur,0,"B.Sc. (Med), M.A, B.Ed",5,10,Secondary School,Provisional,1/4/2018,31/3/2021,GURU NANAK PUBLIC SCHOOL COMMITTEE
GURU RAM DASS ACADEMY,1630102,PUNJAB,LUDHIANA,HUMBRAN ROAD SWAMI SATSANG BHAWAN LUDHIANA PUNJAB,141008,0161,"2308625 ,",,2308623,info.ldh@grdedu.com,www.grdacademy.com,1995,4/1/2006 12:00:00 AM,NAVNEET KAUR AHUJA,2,M.Sc B.Ed,13,21,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,SRI GURU GRANHA SAHIB EDU TRUST
GURUNANAK INTERNATIONAL PUBLIC SCHOOL,1630130,PUNJAB,LUDHIANA,MODEL TOWN GUJRAKHAN CAMPUS LUDHIANA PUNJAB,141001,0161,"2770448 , 2410721",230541,,gillgurmant@yahoo.com,www.vidyashilp.in,1981,6/9/2008 12:00:00 AM,GURMANT KAUR GILL,2,"ma, b.ed, pgdca",05,08,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,GURUNANAK EDUCATION TRUST
HVM Convent School,1630652,PUNJAB,LUDHIANA,"Karamsar Colony, Near New Subash Nagar, Basti Jodhewal, Ludhiana",141007,0161,"2632407 ,",4336683,0161-2632403,radhikajain@gmail.com,http://www.hvmschool.org,2010,4/1/2010 12:00:00 AM,RADHIKA JAIN,0,"M.A, M.Ed",,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,Harsh Educational Society
Indus World School,1631024,PUNJAB,LUDHIANA,"Rajgadh Estates, Canal Road",142027,161,"2874311 ,",8146994976,0161-2874312,shilpi.gill@indusworldschool.com,http://www.indusworldschool.com,2012,4/9/2012 12:00:00 AM,Shallu Sharma,0,"M.com, M.ED",17,6,Secondary School,Provisional,1/4/2016,31/3/2019,Nalanda Foundation
international public school,1630721,PUNJAB,LUDHIANA,"sandhu nagar, near civil city,",141001,0161,"2302490 ,",01870250333,01612302490,ips.school.ldh@gmail.com,,2005,4/1/2006 12:00:00 AM,Simrat Sandhu,1,"b.sc., b.ed.",2,11,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2019,sandhu educational development trust
JATINDRA GREENFIELD SCHOOL,1630477,PUNJAB,LUDHIANA,"V.P.O. GURUSAR SUDHAR, RAIKOT LUDHIANA, PUNJAB",141104,1624,"276887 ,",78144,080-26494156,aneeta.kundra@gmail.com,www.registry.ernet.in,1994,4/2/1994 12:00:00 AM,Aneeta Kundra,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,JEHOVAH JIREH EDUCATIONAL SOCIETY
JAWAHAR NAVODAYA VIDYALAYA,1640016,PUNJAB,LUDHIANA,DHANANSU DISTT LUDHIANA PUNJAB,141112,0161,"2830414 ,",7076,,bhakooj@gmail.com,,1990,4/30/2014 12:00:00 AM,JITENDER BHAKOO,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,NVS
JESUS SACRED HEART SCHOOL,1630435,PUNJAB,LUDHIANA,DX-1 SOUTH CITY LUDHIANA PUNJAB,141004,0161,"9216000465 , 2808087",27344155,27566633,kirtisharma.283@gmail.com,,1984,4/1/2007 12:00:00 AM,Kirti Sharma,1,M.SC. M.Ed.,30,26,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,NOBLE ACADEMICS
Kalgidhar Academy Senior Secondary School Dugri,1631043,PUNJAB,LUDHIANA,"Vill. Dugri, Teh. Payal, PO Rajgarh, Distt. Ludhiana-141421 (Punjab), India",141421,0161,"2847777 ,",,,principal.kad@gmail.com,http://www.kalgidharacademy.com,1996,1/4/1996 12:00:00 AM,GAGANDEEP KATOCH,0,"M.Sc.(Maths),MA (Eng), B.Ed.",6,13,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,KALGIDHAR EDUCATION TRUST
KENDRIYA VIDYALAYA,1600019,PUNJAB,LUDHIANA,BADDOWAL CANTT LUDHIANA DISTT PUNJAB,142021,0161,"2805551 ,",30968,0499425678,mkwalia59@gmail.com,http://www.kvvidyanagar.o,1984,4/1/1991 12:00:00 AM,MANINDER KAUR,1,MSc BEd,12,20,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA NO 1,1600003,PUNJAB,LUDHIANA,AIR FORCE STATION HALWARA PUNJAB,141106,1624,"275095 ,",08942-240084,240456,kvno1halwara@yahoo.co.in,http://kvsrikakulam.ap.ni,1965,4/1/1991 12:00:00 AM,ANJANA RAMPAL,1,"M.Sc.,M.Ed.DIP. Sch.Mgt.",6,22,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA NO 2,1600017,PUNJAB,LUDHIANA,AIR FORCE STATION HALWARA PUNJAB,141106,1624,"275360 ,",,275360,hknirmal59@rediffmail.com,,1983,5/21/2018 12:00:00 AM,H K NIRMAL,1,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2022,KENDRIYA VIDYALAYA SANGATHAN
KUNDAN VIDYA MANDIR SR SEC SCHOOL,1630002,PUNJAB,LUDHIANA,CIVIL LINES LUDHIANA PUNJAB,141001,0161,"2301023 , 4761242",,,saanvi.puri@gmail.com,,1965,4/1/2005 12:00:00 AM,Navita Puri,0,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,guru nanak public school trust
M G M PUBLIC SCHOOL,1630306,PUNJAB,LUDHIANA,URBAN ESTATE PHASE I DURGI LUDHIANA PUNJAB,141001,0161,"2501705 ,",,,mgmpublicschool@yahoo.co.in,,2003,,POONAM SHARMA,0,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,MATA GUR KAUR CHARITABLE TRUST
"Mahant Lachhman Dass Sen. Sec. School, Talwandi Kalan (Ldh.)",1631022,PUNJAB,LUDHIANA,Talwandi Kalan,142025,1624,"245320 ,",,,sh.baldevbawa@gmail.com,http://www.mldschool.in,1993,4/1/1993 12:00:00 AM,Baldev Dass Bawa,,"M.A, B.Ed",22,22,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,"Mahant Lachhman Dass Educational Society (Regd. No.: 1300 ), Talwandi Kalan ( Ludhiana )"
MANAV RACHNA INTERNATIONAL SCHOOL,1631121,PUNJAB,LUDHIANA,"GOLDEN ENCLAVE, BASANT AVENUE, DUGRI ROAD",141013,0161,"0161-5194499, ,",,,info.mrisldh@mris.edu.in,http://www.mris.edu.in,2015,1/4/2015 12:00:00 AM,DR. RUPALI SANDEEP SAINI,1,"M.A. , Ph. D (ENGLISH)",11,12,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2022,M R EDUCATION TRUST
Max Arthur Macauliffe Public School,1630775,PUNJAB,LUDHIANA,vill bondli Chanidgarh Road Samrala,141114,91,"9257263853 ,",,,sanjeevkumar.saryan@gmail.com,,2000,3/1/2001 12:00:00 AM,Sanjeev kumar,0,M.Sc. B.Ed,08,21,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2018,S. Jagir Singh Charitable trus MAM Public School
MAYA DEVI GOEL PUBLIC SCHOOL,1630437,PUNJAB,LUDHIANA,VILL POHIR DISTT LUDHIANA AHMEDGARH DEHLON PUNJAB,141201,1675,"242807 ,",09316136367,210807,principal@mdgpschool.in,http://www.mdgpschool.com,2006,4/1/2006 12:00:00 AM,Kiranjit Kaur,2,,,,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,SHRI PURSHOTUM DAS GOEL MEM TRUST
MEHTA GURUKUL PUBLIC SCHOOL,1630438,PUNJAB,LUDHIANA,KADDAN ROAD DORABA LUDHIANA PUNJAB,141421,01628,"258065 ,",05106451536,,mhmsjhansi@rediffmail.com,,1989,6/2/2008 12:00:00 AM,Mr. YOGENDRA SINGH,1,"MA,BEd,UGC-NET",08,15,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,MEHTA INSTITUTE OF EDUCATION
Mount Litera Zee School,1631237,PUNJAB,LUDHIANA,"Sidhwan Canal Expressway, Near Tibba Bridge.",141421,,"01615252200 ,",,,principal.ludhiana@mountlitera.com,http://www.mountliteraludhiana.com,2016,4/6/2016 12:00:00 AM,MRS. DEEPA GUPTA,1,"M.A.(Economics), M.Ed.",14,15,Secondary School,Provisional,1/4/2018,31/3/2021,"Lala Megh Raj Garg Educational Society, Ludhiana"
NANKANA SAHIB PUBLIC SCHOOL,1630096,PUNJAB,LUDHIANA,SAMRALA DISTT LUDHIANA PUNJAB,141114,01628,"62442 ,",250738,079-23273426,niitfdk@jla.vsnl.net.in,http://www.nankanasahibsamrala.com,1983,11/6/2007 12:00:00 AM,MRS KULDEEP KAUR,2,"msc m.ed, m.phil",7,10,Senior Secondary,Provisional,1/4/2005,31/ 3/ 2010,NANKANA SAHIB EDU TRUST
NANKANA SAHIB PUBLIC SCHOOL,1630044,PUNJAB,LUDHIANA,"GURU NANAK ENGG. COLLEGE, CIVIL PARK, LUDHIANA PUNJAB",141006,0161,"2815951 ,",,,harmitoj@gmail.com,,1978,7/3/2000 12:00:00 AM,Harmeet Kaur Waraich,2,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,NANKANA SAHJIB EDUCATION TRUST LUDH
Nankana Sahib Public Senior Secondary School,1631142,PUNJAB,LUDHIANA,V.P.O.Rampur,141418,1628,"284307 ,",,,msc.jaswinder@gmail.com,http://www.nspsrampur.in,1993,4/12/1993 12:00:00 AM,JASWINDER SINGH,,M.A.B.Ed,11,22,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,NANKANA SAHIB EDUCATION TRUST
Nankana Sahib Public Senior Secondary School,1631130,PUNJAB,LUDHIANA,v Kalal Majra po Rahoun,141417,1628,"228608 ,",,,nspskalalmajra08@gmail.com,,1986,4/1/1986 12:00:00 AM,HARPREET SINGH,,MA B.ed,3,23,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,"Nankana Sahib Education Trust,Ludhiana"
Nankana Sahib Public Senior Secondary School Budhewal,1630974,PUNJAB,LUDHIANA,V.Po. Budhewal,141112,0161,"2830718 ,",,,budhewalnsphs@yahoo.in,,1986,5/12/1986 12:00:00 AM,AMARDEEP KAUR GILL,0,M.A.B.Ed.,1,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,Nankana Sahib Education Trust
Nankana Sahib Public Senior Secondary School Isru,1631046,PUNJAB,LUDHIANA,VPO Isru,141414,1628,"275144 ,",,,nspsssisru@gmail.com,,1986,4/1/1986 12:00:00 AM,JASWINDER KAUR,,"M.A.History,M.Phill.,B.Ed.",08,16,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,NANKANA SAHIB EDUCATION TRUST
"NANKANA SAHIB SEN. SEC. PUBLIC SCHOOL,FATEHGRAH JATTAN,DISTT. LUDHIANA",1631064,PUNJAB,LUDHIANA,VILLAGE FATEHGARH JATTAN P.O. RATTANGARH TEHSIL & DISTRICT LUDHIANA,141127,0161,"2837955 ,",,,amrik.singh9844@yahoo.com,,1998,3/23/1998 12:00:00 AM,AMRIK SINGH,,"M.A.,B.Ed.",6,15,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,NANKANA SAHIB EDUCATION TRUST(Reg.)
Nankana Sahib Senior Secondary Public School,1631061,PUNJAB,LUDHIANA,VPO Kot Gangu Rai,141113,0161,"2834249 ,",,,nankanasahib.kgr@gmail.com,,1987,1/1/1987 12:00:00 AM,Rupinder Singh Benipal,,"M.Sc., B.Ed.",4,13,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Nankana Sahib Education Trust
Nankana Sahib Senior Secondary Public School,1630540,PUNJAB,LUDHIANA,VPO Kila Raipur Distt Ludhiana Punjab 141201,141201,0161,"2851318 ,",26801764,,nspskrp@yahoo.com,,1986,4/1/1986 12:00:00 AM,JASKARANJIT KAUR,2,"M.A., B.Ed.",1,19,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,Grewal Education Society
NEW GMT PUBLIC SCHOOL,1630600,PUNJAB,LUDHIANA,"RAJAN ESTATE, SANT VIHAR, HAIBOWAL KALAN, LUDHIANA",141001,0161,"6537653 ,",32083,,khangura.m@rediffmail.com,,2007,4/1/2007 12:00:00 AM,MANJEET KAUR,0,M.A.,2,7,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,"Mata Gur Kaur Education Trust, Ludhiana"
NEW GMT PUBLIC SCHOOL,1631183,PUNJAB,LUDHIANA,"VILLAGE BHATHA DHUA,HAMBRAN ROAD",141110,,"0161-6530125 ,",,,newgmtbhathadhua123654@gmail.com,,2015,4/4/2016 12:00:00 AM,Mrs.KANIKA,,"M.COM,B.ED",0,5,Secondary School,Provisional,4/1/2017,31/3/2020,MATA GUR KAUR EDUCATION SOCIETY
Orient International School & Sports Academy,1631168,PUNJAB,LUDHIANA,"Village Burj Pakka Ropar Road, Shri Machhiwara Sahib, Ludhiana",141115,0,"9023060090 ,",,,orientinternationalgroup@gmail.com,,2015,4/1/2016 12:00:00 AM,Parminder Kaur,2,"M.A. , B.Ed.",5,8,Secondary School,Provisional,4/1/2017,31/3/2020,Orient Educational Society
PEACE PUBLIC SCHOOL,1630424,PUNJAB,LUDHIANA,VPO BHANHAR FZR ROAD LUDHIANA PUNJAB,144022,0161,"2881787 ,",01675-240715,,ckjeeja01@gmail.com,,2005,4/7/2005 12:00:00 AM,C K Jeeja,2,"M.SC., B.ED.",12,19,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,RITAMBHRA EDUCATIONAL TRUST
PLANET E SCHOOL,1630899,PUNJAB,LUDHIANA,"village saludi, Khanna samrala road, tehsil samrala, Distt/ Ludhiana, Punjab-141401",141401,1628,"224655 ,",,,planeteschool@rediffmail.com,http://www.planete.co.in,2012,4/2/2012 12:00:00 AM,SUMAN ARORA,0,M.A. M.ED.,9,14,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Grey Matters Educational Trust
"Police DAV Public School,",1630884,PUNJAB,LUDHIANA,"Police Line, Civil Lines",141001,0161,"4665237 ,",,,anuverma.dav@rediffmail.com,,2011,4/1/2011 12:00:00 AM,Dr Anu Verma,0,"BSc, MSc, BEd, MPhil, PhD",07,14,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Dayanand Anglo Vedic College Trust & Management Society
PRATAP PUBLIC SCHOOL,1630334,PUNJAB,LUDHIANA,HUMBRAN ROAD LUDHIANA PUNJAB,141008,0161,"2304626 , 2455379",01612458219,,JAGPAL.GURSHMINDER@GMAIL.COM,,1999,6/2/2008 12:00:00 AM,GURSHMINDER SINGH JAGPAL,2,"m.phil phy,m.ed,cphy,ed.d",21,31,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,PRATAP CHARITABLE TRUST
PUNJAB PUBLIC SEN. SEC. SCHOOL,1631050,PUNJAB,LUDHIANA,"Village Rupalon,Tehsil Samrala,Distt. Ludhiana",141421,1628,"245900 ,",,,ppsrupalon@yahoo.com,,1994,4/1/1994 12:00:00 AM,SUMANDEEP KAUR BENIPAL,0,"M.A., B.Ed.",10,15,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Punjab Educational Society
RAEKOT PUBLIC SCHOOL,1630238,PUNJAB,LUDHIANA,NEAR KUTBA GATE RAEKOT DISTT LUDHIANA PUNJAB,141109,1624,"264705 ,",01733-262692,1733262800,rps.rajdeepkaur@gmail.com,,1998,4/1/2005 12:00:00 AM,RAJDEEP KAUR,2,"M.A., M.Ed.",25,33,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,NEW ERA EDUCATION SOCIETY
Roop Vatika,1630830,PUNJAB,LUDHIANA,"Nr. Shani Mandir, Gaushala Road, Jagraon, Ludhiana,",142026,1624,"220571 ,",,,VATIKAROOP@YAHOO.COM,,2006,4/1/2007 12:00:00 AM,PAWANDEEP DHALIWAL,0,B Sc B Ed LLb,7,4,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Swami Roop Chandji Educational Society
