Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee
,,,,,,,,,,,,,,,,,,,,,,,
SREE NARAYANA CENTRAL SCHOOL,931282,KERALA,KOLLAM,KOTHAPURAM,690521,,"04742542333 ,",,,sncentralschoolkallada@yahoo.com,,2005,6/1/2005 0:00,Mrs.AGNES DANIEL,0,"MA,B.Ed",10,35,Secondary School,Provisional,1/4/2017,31/3/2020,Sree Narayana Educational & Rural Development Charitable Society
,,,,,,,,,,,,,,,,,,,,,,,
SREE NARAYANA GURU CENTRAL SCHOOL,930643,KERALA,KOLLAM,EZHUKONE KOLLAM DISTT KERALA,691505,474,"2483049 , 2483059",245279,011-25012068,sngcs@hotmail.com,,2004,4/1/2005 0:00,PRIYA RAJAN,2,M.A B.ED,5,5,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,SREE NARAYANA GRUR TRUST
,,,,,,,,,,,,,,,,,,,,,,,
SREE NARAYANA PUBLIC SCHOOL,930623,KERALA,KOLLAM,PAVUMBA PO KOLLAM KERALA,690574,476,"2863840 ,",676332,282598,principalsnpavumba@gmail.com,,1999,4/1/2005 0:00,SREEKUMARY K,2,"BSc - BEd, MA, MPhil",6,12,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,SREE NARAYANA CULTURAL FOUNDATION
,,,,,,,,,,,,,,,,,,,,,,,
SREE NARAYANA PUBLIC SCHOOL,930051,KERALA,KOLLAM,VADAKKEVILA P.O KOLLAM KERALA,691010,474,"2729132 , 718214",2728214,,ngbabu2000@gmail.com,,1987,6/25/2007 0:00,N G Babu,1,"M.A,M.Phil,Ph.D",1,30,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,SRI NARAYANA EDUCATIONAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
Sree Narayana Public School,931258,KERALA,KOLLAM,"kottappuram,Elampazhanoor (P O), Chadayamangalam",691534,91,"7025652909 ,",,,sasipolicodu@gmail.com,http://www.gimskerala.org,2007,5/1/2007 0:00,SASIDHARAN PILLAI G,0,"M.A,M.A, B.Ed",7,26,Secondary School,Provisional,1/4/2016,31/3/2019,Sree Narayana Trust Kadakkal
,,,,,,,,,,,,,,,,,,,,,,,
SREE NARAYANA TRUST CENTRAL SCHOOL,930304,KERALA,KOLLAM,"KOLLAM DISTT, KERALA",691001,474,"2744106 , 745376",4742750547,,nishasanjeev754@gmail.com,,1996,,NISHA S,2,"MSc, BEd",7,11,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,THR SREE NARAYANA TRUST
,,,,,,,,,,,,,,,,,,,,,,,
SREENARAYANA SAMSKARIKA SAMITHY,930538,KERALA,KOLLAM,PUBLIC SCHOOL PERUMPUZHA PO KUNDARA KOLLAM DISTT KERALA,691504,474,"2528233 , 2741770",,,,www.snssps.com,2001,4/1/2005 0:00,Mrs. Prof. PRASANNA KUMARI.G,2,,,,Senior Secondary,Provisional,1/4/2010,31/ 3/ 2015,SREE NARAYANA SAMSKARIKA SAMITHY
,,,,,,,,,,,,,,,,,,,,,,,
SREENIKETAN CENTRAL SCHOOL,930095,KERALA,KOLLAM,CHATHANNOOR KARAMCODU PO CHATHANNOOR KOLLAM KERALA,691579,474,"2593952 ,",719277,,maheshkumar51@gmail.com,,1991,4/1/2005 0:00,Maheshkumar,1,"m.sc, m.phil., ph.d.",2,30,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,SREENIKATAN CENTRE FOR SOCIAL DEVLP
,,,,,,,,,,,,,,,,,,,,,,,
ST ANN'S SCHOOL,930688,KERALA,KOLLAM,AYUR PO KOLLAM DISTT PATHANAPURAM KERALA,691533,475,"2294485 ,",7529252750,751253001,mollykurian64@gmail.com,,1986,6/25/2007 0:00,SR MOLLY T K,2,m.sc.,10,5,Secondary School,Provisional,1/4/2015,31/3/2020,THE CONREGATION SISTER OF ST ANN OF PROVIDENCE
,,,,,,,,,,,,,,,,,,,,,,,
ST GEORGE SCHOOL,930758,KERALA,KOLLAM,"AMPALAPHUMKALA P.O. EZHUKONE, KOLLAM",691505,474,"2454908 ,",531931,,manjuvj@gmail.com,,1996,4/1/2005 0:00,MANJU V J,1,"MSc ,B.Ed",2,11,Secondary School,Provisional,1/4/2015,31/3/2020,WADI RAHMA TRUST
,,,,,,,,,,,,,,,,,,,,,,,
St GREGORIOS CENTRAL SCHOOL,930492,KERALA,KOLLAM,kuthirappanthi po thazhava karunagappally kollam dist kerala,690523,476,"2863371 ,",,,sobhasoman111@gmail.com,http://www.stgcschool.com,0,6/10/2004 0:00,SOBHANA KUMARI C N,2,ma b.ed,1,21,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,national commission f mintiy educational institute
,,,,,,,,,,,,,,,,,,,,,,,
ST JOSEPH INTERNATIONL SCHOOL,931092,KERALA,KOLLAM,CHITTUMALA EASTKALLADA KOLLAM,691502,474,"2586608 ,",,4742586608,smithabijoy21@gmail.com,,2006,6/1/2006 0:00,DEEPTHI V,0,BAbed,7,30,Secondary School,Provisional,1/4/2016,31/3/2021,VALIYAVILA FOUNDATION
,,,,,,,,,,,,,,,,,,,,,,,
ST THOMAS RESIDENTIAL CENTRAL SCHOOL,930569,KERALA,KOLLAM,EZHAMMILE MANAMPUZHA PO KOLLAM DISTT KERALA,691553,476,"2820231 ,",9934965245,,ssthomasedu.7mile@live.com,,1998,4/1/2008 0:00,MARY GEORGE,2,"MA, B.ED",8,10,Senior Secondary,Provisional,1/4/2012,31/ 3/ 2017,ST THOMAS EDUCATIONAL SCIENCE MEDICAL AND CHARITABLE SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
ST THOMAS SCHOOL,930665,KERALA,KOLLAM,PUNALUR KOLLAM DISTT KERALA,671305,475,"2221011 , 2222460",,,rubymanthottam@gmail.com,,2001,6/5/2000 0:00,ELIZABETH PHILIPS,1,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,ST THOMAS FOUNDATION
,,,,,,,,,,,,,,,,,,,,,,,
ST. Francis Assisi English Medium School,931234,KERALA,KOLLAM,"Elampal P. O., Kottavattom Punalur",691322,,"0475-2323822, 9495208057 ,",,,assissischool@gmail.com,,1994,6/1/1994 0:00,MissSr. Philomina Joseph,2,"MA., Bed",12,18,Secondary School,Provisional,1/4/2018,31/3/2019,Trust
,,,,,,,,,,,,,,,,,,,,,,,
ST. GEORGE CENTRAL SCHOOL,930241,KERALA,KOLLAM,"ANCHAL PO, DISTT KOLLAM, KERALA",691306,475,"2273775 , 276145",0475-2273561,,leenalxs@gmail.com,,1991,4/1/2005 0:00,LEENA ALEX,2,"MA,B.Ed",13,13,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,THE THALLUVACHIRA TRUST
,,,,,,,,,,,,,,,,,,,,,,,
ST. JOHN'S SCHOOL,930151,KERALA,KOLLAM,ANCHAL KOLLAM DISTRICT KERALA,691306,475,"2272357 , 271793",2271793,,principal_st_johns@yahoo.co.in,,1994,6/1/2007 0:00,SUSAN KOSHY,1,"MA, BEd, DTE, DPRA",7,30,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,MALANKARA CATHOLIC EDN. SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
ST. JUDE SCHOOL,930560,KERALA,KOLLAM,MUKHATHALA ALUMMODHU PO KOLLAM DISTT KERALA,691577,474,"2504161 ,",,,jishochempanani@gmail.com,,1992,6/1/2001 0:00,FR JISHO THOMAS,1,,,,Secondary School,Provisional,1/4/2013,31/3/2018,ST JUDEE EDUCATIONAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
ST. MARY RESIDENTIAL SCHOOL,930156,KERALA,KOLLAM,RAMANKULANGARA KAVANADU KOLLAM PO KERALA,691003,474,"2793755 , 790956",4743242204,,xavierlindez@gmail.com,,1987,6/5/2000 0:00,XAVIER LINDEZ,1,"M.Sc, M.Phil., Ph.D.",2,30,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,ST MARIS EDU & CULTURAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
ST. MARY'S ENGLISH MEDIUM SCHOOL,930764,KERALA,KOLLAM,"ULIYAKOVIL, P.O. - KOLLAM DISTT.",691019,474,"2732319 ,",4923264594,,manju.rajeev73@gmail.com,,2000,6/5/2000 0:00,MANJU RAJEEV,1,M Sc,5,35,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,ST. MARY'S EDUCATIONAL AND CHARITABLE SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
St. MARY'S ENGLISH MEDIUM SCHOOL,931061,KERALA,KOLLAM,"PULLICHIRA, MAYYANADU, KOLLAM, PIN 691304",691304,474,"2537304 ,",,,sr.monicabinu@yahoo.com,,1982,6/1/1982 0:00,SISTER MONICA BINU,0,"B.Com, B.Ed",7,15,Secondary School,Provisional,1/4/2016,31/3/2021,Devamatha Province
,,,,,,,,,,,,,,,,,,,,,,,
ST.JOSEPHS NAZARETH SCHOOL,931013,KERALA,KOLLAM,"MANAMPUZHA P.O ,",691553,476,"2858138 ,",,,stjosephsnazarethschool@gmail.com,,1992,6/1/1992 0:00,SISTER LISSAMMA PC,2,"M.Com B.Ed,SET",7,7,Secondary School,Provisional,1/4/2016,31/3/2021,C.L.G CHARITABLE SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
ST.MARYS BETHANY CENTRAL SCHOOL,931214,KERALA,KOLLAM,"VALAKOM P.O, KOTTARAKARA,KOLLAM(D),KERALA,PIN 691 532",691532,474,"2470209 ,",,,sarammapanickersmbcs@gmail.com,http://www.stmarysbcschool.org,1993,6/2/1993 0:00,SARAMMA MATHEW PANICKER,0,"MA BEd, SET",7,8,Secondary School,Provisional,1/4/2018,31/3/2023,"Bethany Educational Society Of The Bethany Sisters Of Imitation Of Christ,Trivandrum Province"
,,,,,,,,,,,,,,,,,,,,,,,
stratford public school,930818,KERALA,KOLLAM,kaleelil nagar palackal thevalakkara. p.o.,690524,476,"2874868 ,",,,principalstratfordschool@gmail.com,,2003,6/16/2003 0:00,C RADHAKRISHNAN,2,"m.a., b. ed.",3,5,Secondary School,Provisional,1/4/2017,31/3/2019,koyakutty memial trust
,,,,,,,,,,,,,,,,,,,,,,,
T K M CENTENARY PUBLIC SCHOOL,930347,KERALA,KOLLAM,"TKM COLLEGE CAMPUS KOLLAM DISTT., KERALA",691005,474,"2715650 ,",32871,,saboorabegum19@gmail.com,,1997,7/14/2004 0:00,P SABOORA BEGUM,2,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,TKM COLLEGE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
T O CH (RESIDENTIAL) PUBLIC SCHOOL,930336,KERALA,KOLLAM,PUNALUR KOLLAM DISTT KERALA,691332,475,"2225325 ,",9314513298,07822-251540,pgbabu@gmail.com,,1992,6/25/2007 0:00,P G BABU,1,m.sc. b.ed,8,12,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2020,TOCH CHARITABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
The City Central School,930874,KERALA,KOLLAM,"Uliyakovil, Kollam.",691019,474,"2732926 ,",,,deepadas21@yahoo.com,,2002,6/3/2002 0:00,DEEPA DAS,2,"M.A., B.Ed.",12,16,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,The Gurukulam Educational Society
,,,,,,,,,,,,,,,,,,,,,,,
THE OXFORD SCHOOL,930421,KERALA,KOLLAM,"VILLAGE THAZHUTHALA MYLAPORE UMAYANNALLOOR PO, KOLLAM DISTT., KERALA",691589,474,"2533541 ,",,,arparakal@gmail.com,,1999,4/1/2005 0:00,ABDURAHIMAN P,1,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,MANARUL HUDA TRUST
,,,,,,,,,,,,,,,,,,,,,,,
TRAVANCORE DEVASWOM BOARD CENTRAL SCHOOL,930793,KERALA,KOLLAM,"VETTIKAVALA,KOTTARAKARA,KOLLAM",691538,474,"2403600 ,",2767054,,bijus_sivadas@yahoo.com,,2003,6/2/2003 0:00,BIJU S,1,"BA, B Ed.",3,28,Secondary School,Provisional,1/4/2017,31/3/2022,TRAVANCORE DEVASWOM BOARD
,,,,,,,,,,,,,,,,,,,,,,,
TRAVANCORE DEVASWOM BOARD CENTRAL SCHOOL,930795,KERALA,KOLLAM,"ALTHARAMOOD, KADAKKAL(PO), KOLLAM",691536,474,"2426425 ,",543373,,rekhalekshmisaju@gmail.com,,2003,6/2/2003 0:00,REKHA J O,1,"MA,PhD.",5,15,Secondary School,Provisional,1/4/2017,31/3/2022,TRAVANCORE DEVASWOM BOARD
,,,,,,,,,,,,,,,,,,,,,,,
Travancore Devaswom Board Central School,930780,KERALA,KOLLAM,"Chakkuvally,Sooranad P.O, Kollam, Kerala",690522,476,"2853767 ,",0161-2772911,,camusrajmohan@gmail.com,,2003,6/2/2003 0:00,RAJAMOHAN K,2,"B.Sc,B.Ed",6,26,Secondary School,Provisional,1/4/2016,31/3/2021,Travancore Devaswom Board
,,,,,,,,,,,,,,,,,,,,,,,
TRINITY LYCEUM,931076,KERALA,KOLLAM,"Nanthirickal, Kundara, Kollam, Kerala",691511,474,"2546508 ,",,0474-2791850,sathpeetvidyalaya@gmail.com,,2003,5/22/2003 0:00,Fr JOSEPH DETTO FERNANDEZ,0,"BA,B.Ed.",12,20,Secondary School,Provisional,1/4/2016,31/3/2021,Trinity Lyceum Educational Society
,,,,,,,,,,,,,,,,,,,,,,,
VALIYAM CENTRAL SCHOOL,931211,KERALA,KOLLAM,"EDAPPALLYKOTTA, CHAVARA .PO.",691583,476,"0476 2672115, ,",,,vcsschool@gmail.com,http://www.valiyamcentralschool.com,2007,4/6/2007 0:00,MR.REMESAN. K,1,MA MEd,8,19,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,VALIYAM MEMORIAL EDUCATIONAL AND CHARITABLE SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
VIDYA JYOTHI CENTRAL SCHOOL,930656,KERALA,KOLLAM,PAYIKUZHI OACHIRA PO KOLLAM DISTT KERALA,690526,476,"3290765 ,",2690681,,vjcs09@rediffmail.com,WWW.VMPSONLINE.COM,2003,1/19/2005 0:00,SAMUEL P J,2,"M.A, B.Ed.",11,15,Senior Secondary,Provisional,1/4/2012,31/ 3/ 2017,SREE NARAYANA NATIONAL EDUCATION MISSION
,,,,,,,,,,,,,,,,,,,,,,,
VIDYARAMBHAM CENTRAL SCHOOL,931185,KERALA,KOLLAM,VENGA P O MYNAGAPPALLY KOLLAM,690521,476,"2834687 ,",,,raveendranath6@gmail.com,,2001,6/6/2001 0:00,T K RAVEENDRANATH,0,MA BED,5,5,Secondary School,Provisional,1/4/2014,31/3/2017,MAHATMA GANDHI MEMORIAL CHARITABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
VIMALA CENTRAL SCHOOL,930331,KERALA,KOLLAM,KARAMCODE PO CHATHANNUR KOLLAM DISTT KERALA,691579,474,"2594659 ,",,,pjkunnelvilla@gmail.com,http://www.mahatmaschools.in,1993,6/9/2008 0:00,PHILIP JOHN,2,M.A ; M.ED,5,10,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,MALANKARA CATHOLIC EDN SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
WOODLEM PARK PUBLIC SCHOOL,931281,KERALA,KOLLAM,"CHUNDA,CHERUKULAM P.O, ANCHAL, KOLLAM(DT),KERALA 691306 (PIN)",691306,495,"04742438115,9495043257 ,",,,principal@woodlempark.com,http://www.woodlempark.com/,2008,6/2/2009 0:00,Mr.BENNY MATHEW,0,"MA, B.ED",12,7,Secondary School,Provisional,1/4/2017,31/3/2020,AALIYA HEALTH AND EDUCATIONAL FOUNDATION
,,,,,,,,,,,,,,,,,,,,,,,
YMM CENTRAL SCHOOL,930921,KERALA,KOLLAM,"CHITTUMOOLA, THAZHAVA,KARUNAGAPPALLY-pin 690518",690518,11,"0476 2621632 ,",2554653,-,msisfi@yahoo.com,,2001,6/1/2001 0:00,SOFI M I,2,"M Sc, B Ed",6,13,Secondary School,Provisional,1/4/2015,31/3/2020,Y M M Charitable Trust Chittumoola Karaunagappally
,,,,,,,,,,,,,,,,,,,,,,,
AKM Public School,930862,KERALA,KOTTAYAM,Ruby Nagar P.O Morkulangara Changanacherry.,686103,481,"2402161 ,",2973743,0481-2402161,rejeenamg9@gmail.com,http://sabscongregation.org,1976,6/1/1976 0:00,RAJEENA M G,1,"MSc BEd,MPhil",9,9,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,AKM Pubilc School and Charitable Trust
,,,,,,,,,,,,,,,,,,,,,,,
AL MANAR PUBLIC SCHOOL,930129,KERALA,KOTTAYAM,ERATTUPETTA KOTTAYAM DIST. KERALA,686121,482,"2273024 ,",620784,05612-2322,sadikk.ssharafudeen@gmail.com,,1994,4/2/2001 0:00,SADIKK A,1,MA.MEd.,15,10,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,LAXMI DEVI EDN SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
ALFEEN PUBLIC SCHOOL,930484,KERALA,KOTTAYAM,26TH MILE PALAMPRA PO KANJIRAPPALY KOTTAYAM KERALA,686518,482,"8234330 ,",4828234330,482823415,principal@alfeenpublicschool.com,,1993,6/5/2000 0:00,Vineeta G Nair,2,M.sc B.ed,1.5,18,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,THE ALIF TRUST
,,,,,,,,,,,,,,,,,,,,,,,
AMALA SCHOOL,930790,KERALA,KOTTAYAM,T.V. Puram P.O. Moothedathukavu,686606,4829,"211272 ,",2571742,,shajiepaul@gmail.com,,1988,6/1/1988 0:00,Fr Shaji Paul CMI,1,M.A. B.Ed.,12,12,Secondary School,Provisional,1/4/2017,31/3/2022,Elankuttuchira Charitable Trust
,,,,,,,,,,,,,,,,,,,,,,,
AMBIKA VIDYA BHAVAN,931254,KERALA,KOTTAYAM,"AIMCOMPU, KADANAD P O",686653,482,"24248120 ,",,,cspradeesh1981@gmail.com,,2003,6/2/2003 0:00,PRADEESH C S,0,"MA Sociology, BEd, SET",1,4,Secondary School,Provisional,1/4/2019,31/3/2020,AMBIKA EDUCATIONAL CHARITABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
ARVINDA VIDYAMANDIRAM,930504,KERALA,KOTTAYAM,ANICKAD PO KOTTAYAM DISTT KERALA,686503,481,"2552208 , 551351",2298497,,rckavi@gmail.com,,1990,6/5/2000 0:00,KAVITHA R C,2,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,ARVINDA CHARITABLE SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
B M M ENGLISH MEDIUM SCHOOL,930047,KERALA,KOTTAYAM,POTHENPURAM P.O PAMPADY KOTTAYAM DIST. KERALA,686502,481,"2506431 , 505431",0481-2456789,2506431,issacayrootharayil@yahoo.com,http://www.bmmschoolpampd,1983,6/14/2010 0:00,ISSAC THOMAS,1,M.Sc. B.Ed,12,34,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,MALANKARAORTHODOX CHURCH
,,,,,,,,,,,,,,,,,,,,,,,
BAKER VIDYAPEETH,930216,KERALA,KOTTAYAM,BAKER HILLS KOTTAYAM KOTTAYAM,686001,481,"2569938 ,",0171-2650874,,softroys@gmail.com,,1993,4/1/2005 0:00,JOSEPH THOMAS,1,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,THE CHURCH OF SOUTH INDIA TRUST
,,,,,,,,,,,,,,,,,,,,,,,
BAPPUJI CENTRAL SCHOOL,930113,KERALA,KOTTAYAM,KUNNAPPILLY PERUVA P.O KOTTAYAM DIST KERALA,686610,482,"9251518 ,",355498,2241755,psanthammajoseph@gmail.com,http://www.davblb.ac.in,1981,5/23/2006 0:00,P SANTHAMMA JOSEPH,1,"m.sc.chemistry , b.ed",17,20,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,KERALA EDUCATION SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
BAPPUJI PUBLIC SCHOOL,930648,KERALA,KOTTAYAM,EDIVALLY KODUMPIDY PO KOTTAYAM KERALA,686551,482,"2222375 , 221445",24116657,,roy.koottumkal@yahoo.com,,2002,6/5/2000 0:00,ROY THOMAS,2,BA B.Ed,2,17,Secondary School,Provisional,1/4/2014,31/3/2019,KERALA EDUCATION SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
BELMOUNT ENGLISH MEDIUM SCHOOL,930152,KERALA,KOTTAYAM,MANIPUZHA NATTAKOM P.O KOTTAYAM DT. KERALA,686013,481,"2362255 ,",484,,pidiyathjose2011@gmail.com,http://www.ipsaluva.com,1992,4/1/2005 0:00,JOSE PIDIYATH,2,"MSc.,MPhil,BEd.",10,22,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,JRC EDUCATIONAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
BHAVAN'S NEWSPRINT VIDYALAYA,930483,KERALA,KOTTAYAM,NEWSPRINT NAGAR VELLORE KOTTAYAM KERALA,686616,4829,"256644 , 258282",256644,,skumari14561@gmail.com,,2004,7/3/2000 0:00,SREEKANTHA KUMARI V S,1,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,BHARTIYA VIDYA BHAWAN
,,,,,,,,,,,,,,,,,,,,,,,
CARDINAL PADIYARA PUBLIC SCHOOL,930507,KERALA,KOTTAYAM,MANIMALA PO DISTT KOTTAYAM KERALA,686543,482,"8247374 ,",,,annslyo@yahoo.in,http://www.takshilaschools.in/,2000,4/1/2009 0:00,ANNA VARGHESE,2,"M.A., M.Ed.",15,23,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,CARDINAL PADIYARA EDUCATIONAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
Carmel Public School,930664,KERALA,KOTTAYAM,"pala meenachil kottayam distt., kerala",686575,482,"2213511 ,",2800992,2774335,srjancythomas@gmail.com,,2002,6/25/2007 0:00,JANSAMMA THOMAS,2,"b.a., m.sc.,b.ed",15,22,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,jayamatha educational & chari trust
,,,,,,,,,,,,,,,,,,,,,,,
Carmel Rani Public School,931047,KERALA,KOTTAYAM,Varanikkad Chettuthode P.O. Kottayam dist Kerala - 686508,686508,482,"8235888 ,",,,srsalymathew22@gmail.com,,2003,6/2/2003 0:00,SALY MATHEW,0,"B.A., B.Ed.",10,15,Secondary School,Provisional,1/4/2016,31/3/2021,JAYA MATHA EDUCATIONAL AND CHARITABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
CHAVARA PUBLIC SCHOOL,930264,KERALA,KOTTAYAM,PALA P.O. KOTTAYAM DISTT KERALA,686575,482,"2216191 , 200315",,2133223940,mkareethara@gmail.com,,1994,6/10/2003 0:00,FR MATHEW KAREETHARA CMI,1,M. Sc. M. Ed.,2,5,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,CHAVARA EDN. & CHAR. TRUST
,,,,,,,,,,,,,,,,,,,,,,,
CHINMAYA VIDYALAYA,930213,KERALA,KOTTAYAM,ILLICKAL KOTTAYAM KOTTAYAM KERALA,686005,481,"2380242 ,",0481-2381440,,giitadv@gmail.com,,1997,4/1/2003 0:00,GEETHA DEVI VARMA,2,"M.SE, B.ED CHEMISTRY",5,13,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,CHINMAYA SEVA TRUST
,,,,,,,,,,,,,,,,,,,,,,,
christhujyothi english medium school,930994,KERALA,KOTTAYAM,"christhujyothi english medium ,kayyoor ,kottayam, kerala",686651,482,"2221801 ,",,,francisb383@gmail.com,,2003,6/3/2003 0:00,Francis Baby,0,Msc Mphil Bed,10,14,Secondary School,Provisional,1/4/2016,31/3/2021,christujyothi educational and charitable trust
,,,,,,,,,,,,,,,,,,,,,,,
CLEMIS SCHOOL,930142,KERALA,KOTTAYAM,CHINGAVANAM KOTTAYAM KERALA,686531,481,"2430108 ,",430455,6645244402,rohinieipepeter@yahoo.com,,1992,3/9/1998 0:00,ROHINI IDICULLA,2,"MSC(CHEM),BED",10,12,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,"DAV COLLEGE MANAGING COMMITTEE,NEW DELHI"
,,,,,,,,,,,,,,,,,,,,,,,
CLUNY PUBLIC SCHOOL,930482,KERALA,KOTTAYAM,LAKKATTOOR PO KOTTAYAM DISTT KERALA,686502,481,"2543326 , 2543326",2542726,,vimalasjc01@gmail.com,,2002,7/3/2000 0:00,VALSA K P,2,"MA, B.Ed",10,18,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,EDUCATION AND CHARITABLE SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
Cluny School,930861,KERALA,KOTTAYAM,Changanacherry,686101,481,"2420198 ,",9526493883,,jantvk@gmail.com,www.clunyschoolchry.org,1998,6/1/1998 0:00,JANCY K K,1,"M.A, M.Phil, MEd",,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,The Educational and Charitable Society of the Sisters of St.Joseph of Cluny
,,,,,,,,,,,,,,,,,,,,,,,
CROSSROADS CENTRAL SCHOOL,931059,KERALA,KOTTAYAM,"Pampady P.O, Kottayam",686502,481,"2507259 ,",,,crossroadslynn@gmail.com,,2006,6/1/2006 0:00,MARY LYNN GABRIEL,0,"MA English,B.Ed.",3,10,Secondary School,Provisional,1/4/2016,31/3/2021,Kerala Christ Church Mission
,,,,,,,,,,,,,,,,,,,,,,,
DE PAUL PUBLIC SCHOOL,930672,KERALA,KOTTAYAM,NAZARETH HILL PO KURAVILANDADU KOTTAYAM DISTT KERALA,686633,4822,"233774 ,",9947856325,,frpainappillil@yahoo.com,,2002,4/1/2005 0:00,Fr SEBASTIAN PAINAPPILLIL,1,5,1,1,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,DE PAUL EDUCATIONAL & CHARITABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
don bosco central school,930974,KERALA,KOTTAYAM,"puthuppally,kottayam(dist),kerala state -686011",686011,481,"2354141 ,",,,vellakadayil@yahoo.co.in,,2005,6/1/2005 0:00,GEORGE VELLAKADAYIL,1,"m.a.,b.ed,net",12,5,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,the kottayam don bosco society
,,,,,,,,,,,,,,,,,,,,,,,
DR Z H M BHARTIYA VIDYA VIHAR,930457,KERALA,KOTTAYAM,PERUNNA WEST PANACHIKKAVV PO CHANGANACHERRY KOTTAYAM KERALA,686102,481,"2422298 ,",9876718223,,unnikrishnanv88@gmail.com,http://www.simigointschool.com,1998,4/1/2005 0:00,UNNIKRISHNAN VT,1,M.A B.ed,13,18,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,DR Z H M MEMORIAL EDUCATION TRUST
,,,,,,,,,,,,,,,,,,,,,,,
EBENEZER INTERNATIONAL RESIDENTIAL SCHOOL,930561,KERALA,KOTTAYAM,PATTITHANAM PO ETTUMANOOR KOTTAYAM DISTT KERALA,686631,481,"2536687 , 2537797",2620795,2761830,principal@ebenezerirs.org,,2001,4/1/2005 0:00,SONIA ELIZABETH ANTONY,1,"M.Sc., B.ED",20,8,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,EBENEZER INTT FOUNDATION
,,,,,,,,,,,,,,,,,,,,,,,
