Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee 
Emmanuel Senior Secondary School,1730407,RAJASTHAN,jalaure,"Roop Nagar, Jalore",343001,2973,"223185 ,",2683934,,principal.jalore@edenschool.in,,1985,7/1/1985 12:00:00 AM,ASHA DEVI MISHRA,2,M.A. M. Ed,14,17,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,"Emmanuel Education Society, Jalore"
jawahar navodaya vidyalaya,1740011,RAJASTHAN,jalaure,jaswantpura jale rajasthan,307515,2990,"243134 ,",,,hscharan@rediffmail.com,,1987,3/9/1998 12:00:00 AM,HARNATH SINGH CHARAN,0,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,navodaya vidyalaya samiti
swami vivekanand government model school,1720110,RAJASTHAN,jalaure,"walera, block-sayla,distt- jale, rajasthan-343001",,2977,"9983350649 ,",,,MOOLARAMKHETI@GMAIL.COM,,,11/8/2017 12:00:00 AM,MOOLA RAM,0,,,,Secondary School,,Secondary School,,Secondary School
swami vivekanand govt model school,1720046,RAJASTHAN,jalaure,"dodwalia, block- raniwara, rajasthan",342303,2990,"231033 ,",,,akparmarsvgms@gmail.com,,0000,4/1/1991 12:00:00 AM,ASHOK KUMAR PRMAR,0,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2021,chandigarh administration
"Toppers Academy, Sanchore",1730745,RAJASTHAN,jalaure,"Moti Nagar, Badsam Road, Sanchore",343041,2979,"283360 ,",,,rajshreetoppers27@gmail.com,,2010,7/1/2010 12:00:00 AM,RAJSHWARI BISHNOI,,"M.A., B.Ed.",8,8,Middle Class,Provisional,1/4/2016,31/3/2019,"M.G. WELFARE SOCIETY, SANCHORE"
"dav kalisindh thermal public school,",1720143,RAJASTHAN,JHALAWAR,"katpp township area, gram-undal, th-jhalarapatan, district- jhalawar, rajasthan- 326 023",248011,0135,"2699444 ,",,,principal@tulasinternational.edu.in,,2013,9/12/2018 12:00:00 AM,.,0,,,,Secondary School,Provisional,1/4/2018,31/3/2025,rishabh educational trust
EMMANUEL MISSION SENIOR SECONDARY SCHOOL,1730635,RAJASTHAN,JHALAWAR,"MAMABHANJA TO THERMAL ROAD, DISTT JHALAWAR, RAJASTHAN",326001,7432,"230335 ,",,07432231035,emmanueljwr@gmail.com,http://www.emmanueljhalawar.com,1977,7/1/1977 12:00:00 AM,JASMINE JOHNSON,0,"M.A, BEd, Hon. D. Litt.",9,12,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,"Emmanuel School Society, Jhalawar"
JAWAHAR NAVODAYA VIDYALAYA,1740018,RAJASTHAN,JHALAWAR,PACHPAHAR BHAWANIMANDI JHALAWAR RAJASTHAN,326502,7433,"222193 ,",22253,,saraswatrohit123@gmail.com,,1988,4/30/2014 12:00:00 AM,ROHIT SARASWAT,2,MA,4,15,Senior Secondary,Provisional,1/4/2003,31/ 3/ 2008,NVS
KENDRIYA VIDYALAYA,1700049,RAJASTHAN,JHALAWAR,JHALAWAR JHALRAPATAN RAJASTHAN,326023,7432,"211356 ,",01425-,244594,grmeena78@gmail.com,http://www.kvphulera.g,1994,8/12/2007 12:00:00 AM,GANGA RAM MEENA,1,m.a.b.ed,01,18,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2004,Kendriya Vidyalaya Sangathan
LADY ANUSUIYA SINGHANIA EUDCATION CENTRE,1730403,RAJASTHAN,JHALAWAR,JHALRAPATAN ROAD,326001,7432,"231488 ,",,07432230800,lasecjwr@gmail.com,,2007,4/9/2008 12:00:00 AM,Dr. Satyendra Kumar,0,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,Lala Kamlapat Singhania Education Sansthan
LADY ANUSUYA SINGHANIA EDUCATIONAL ACADEMY,1730080,RAJASTHAN,JHALAWAR,"VRINDAVAN KOTA ROAD, JHALAWAR RAJASTHAN",326001,7432,"211422 , 2408",09829039010,7432231208,pksaxenajwr@hotmail.com,,1986,4/15/2008 12:00:00 AM,PRABHAT KUMAR SAXENA,1,M.A. B.Ed.,10,09,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2024,LADY ANUSUYA SINGHANIA EDN SOC JHALAWAR
MANU PUBLIC SCHOOL,1730796,RAJASTHAN,JHALAWAR,"NIROG DHAM JANKALYAN SEVA SANSTHANN, AKLERA",326033,7432,"272722 ,",,,brijkhichi18@gmail.com,http://www.mpsaklera.com,2012,7/2/2012 12:00:00 AM,BRIJRAJ SINGH KHICHI,,MSc. BED,15,8,Secondary School,Provisional,1/4/2017,31/3/2020,"NIROGDHAM JANKALYAN SEVA SANSTHAN, AKLERA"
pallavan Uchatar Prathmik Vidyalaya.,1730618,RAJASTHAN,JHALAWAR,"B.p.o Gagraon, district Jhalawar Rajasthan 326001",326001,7432,"238015 ,",,,manojtyagi92@gmail.com,,2008,7/1/2008 12:00:00 AM,MANOJ KUMAR TYAGI,0,B.sc B.ed,6,9,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2020,Usha Nath Kapur Foundation
ROOPNAGAR PUBLIC SCHOOL,1730477,RAJASTHAN,JHALAWAR,"ROOPNAGAR COLONY, N.H. 12 KOTA ROAD, JHALAWAR (RAJ) 326001",326001,7432,"513747 ,",2545951,07432513747,dsac251976@gmail.com,,2008,4/1/2008 12:00:00 AM,Deepshikha Agrawal,1,"MBA, B.TECH",5,5,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,Raj Rajeshwar Sewa Samiti
SANKALP ADADEMY SR SEC SCHOOL,1730673,RAJASTHAN,JHALAWAR,"SHRINATH JI SANKALP BHAWAN JHIRNIA, KOTA ROAD",326001,7432,"238238 ,",,07432233178,sankalp.jhalawar@gmail.com,http://sajhalawar.in,2005,7/1/2005 12:00:00 AM,KALPANA CHATURVEDI,0,"MA, BED",10,12,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,"Sanklp Sewa Samiti, Jhalawar"
Sant Sudha Sagar Public School,1730885,RAJASTHAN,JHALAWAR,Near Adhinath Digamber Jain Mandir Chandkheri,326038,,"07430261359 ,",,,ssspskhanpur@gmail.com,,2015,4/1/2015 12:00:00 AM,MRS.ANKITA SHARMA,1,MA/Bed,15,15,Secondary School,Provisional,1/4/2018,31/3/2021,"Shri Adhinath Digamber Jain Atishay Kshetra, Chandkheri"
SIGMA SCHOOL OF EXCELLENCE,1730631,RAJASTHAN,JHALAWAR,"KISHANPURA JHALRAPATAN, JHALAWAR",326023,91,"9928414340 ,",,07432242143,shadabakhtars57@gmail.com,http://sigmaschoolpatan.in,2002,7/1/2002 12:00:00 AM,KARISHMA SAXENA,2,"MA,B.ED",,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,"Sigma Shikshan Sansthan, Jhalrapatan"
ST.JOSEPH'S INTERNATIONAL SCHOOL,1730420,RAJASTHAN,JHALAWAR,"KOTA ROAD, NH-12, Vill.GOPALPURA, JHALAWAR",326001,91,"7073476134 ,",,0744-2387555,brijeshsharma0123@gmail.com,,2007,4/7/2007 12:00:00 AM,BRAJESH KUMAR SHARMA,0,"M.Sc.,B.Ed,",15,8,Senior Secondary,,Senior Secondary,,Senior Secondary
swami vivekanand government model school,1720116,RAJASTHAN,JHALAWAR,"aklera, block-manoharthan, distt, jhalawar, rajasthan",,0000,"000000 ,",,,mukutnagar1967@gmail.com,,,11/8/2017 12:00:00 AM,MUKUT BIHARI NAGAR,0,,,,Secondary School,,Secondary School,,Secondary School
swami vivekanand govt model school,1720077,RAJASTHAN,JHALAWAR,"bakani, block bakani, dist jhalawar, rajasthan",326022,0743,"8239618090 ,",,,sr.meena18@gmail.com,,,3/19/2018 12:00:00 AM,Sita Ram Meena,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,
swami vivekanand govt model school,1720041,RAJASTHAN,JHALAWAR,"ashnawar, block- jhalrapatan, distt- jhalawar, rajasthan",311404,7432,"232338 ,",9413807345,,hrajpareta12@gmail.com,,,,HEMRAJ,0,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2021,
swami vivekanand govt. model school,1720141,RAJASTHAN,JHALAWAR,"dag, jhalawar, rajasthan-326514",,,",",,,,,,12/13/2017 12:00:00 AM,.,0,,,,Secondary School,,Secondary School,,Secondary School
SWAMI VIVEKANAND PUBLIC SCHOOL,1730866,RAJASTHAN,JHALAWAR,DUG ROAD BHAWANI MANDI,326502,,"07433222130 ,",,07433222130,svpsbwm1@gmail.com,http://www.svpsbwm.com,2015,7/2/2015 12:00:00 AM,MR. TEJ PRAKASH CHATURVEDI,1,MA BEd,15,7,Secondary School,Provisional,1/4/2018,31/3/2021,HARI OM SHIKSHAN SAMITI
The Kids School,1730710,RAJASTHAN,JHALAWAR,"Kothi , Subhash Colony , Patan Road , Jhalawar",326001,7432,"232877 ,",,,afsheen.ksheen@gmail.com,http://www.thekidsschool.in,2003,7/1/2003 12:00:00 AM,AFSHEEN KHAN,2,M.A. B.Ed.,5,10,Secondary School,Provisional,1/4/2015,31/3/2018,Mahatma Gandhi Educational and Welfaire Sociecy
"ADRASH VIDYA MANDIR MANDAWA, JHUNJHUNU",1730508,RAJASTHAN,JHUNJHUNU,VILL/POST- MANDAWA,333704,0159,"223552 ,",,,mukeshsamota03@gmail.com,,2006,7/1/2006 12:00:00 AM,Mukesh Kumar Swami,0,"B.A., B.ED.",12,5,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,ADRASH VIDYA MANDIR SAMITI
aegis international school,1730620,RAJASTHAN,JHUNJHUNU,"dorasar, jhunjhunu, rajasthan",333003,1594,"266043 ,",,01592-268134,aegisinternationalschool@gmail.com,,2010,7/1/2010 12:00:00 AM,NITU SHARMA,0,M.A.Bed,8,11,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,"Aegis academic and development &welfare socity,Jaipur"
birla balika vidyapeeth,1730010,RAJASTHAN,JHUNJHUNU,p o pilani jhunjhunu distt rajasthan,333031,1596,"242548 ,",09352575757,245484,principal@bbvpilani.edu.in,http://www.bbvpilani.com,1941,4/3/2006 12:00:00 AM,M Kasturi,2,National Awardee,20,26,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,birla education trust
BIRLA SCHOOL,1730009,RAJASTHAN,JHUNJHUNU,PILANI JHUNJHUNU DISTT RAJASTHAN,333031,1596,"242113 ,",2244,,principal_bsss_pilani@yahoo.co.in,,1901,6/25/2009 12:00:00 AM,Sanjay Srivastava,0,,,,Senior Secondary,Provisional,1/5/1985,31/ 3/ 2019,BIRLA EDUCATION TRUST PILANI
BIRLA SHISHU VIHAR VIDYA VIHAR,1730263,RAJASTHAN,JHUNJHUNU,PILANI DISTT JHUNJHUNU RAJASTHAN,333031,1596,"242208 ,",244847,244869,principal@bsvpilani.edu.in,,2001,6/12/1992 12:00:00 AM,PAVAN VASHISHTHA,2,MA M.Ed.,11,25,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,BIRLA EDUCATION TRUST
"Cambridge Kids Garden Public School, Simani",1730425,RAJASTHAN,JHUNJHUNU,VPO Simani Teh Buhana Dist Jhunjhunu (Raj),333502,0159,"216219 ,",,01593 218901,RAHISHYADAV04@GMAIL.COM,,2009,4/1/2009 12:00:00 AM,MAHENDRA SINGH BAHTI,0,MA BEd,2,7,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,Cambridge Shiksha Samiti Buhana
CEERI VIDYA MANDIR,1730030,RAJASTHAN,JHUNJHUNU,CEERI CAMPUS PILANI RAJASTHAN,333031,1596,"242390 ,",,,principalcvm@rediffmail.com,,1968,3/23/1998 12:00:00 AM,SUNIL SHARMA,2,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,CEERI BAL MANDIR SOCY
CENTRAL ACADEMY - 1,1730153,RAJASTHAN,JHUNJHUNU,KHETRI COPPER COMPLEX KHETRI NAGAR JHUNJHUNU RAJASTHAN,333504,01593,"220122 ,",222617,,stpaulscor@yahoo.co.in,,1999,8/2/1991 12:00:00 AM,MR C L SHARMA,2,M.A. B.Ed.,5,10,Senior Secondary,Provisional,1/4/2003,31/ 3/ 2008,CENTRAL ACADEMY EDU SCO
CENTRAL ACADEMY - 2,1730154,RAJASTHAN,JHUNJHUNU,KHETRI COPPER COMPLEX KHETRI NAGAR DISTT JHUNJHUNU RAJASTHAN,333504,1593,"221028 , 223151",,,pakrashiac@gmail.com,,1999,8/12/2007 12:00:00 AM,A C PAKRASHI,1,,,,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,CENTRAL ACADEMY EDU SOC
CLR PUBLIC SCHOOL,1730456,RAJASTHAN,JHUNJHUNU,"DELHI ROAD,PILANI, DISTT JHUNJHUNU, RAJASTHAN",333031,1596,"246523 ,",,,clrpublicschool@gmail.com,,2004,7/1/2004 12:00:00 AM,SHEVANI SINGH,2,"M.SC. ,B.ED.",05,05,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,"Chaudhary Laduram Education Society, Pilani"
Dalmia Vidya Mandir,1730422,RAJASTHAN,JHUNJHUNU,Station Road Chirawa,333026,1596,"220602 ,",265755,,dvmprincipal@dalmiatrusts.in,www.dalmiavidyamandir.com,2006,4/1/2006 12:00:00 AM,RAKESH KUMAR,1,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Dalmia Shiksha Samiti
DELHI PUBLIC SCHOOL JHUNJHUNU,1730611,RAJASTHAN,JHUNJHUNU,"MANDRELLA ROAD, JHUNJHUNU",333001,1592,"206477 ,",,,principal@dpsjhunjhunu.edu.in,http://www.dpsjhunjhunu.in,2011,6/1/2011 12:00:00 AM,Meenakshi Sharma,0,"M.SC., M.PHIL.,B.ED.",5,5,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,"V D ARYA EDUCATION AND WELFARE SOCIETY, JHUNJHUNU"
Divine International Girls School,1730887,RAJASTHAN,JHUNJHUNU,"JJN-Gudha Road KM 6th chanderpura stand, jhunjhunu",333001,,"01592-297232 ,",,,digsjjn@gmail.com,http://www.digsjjn.com,2016,4/1/2017 12:00:00 AM,MRS. REENA JAISWAL,1,M.A. M.Ed,15,15,Secondary School,Provisional,1/4/2019,31/3/2022,R.K. Memorial shikshan Sansthan
Dundlod Public School,1730485,RAJASTHAN,JHUNJHUNU,"Mandawa Road, Sitsar, Jhunjhunu",333001,1594,"237122 ,",,01594-253561,satbirsheoran@rediffmail.com,,2006,4/1/2007 12:00:00 AM,Satbir,0,"M.A. (Geog), LLB, Ph.D, B.Ed.",6,12,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,Dundlod Shikshan Sansthan
DUNDLOD PUBLIC SCHOOL,1730220,RAJASTHAN,JHUNJHUNU,DUNDLOK V & PO DUNDLOD TEH NAVVALGARH DISTT JHUNJHUNU RAJASTHAN,333702,1594,"253561 , 210061",,05452266688,dpsdundlod@gmail.com,http://www.pitjaunpur.in,2002,7/1/2005 12:00:00 AM,G Prakash,0,M.Sc. B.Ed.,15,10,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,DUNDLOD SHIKSHAN SANSTHAN
dundlod vidyapeeth,1730202,RAJASTHAN,JHUNJHUNU,po dundlod distt Jhunjhunu rajasthan,333702,1594,"252695 ,",23027,260148,principal_dvp@yahoo.com,http://www.rukmanidevischool.com,1996,7/1/2008 12:00:00 AM,SATISH CHANDRA KARNATAK,1,"ma, m com, b com",3,10,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,dundlod charitable trust
EKTA PUBLIC SCHOOL,1730856,RAJASTHAN,JHUNJHUNU,"UDAIPURWATI ROAD ,KIRODI",333307,,"01594234073 ,",,,epseduorg@gmail.com,http://www.epsupw.com,2005,7/15/2005 12:00:00 AM,MR. RAMESH CHANDRA PADHY,1,"Ph.D.,M.A.,B.Ed.",15,9,Secondary School,Provisional,1/4/2018,31/3/2021,adarash gramin public school samitia
G. B. MODI VIDYA MANDIR,1730408,RAJASTHAN,JHUNJHUNU,"AMBEDKAR NAGAR, JHUNJHUNU",333001,1592,"297161 ,",2233686,252125,ukbbv1@gmail.com,,2003,4/1/2003 12:00:00 AM,USHA KIRAN,2,M.A MCA B.Ed.,2,6,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,DOON VALLEY CHARITABLE SOC
GUDHA INTERNATIONAL SCHOOL,1730488,RAJASTHAN,JHUNJHUNU,"GUDHA GORJI, DIST- JHUNJHUNU (RAJASTHAN)",333022,0159,"4236200 ,",,,rohitdudi.jjn@gmail.com,http://www.gudhainternational.com,2009,4/1/2009 12:00:00 AM,ROHITASHVA DUDI,0,M.A.,4,10,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,GUDHA SHIKSHA EYAM SHAUDH SANSTHAN
HARI DEVI JHUTHA RAM SHISHU SADAN,1730317,RAJASTHAN,JHUNJHUNU,"CHIRAWA ROAD, PILANI (JHUNJHUNU), RAJASTHAN",333031,1596,"242184 ,",01462-225545,-,mraja1960@gmail.com,http://stpaulsbeawar.com,1981,8/12/2007 12:00:00 AM,M RAJA,1,M.A.B.ED.,12,17,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,DAV CENTENARY PUB SCH EDU SOCIETY
HINDUSTAN INTERNATIONAL SCHOOL,1730454,RAJASTHAN,JHUNJHUNU,"SEHI KALAN ROAD, SURAJGARH MOAD",333026,,"01596220294 ,",,01596220294,hindustaninternationalschool@gmail.com,,2008,7/1/2008 12:00:00 AM,NARENDRA DOOT,,"M A, M. COM. B ED",05,07,Secondary School,Provisional,1/4/2010,31/3/2013,SHRI SHER SINGH MEEL MEMORIAL EDUCATION SOCIETY
"Ideal Public Senior Secondary School, Buhana",1730777,RAJASTHAN,JHUNJHUNU,"803/2,Satnali Road",333502,1593,"288207 ,",,01593288207,ipsssjhanjha@gmail.com,http://www.ipsjhanjha.com,2001,7/1/2003 12:00:00 AM,ANITA YADAV,,"MA,BEd",21,36,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,"Ideal Public Sikshan Sansthan, Jhanjha"
Jai Public School,1730384,RAJASTHAN,JHUNJHUNU,"Jeet Nagar, Basant Vihar",333001,0476,"01592231015 ,",47060,01592233833,jai.school@yahoo.com,,2005,7/2/2005 12:00:00 AM,D.S. Gupta,2,"M.A., B.Ed.",6,27,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,Jaiprakash Kaswan Memorial Shikshan Sanshthan
JAWAHAR NAVODAYA VIDYALAYA,1740026,RAJASTHAN,JHUNJHUNU,KAJRA DISTT JHUNJHUNU RAJASTHAN,333030,1596,"237673 ,",7076,,roypaul10@gmail.com,,1995,3/31/2011 12:00:00 AM,Roy C Paul,0,,,,Senior Secondary,Provisional,1/4/2011,31/ 3/ 2015,Navodaya Vidyalaya Samiti
jeevani international school,1730395,RAJASTHAN,JHUNJHUNU,"village aduka, khetri road, chirawa",333026,1596,"220546 ,",03412271125,,rajeshjeevani@gmail.com,,2007,7/2/2007 12:00:00 AM,RAJESH VERMA,1,"b.sc., m.a., b.ed.",12,15,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,jeevani shikhasa samiti
JHUNJHUNU ACADEMY,1730273,RAJASTHAN,JHUNJHUNU,"JHUNJHUNU INTERNATIONAL WISDOM CITY, NEAR KHEMI SHAKTI TEMPLE, JHUNJHUNU,",333001,1592,"239548 , 234832",239548,232641,ravishankar.sharmarvs@gmail.com,,2002,7/1/2008 12:00:00 AM,DR RAVI SHANKAR SHARMA,1,"B.Sc,M.Sc,B.Ed,P Hd",5,13,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,JHUNJHUNU ACADEMY SAMITI
"Jyoti vidyapeeth,",1730593,RAJASTHAN,JHUNJHUNU,"By pass circle, islampur road,bagar, JHUNJHUNU",333023,1592,"222151 ,",,,csaini94@gmail.com,,2010,7/1/2010 12:00:00 AM,KIRAN SAINI,0,"M.A. ,B.Ed.,P.G.D.C.A.,B.Lib.",3,7,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Jyoti kiran education & charitable trust vapi gujrat
"K.S. International Academy, Ward No.8, Bagar -333023 Dist.Jhunjhunu (Raj.)",1730759,RAJASTHAN,JHUNJHUNU,Ward No.8,333023,1592,"01592-221001, ,",,01592-221001,ravee.shekhawat@gmail.com,http://www.ksacademy.edu.in,2013,7/1/2013 12:00:00 AM,MRS.SHASHI BALA SANGWAN,1,"MA, B.Ed.",3,12,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Suraj Education Society
kendriya vidyalaya,1700068,RAJASTHAN,JHUNJHUNU,"indirapura, (udaypurwati) dist jhunjhunu, rajasthan",333307,1594,"234555 ,",09423582801,,ravindra18777@gmail.com,,1986,4/1/1991 12:00:00 AM,RAVINDRA KUMAR,0,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2019,Kendriya Vidyalaya Sangathan
kendriya vidyalaya,1700062,RAJASTHAN,JHUNJHUNU,"post-khetrinagar, distt. jhunjhunu, rajasthan",333504,1593,"220032 ,",09413927679,,lrsaini.kvs@gmail.com,,1984,4/1/1991 12:00:00 AM,LEKH RAM SAINI,0,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2022,kendriya vidyalaya sangathan
KENDRIYA VIDYALAYA,1700029,RAJASTHAN,JHUNJHUNU,CHURU ROAD JHUNJHUNU RAJASTHAN,333001,0159,"232973 ,",27857029,,kvjhunjhunu1@rediffmail.com,,1986,4/1/1991 12:00:00 AM,SUMER SINGH,1,,,,Senior Secondary,Provisional,1/4/2009,31/ 3/ 2012,KENDRIYA VIDYALAYA SANGATHAN
kishori international school chirawa,1730479,RAJASTHAN,JHUNJHUNU,"kishori international school, near vijay gas service,pilani road chirawa",333026,1596,"220654 ,",,,sanjaykulhar75@gmail.com,,2008,7/1/2009 12:00:00 AM,Ziaul Moid Khan,0,"M.A,B.ed",18,18,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,Satyadev Shikshan Sansthan
Little Flower School,1730809,RAJASTHAN,JHUNJHUNU,"Little Flower School , Pb no 18, Deen Dayal Nagar, Jhunjhunu, Rajasthan, 333 001",333001,1592,"232593 ,",,9462289293,sr.beena81.fcc@gmail.com,,2007,3/12/2007 12:00:00 AM,SRBEENATG,,BSc. BEd,11,15,Secondary School,Provisional,1/4/2017,31/3/2020,"Little Flower Education Society, Bikaner, Rajasthan"
MAA LODHI DEVI YADUVANSHI SHIKSHA NIKETAN,1730283,RAJASTHAN,JHUNJHUNU,"VILL & PO SOHALI TEH BUHANA, JHUNJHUNU RAJASTHAN",333515,1593,"9991217659 ,",,05274 275345,myyaduvanshi8@gmail.com,,1968,7/1/2005 12:00:00 AM,RAKESH KUMAR,0,M.A. B.Ed.,5,5,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,YADUVANSHI SHIKSHA SAMITI
Mata Shravani International School,1730734,RAJASTHAN,JHUNJHUNU,"Hukma ki Dhani, Kuthania Road",333516,1593,"01593-222697, ,",,,msis.singhana@gmail.com,http://www.matashravanischooljjn.org,2007,4/1/2007 12:00:00 AM,MR.AVINASH CHAUDARY,1,"M.A., Bed",2,8,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,shravani devi shiksha samiti gokulpura
"MODERN PUBLIC SR. SECONDARY SCHOOL, MAKRO,SINGHANA(JHUNJHUNU) RAJASTHAN",1730588,RAJASTHAN,JHUNJHUNU,"VILL. MAKRO, DISTT. JHUNJHUNU, TEH. BUHANA, NARNAUL ROAD,SINGHANA",333516,1593,"222171 ,",,01593-221006,updrock@gmail.com,,1995,7/1/2004 12:00:00 AM,DHARATI DORATA,0,"M.A, B.ed",5,10,Secondary School,Provisional,1/4/2016,31/3/2021,"MORDEN PUBLIC SCHOOL SANATHA MAKRO, SINGHANA(JHUNJHUNU) RAJASTHAN"
"Narendra Academy, SULTANA",1730427,RAJASTHAN,JHUNJHUNU,"narendra Academy , KISHOREPURA Road, Sultana, Distt- Jhunjhunu",333028,1596,"280430 ,",,,manju9358@gmail.com,,2007,7/1/2007 12:00:00 AM,MANJU,0,"M A , B Ed",2,2,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,Late Narendra Memorial Shikshan jan kalyan avm vikas seva samiti
NARMADA DEVI SINGHANIA INTERNATIONAL SCHOOL,1730230,RAJASTHAN,JHUNJHUNU,PACHERI BARI DISTT JHUNJHUNU RAJASTHAN,333515,1593,"271006 , 271003",,,sarojtashu@rediffmail.com,,2003,7/21/1993 12:00:00 AM,SAROJ CHOUDHARY,0,,,,Senior Secondary,Provisional,1/4/2009,31/ 3/ 2014,SINGHANIA FOUNDATION EDU SAMITI
Nehru Bal Mandir Senior Secondary School,1730410,RAJASTHAN,JHUNJHUNU,"Jhunjhunu Road, Chirawa",333026,1596,"220558 ,",331003,,nbm_chirawa@yahoo.com,,1996,8/8/1996 12:00:00 AM,Pushpa Verma,1,"M.A., B. Ed., Ph.d.",15,15,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,The Nehru Bal Mandir Chirawa Administrative Society
New Rajasthan Public School,1730401,RAJASTHAN,JHUNJHUNU,"VPO - Bissau, District - Jhunjhunu, Rajasthan",331027,1595,"263350 ,",,,NEWRAJSCHOOL@GMAIL.COM,,1994,7/1/2007 12:00:00 AM,PRATAP SINGH,0,"M.A. English, B.Ed.",15,5,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,"Rajasthan Public School Samiti, Bissau, Jhunjhunu, Rajasthan"
NEW RAJASTHAN PUBLIC SCHOOL,1730299,RAJASTHAN,JHUNJHUNU,ANGASAR ROAD DISTT JHUNJHUNU RAJASTHAN,324010,1592,"233655 ,",07442406222,235606,principalnrps@gmail.com,http://lawrencemayo.com,1994,7/1/2008 12:00:00 AM,SEEMA SHEKHAWAT,1,"B.TECH.,MBA",15,20,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,NEW RAJASTHAN PUBLIC SHIK SANSTHAN
Pilani Public School,1730511,RAJASTHAN,JHUNJHUNU,"Pilani Public School,Pilani-Chirawa-Jaipur Road",333031,0,"9667431404 ,",,,principal@ppspilani.org,http://www.ppspilani.com,2010,4/1/2011 12:00:00 AM,HEM C PANDE,0,"MA, MED,PGDHRM",06,32,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,Shri Ram Shiksha Samiti
PIRAMAL GIRLS SENIOR SECONDARY SCHOOL (ENGLISH MEDIUM) BAGAR,1730582,RAJASTHAN,JHUNJHUNU,"BAGAR, DISTT JHUNJHUNU, RAJASTHAN",333023,1592,"221428 ,",,,ramendrayadav95@yahoo.com,,2006,7/1/2006 12:00:00 AM,Ramendra Yadav,1,"M.A.(ENGLISH.;HINDI),B.ED.",6,15,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,"DR.MOHANLAL PIRAMAL TRUST, BAGAR"
Ramprasad Bohara Public School,1730543,RAJASTHAN,JHUNJHUNU,"V.P.O.-JhanJha,Buhana Dist-Jhunjhunu",333502,1593,"288221 ,",220973,01593-288230,principal.rpb@gmail.com,,2010,4/1/2010 12:00:00 AM,RAJKAPOOR YADAV,2,"M.A.,B.Ed",03,06,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,"Baba Mohan Nath Shaikshanik Vikas Samiti,Buhana,dist-Jhunjhunu(Raj.)"
