Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee
Pioneers School,3630163,TELANGANA,MEDAK,"3-37/1, Chintalapally Village, Sangareddy Mandal",502001,,"9666967647 ,",,,pis.sangareddy@gmail.com,http://www.pioneersinternationalschool.com,2013,7/11/2013 12:00:00 AM,Mr.P V N Upender,0,"B.Sc., B.Ed",7,15,Secondary School,Provisional,1/4/2018,31/3/2023,S S EDUCATIONAL SOCIETY
Rainbow International School,3630129,TELANGANA,MEDAK,"Beside Raghavendra Colony, Beeramguda, Ameenpur (GP)",502032,,"08455200108 ,",,,internationalschool.rainbow@gmail.com,http://www.rainbowinternationalschool.org,2010,6/23/2010 12:00:00 AM,Mrs.V Varsha Vyas,0,"MSc, B.ed.",10,22,Secondary School,Provisional,1/4/2017,31/3/2022,Rainbow Educational Society
samashti international school,3630130,TELANGANA,MEDAK,"survey no: 95 & 96, kollur village, ramachandrapuram, medak district.",502300,,"040-64649901 ,",9618333622,,principal@samashti.in,,2012,6/12/2012 12:00:00 AM,pramod mahajan,0,,,,Secondary School,Provisional,1/4/2017,31/3/2022,sreyes educational trust
Sree Swaminarayan Gurukul International School,3630121,TELANGANA,MEDAK,"Po. Ganeshpur, Nyalkal(M), Medak(D), AP, INDIA",527451,,"09010668566 ,",,,bidar@gurukulworld.org,http://www.gurukul.org,2011,6/14/2012 12:00:00 AM,Mr.Sadhu Krishnacharandas,0,"M.A, B.Ed",7,7,Secondary School,Provisional,1/4/2013,31/3/2016,Shree Swaminarayan Gurukul
St. Marys Vidyaniketan High School,3630200,TELANGANA,MEDAK,"St. Marys Vidyaniketan High School, Pregnapur (Post), Gajwel (Mandal) Medak (District) Telangana State Pin - 502311",502311,,"08454 233933 ,",,09676033111,stmaryscbse@gmail.com,http://www.stmaryses.com,2001,10/6/2001 12:00:00 AM,Mr.Gopu Inna Reddy,,"B.Sc, B.Ed, B.Tech",15,20,Secondary School,Provisional,1/4/2016,31/3/2019,St.Marys Education Society
THE GAUDIUM SCHOOL,3630194,TELANGANA,MEDAK,"VELIMELA (VILLAGE), RAMACHANDRAPURAM, Near Kolllur ORR",502300,,"00917337000900 ,",,,hema.surapaneni@thegaudium.com,http://www.thegaudium.com,2015,6/12/2015 12:00:00 AM,MISS HEMA SURAPANENI,1,"M.Sc, B.Ed.",10,20,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2022,TRIAARSHA EDUCATIONAL SOCIETY
The Jain International School,3630067,TELANGANA,MEDAK,"Survey No. 349 & 364, Village Kallakal, Mandal Toopran, District Medak, ANDHRA PRADESH-500003",500003,040,"65575246 ,",,,thestudyschool@gmail.com,,2005,6/24/2006 12:00:00 AM,K LAKSHMI RAO,1,"MSc., MEd.",2,14,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Dr. K.M. Cherian Educational Society
ACADEMIC HEIGHTS SCHOOL,3630180,TELANGANA,NALGONDA,BACHPAN CAMPUS JAGADEEVPUR ROAD HANMAPUR BHONGIR,508116,8685,"243693 ,",,,ahps.principal@gmail.com,,2012,6/1/2013 12:00:00 AM,RUPA REDDY,0,Msc.M.Ed,4,20,Secondary School,Provisional,1/4/2016,31/3/2019,PragnaK12 Educational Society
AUROBINDO PUBLIC SCHOOL,3630034,TELANGANA,NALGONDA,RAVINDRA NAGAR NALGONDA ANDHRA PRADESH,508001,08682,"223020 ,",9866219793,,aurobindonlg@yahoo.com,,1983,4/1/2010 12:00:00 AM,Mr. M MARREDDY,1,B.A. B.Ed.,11,15,Secondary School,Provisional,1/4/2018,31/3/2019,MAHARISHI SHIKSHA SANSTHAN
DURGA BHAVANI SCHOOL,3630209,TELANGANA,NALGONDA,"NO.20-154/a, MATTAMPALLY ROAD",508204,,"00 ,",,00,meetprincipal2014@gmail.com,http://www.dbsschool.com,2014,6/19/2014 12:00:00 AM,Dr.V. DURGA PRASAD,0,M.A. M.ED. PH.D,18,18,Middle Class,Provisional,1/4/2017,31/3/2020,NARAYANA REDDY EDUCATIONAL SOCIETY
GENIUS HIGH SCHOOL,3630158,TELANGANA,NALGONDA,"Opp. Area Hospital, Main Road, Thatha Nagar,",508116,,"08685 645647 ,",,,nehemia.shaw12@gmail.com,,2012,6/25/2012 12:00:00 AM,Mr.S.Nehemia Shaw,0,"M.Sc, B.Ed",8,10,Secondary School,Provisional,1/4/2015,31/3/2018,SRI VALMIKI EDUCATIONAL ACADEMY
HRD SCHOOL OF EXCELLENCE,3630174,TELANGANA,NALGONDA,"Dindi Road, Devarakonda",508248,,"08691240040 ,",,08691240040,hrdschooldvk@gmail.com,http://www.hrdschools.com,2013,6/12/2013 12:00:00 AM,Mr.N.V Subba Rao,0,"M.A, B.Ed",12,10,Secondary School,Provisional,1/4/2018,31/3/2019,HRD Society
JAWAHAR NAVODAYA VIDYALAYA,3640003,TELANGANA,NALGONDA,CHALAKURTHY CAMP NALGONDA DISTT,508202,08680,"75430 ,",75406,228722,kvchc@bom2.vsnl.net.in,http://www.jnvnellore.org,1986,3/31/2012 12:00:00 AM,K SAGARIKA,1,"M.Sc, B.Ed.",06,15,Senior Secondary,Provisional,1/4/2009,31/ 3/ 2012,NAVODAYA VIDYALAYA SAMITI
kendriya vidyalaya,3600022,TELANGANA,NALGONDA,"besides ysr part, ramnagar nalgonda, Telangana -508001",508001,08682,"230123 ,",223123,,basaut@bitsmart.com,,1993,3/31/2011 12:00:00 AM,N. CHALAPATHI,0,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2018,Kendriya Vidyalaya Sangathan
kendriya vidyalaya,3600023,TELANGANA,NALGONDA,"miryalaguda, opp. nsp camp ground, miryalaguda town, nalgonda dist. telangana- 508 207",843334,,",",,,,,1994,10/18/2018 12:00:00 AM,.,0,,,,Secondary School,Provisional,1/4/2018,31/3/2023,kendriya vidyalaya sangathan
Little Flower CBSE Innovative School,3630102,TELANGANA,NALGONDA,"Sanjeevaiah Nagar, Nalgonda,",508001,0484,"08682 232317 ,",2319361,,srshanthaudumala@yahoo.co.in,,2009,6/12/2009 12:00:00 AM,Sr. MARY VIJAYA LAXMI.T,1,"M.A, M. Ed.",15,22,Secondary School,Provisional,1/4/2015,31/3/2020,Society of Catechist Sisters of ST. Ann
M.S.R. CENTRAL SCHOOL,3630263,TELANGANA,NALGONDA,"SURVEY NO.:223,DURAJPALLY,CHIVEMLA(M),SURYAPET(DT)",508213,,"08684220097 ,",,,msrcentralschool@gmail.com,http://www.msrschool.in,2017,6/12/2017 12:00:00 AM,DR. GORIKUNTI UMA,1,"M.SC.,B.ED",5,5,Middle Class,Provisional,1/4/2018,31/3/2021,SREE VENKATESWARA EDUCATIONAL SOCIETY
Mount Litera Zee School,3630225,TELANGANA,NALGONDA,"Sy Nos 658 & 660, Cherlapally, Nalgonda, 508001, Telangana.",508001,91,"7095211333 ,",,,mlzsnalgonda.principal@gmail.com,http://www.mlzsnalgonda.edu.in,2015,6/12/2015 12:00:00 AM,P THARA,,"B.Sc (Maths), M.Sc (IT), M.Ed",1,17,Secondary School,Provisional,1/4/2017,31/3/2020,Sree Sumedha Educational Trust
SREE VIDYA PEETH,3630028,TELANGANA,NALGONDA,SHREEPURAM NARKETPALLY (POST) NALGONDA DIST. ANDHRA PRADESH,508254,08682,"72458 , 72693",72458,8778785,sridhar.k@hdl.vsnl.net.in,asianinternationalschools,1978,6/25/2007 12:00:00 AM,BRO.N C MATHEW,2,MA B.ED,20,13,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2019,LITTLE FLOWER EDUCATIONAL & CHARITABLE TRUST
St. Elizabeth Convent (E.M.) High School,3630241,TELANGANA,NALGONDA,"Mogdumpally Road, Teachres Colony,",508116,,"08500080662 ,",,,sahayvk007@yahoo.co.in,,2012,6/12/2012 12:00:00 AM,MissSr. Laly,,"B.Sc., B.ed.",15,19,Secondary School,Provisional,4/1/2017,31/3/2020,THE SISTERS OF ST. ELIZABETH
the nalgonda public school,3630022,TELANGANA,NALGONDA,6-2-34/5 meerbagh colony nalgonda andhra pradesh,508001,08682,"224784 ,",9849727633,,ngd_tnpsdes@yahoo.co.in,,1985,6/25/2007 12:00:00 AM,mr. partha saradhi,1,"m.sc. b.ed.,",5,16,Secondary School,Provisional,1/4/2014,31/3/2019,dayanamic educational society nalgonda
ZEE HIGH SCHOOL,3630110,TELANGANA,NALGONDA,"Survey No. 194-196/A;Door No. 4-136;Village: Deshmukh;Pochampally Mandal;Near Anmagal;Hayath Nagar;District: Nalgonda(AP),PIN-501505.",501505,,"040-24204142, 040-24204243 ,",9849784402,040-24204142,zeereddyananth@gmail.com,http://www.zeeschoolhyd.com,2009,6/16/2009 12:00:00 AM,poorna devi srivastava,0,"MA, b.ed",,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Lifekare Educational Society
JAWAHAR NAVODAYA VIDYALAYA,3640001,TELANGANA,NIZAMABAD,NIZAM SAGAR NIZAMABAD DISTT.,503302,08465,"75541 ,",75457,,,,1987,4/1/1991 12:00:00 AM,V VENKATA REDDY,1,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,NAVODAYA VIDYALAYA SAMITI
Navyabharathi Global School,3630071,TELANGANA,NIZAMABAD,H.No: 4-167,503003,07535,"08462-646345 ,",27863949,,navyabharathi@gmail.com,www.navyabharathi.com,2007,6/12/2007 12:00:00 AM,P. Satyam,1,BA Hindi pandit,5,5,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2016,Navyabharathi Educational Society
SSR CONCEPT SCHOOL,3630127,TELANGANA,NIZAMABAD,JANNEPALLY VILLAGE NAVIPET MANDAL,503246,05497,"08462-287144 ,",9837251812,08462-220751,ssrconceptschool23@yahoo.in,,2011,6/1/2011 12:00:00 AM,Mr.SHIVA KUMAR,1,"M.A,B.ED",5,20,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,SRI SAI SARSWATHI EDUCATIONAL SOCIETY
SSR Discovery Academy,3630214,TELANGANA,NIZAMABAD,"Madav Nagar, Nizamabad.",503201,0495,"08462220751 ,",,,ssracademic@gmail.com,,2011,6/13/2011 12:00:00 AM,Mr.Srinivas,2,M.A. B.Ed,5,5,Secondary School,Provisional,1/4/2017,31/3/2020,Sri Sai Saraswathi Educational Society
ABHAYA SCHOOL,3630083,TELANGANA,RANGAREDDY,"GUNDLA POCHAMPALLY VILLAGE, NEAR APPAREL TEXTILE PARK, MEDCHAL MANDAL DIST, RANGAREDDY,",500014,01734,"08008222356 ,",01741224366,,abhaya_school@yahoo.co.in,http://www.abhayaschool.in,2008,6/12/2008 12:00:00 AM,L.SHAILAJA,2,"B.Sc., B.Ed.",7,20,Secondary School,Provisional,1/4/2017,31/3/2019,Abhaya Educational Society
ACADEMIC HEIGHTS PUBLIC SCHOOL,3630210,TELANGANA,RANGAREDDY,"SURVEY NO:51, VENKAT REDDY COLONY, BOLLIGUDEM ROAD, BODUPPAL",500039,040,"7093903311 ,",,,ahpsboduppalprincipal@gmail.com,,2014,4/28/2014 12:00:00 AM,SINITA YEMPATI,,MA(ENGLISH) B.ED,12,20,Secondary School,Provisional,1/4/2017,31/3/2020,KOUSHIK REDDY EDUCATIONAL SOCIETY
ALMAS HIGH SCHOOL,3630247,TELANGANA,RANGAREDDY,"6-69,Chincholi Road, Allahpur",501411,,"08411-202525 ,",,,almas202525@gmail.com,http://almasilm.com/,2012,6/8/2012 12:00:00 AM,Mrs.TABASSUM SULTANA,,"B.Sc., B.Ed",5,15,Secondary School,Provisional,4/1/2017,31/3/2020,almas educational and charitable trust
Bharatiya Vidya Bhavans Atmakuri Rama rao school,3630078,TELANGANA,RANGAREDDY,"Road No.45 (end), Jubilee Hills, Hyderabad",500033,,"040-64556630, ,",,23607772,bvbarrshyd@gmail.com,http://www.bvbarrs.edu.in,2009,7/4/2009 12:00:00 AM,DR.R. ARULMOZHI RANI,1,"M.Sc., M.Phil., Ph. D., B.Ed.,",24,24,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,BHARATIYA VIDYA BHAVAN
"BHARTIYA VIDYA BHAWAN, BHAVAN'S SRI RAMAKRISHNA VIDYALAYA",3630003,TELANGANA,RANGAREDDY,SAINIKPURI POST SECUNDERABAD ANDHRA PRADESH,500094,040,"7112561 ,",140117081,0402711398,principalbsrkv@gmail.com,http:/www.bsrkv.net,1973,6/2/1997 12:00:00 AM,Mr. B Jyothi Aparna,2,"M.SC., M.ED.,",5,20,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,B V BHAWAN SECUNDERABAD
BHASHYAM BLOOMS THE SCHOOL,3630274,TELANGANA,RANGAREDDY,"BHASHYAM BLOOMS THE SCHOOL, MOHABATH NAGAR, THUMMALURU (V), MAHESHWARAM (M), RANGAREDDY (D)",501359,,"9603855532 ,",,,nageshbabu.m@bhashyam.in,http://www.bhashyamblooms.com,2017,6/1/2017 12:00:00 AM,MR. M NAGESH BABU,1,"M.Sc, B.Ed",5,8,Secondary School,Provisional,1/4/2019,31/3/2022,BHASHYAM EDUCATIONAL SOCIETY
BHASHYAM BROOKS UPS,3630141,TELANGANA,RANGAREDDY,"BALAKRISHNA NAGAR, KUKATPALLY",500072,,"04064630044 ,",,,brooks@bhashyam.in,,2011,6/6/2011 12:00:00 AM,Mrs.R KOMALI,0,"M.Sc, B.Ed",5,15,Secondary School,Provisional,1/4/2017,31/3/2022,BHASHYAM EDUCATIONAL SOCIETY
Brigade Public School,3630240,TELANGANA,RANGAREDDY,4-1-100 near pillar no 123,500048,,"040-24010520 ,",,,principal.brigade@gmail.com,,2012,6/12/2012 12:00:00 AM,Mrs.kanta chettri,,M.A.; BEd,3,10,Middle Class,Provisional,1/4/2017,31/3/2020,Supraja Educational Society
CANDOR SHRINE I SCHOOL,3630175,TELANGANA,RANGAREDDY,"Sy.No.612, Laxmareddy palem,Peddamberpet Nagar Panchayath,Hayath Nagar Mandal.R.R.Dist.",501505,,"040-24209222 ,",,040-24209222,principal.csis@gmail.com,http://www.candorshrineischool.com/contact.html,2013,6/27/2013 12:00:00 AM,Mrs.Sowjanya K,0,"M Phil, PGCTE",8,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,Shri Vani Vaishnavi Educational society
Creekside School,3630261,TELANGANA,RANGAREDDY,"Creekside School, C/o Mohammed Misbahuddin, D.No.3-267, VIA Chaitanya Bharati, Aziznagar Village, Moinabad mandal, Hyderabad - 500 075.",500075,,"09490071302 ,",,,creeksideschool@gmail.com,http://www.creeksideinternational.com,2011,6/12/2011 12:00:00 AM,Mr.Mohammed Misbahuddin,,"B.Com.,B.Ed.,L.L.B",25,5,Secondary School,Provisional,1/4/2018,31/3/2021,Qamer Educational Society
CRPF PUBLIC SCHOOL,3680006,TELANGANA,RANGAREDDY,JAWAHAR NAGAR HAKEEMPET RANGA REDDY ANDHRA PRADESH,500078,,"7867257 ,",862368,,,,1991,4/1/2005 12:00:00 AM,MATHEW JOSEPH,1,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,RPF EMPLOYEES EDU. SOCIETY
D R S INTERNATIONAL SCHOOL,3630050,TELANGANA,RANGAREDDY,"523, GUNDLAPOCHAMPALLY NEAR APPAREL PARK MEDCHAL MANDAL R R DISTT AP",520008,040,"23792123 ,",040-23792124,23792125,principal@drsinternational.com,http://www.drsinternation,2003,4/1/2005 12:00:00 AM,Mr.S.A.M.V.PRASADA RAO,1,"M.SC,B.ED",15,15,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,D R S EDN SOCIETY
DELHI PUBLIC SCHOOL,3630057,TELANGANA,RANGAREDDY,"PLOT NO- 44,42A, BEHIND NACHARAM DTELEPHONIC EXCHANGE, MALKAJGIRI MANDAL, RANGA REDDY DISTT.",500076,040,"27737295 ,",22267175,22384643,shsdtol@hotmail.com,,1982,4/1/2010 12:00:00 AM,ANNAPURANA SARMA,2,"MA,BA[HONS]B.ED.",8,19,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2023,BALAJEE ARUN EDUCATIONAL SOCIETY
Delhi School of Excellence,3630123,TELANGANA,RANGAREDDY,"Beside More Super Market, Attapur(Hyderguda),Rajendranagar Mandal",500048,,"04064508666 ,",,,dse.attapur@gmail.com,http://www.delhischoolofexcellence.com,2012,6/14/2012 12:00:00 AM,Mr.P.V.Joy,0,M.A B.ed,12,14,Secondary School,Provisional,1/4/2016,31/3/2021,SREE VENKATESHWARA EDUCATIONAL CHARITABLE SOCIETY
"DELHI SCHOOL OF EXCELLENCE, MANIKONDA",3630182,TELANGANA,RANGAREDDY,"1-13/14, Beside Jaihind Valley, Near Andhra Bank, Manikonda,Rajendranagar Mandal, Hyderabad, Telangana",500089,,"04064530999 ,",,,principal.dsem@gmail.com,http://www.dsehyd.com/,2012,6/14/2012 12:00:00 AM,Mrs.Sistla Hemalatha,,"M.Sc., M.Ed",7,15,Secondary School,Provisional,1/4/2016,31/3/2019,SREE VENKATESHWARA EDUCATIONAL CHARITABLE SOCIETY
Diksha School,3630259,TELANGANA,RANGAREDDY,Survey No 362 & 363 Door.No 4-36/4,500078,,"08418-247972 ,",,,dikshawaldorf@gmail.com,http://www.dikshawaldorfschool.in,2016,6/13/2016 12:00:00 AM,Mrs.Sandhya kate,,"B.Sc,B.Ed",28,12,Secondary School,Provisional,1/4/2018,31/3/2021,VAJRAMANI KAILASAM EDUCATIONAL SOCIETY
Don Bosco School,3630150,TELANGANA,RANGAREDDY,"Don Bosco Nagar Post, Bandlaguda Jagir, Rajendranagar Mandal, Ranga Reddy District, Andhra Pradesh",500086,,"9440054076 ,",,,donboscobandlaguda@gmail.com,,2011,6/1/2011 12:00:00 AM,Mr.Bandha Suresh,0,M.A B.Ed,4,4,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,The Hyderabad Don Bosco Society
Edify World School,3630165,TELANGANA,RANGAREDDY,"Survey no.90 Balapur RCI Road, Beside Balaji Township",500005,,"04065444044 ,",,,principal@ewsbalapur.com,http://www.edifyworldschoolbalapur.com/index.html,2014,6/16/2014 12:00:00 AM,Mrs.Turaga Jyothi,0,"MA, PGDTE(CIEFL)",17,21,Secondary School,Provisional,1/4/2015,31/3/2018,VENKATESHWARA EDUCATION SOCIETY
G PULLA REDDY MEMORIAL SCHOOL,3630265,TELANGANA,RANGAREDDY,"9-118/1, SAI BABA TEMPLE LANE, LALITHA NAGAR, DILSUKH NAGAR",500060,,"04064545151 ,",,,principal@gprmschool.org,http://www.gprmschool.org/,2010,6/12/2010 12:00:00 AM,MRS.O L MADHAVI,1,M.A B.ed B.Lisc,15,3,Secondary School,Provisional,1/4/2018,31/3/2021,Gunampalli Pulla Reddy Charities Trust
Ganges Valley School,3630128,TELANGANA,RANGAREDDY,"Bachupally, Qutubullahpur Mandal, R.R Dist, Hyderabad - 500090",500090,,"040-65248877 ,",,,principalgvs@gmail.com,http://www.gangesvalleyschool.com/,2012,6/13/2012 12:00:00 AM,Mrs.Vimala Chandersekhar,0,"MA, B.Ed",12,19,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Gokaraju Rangaraju Educational Society
Gateway International High School,3630167,TELANGANA,RANGAREDDY,"1-2-13, BUDVEL RAJENDRANAGAR RANGAREDDY HYDERABAD",500030,,"04065885556 ,",,,GIHSHYD@GMAIL.COM,,1993,4/24/1993 12:00:00 AM,Mr.JAIRAM REDDY,0,"B.A, B.Ed.,",32,10,Secondary School,Provisional,1/4/2018,31/3/2020,KANAKATEEGALA EDUCATIONAL SOCIETY
GAUTAMI VIDYA KSHETRA,3630125,TELANGANA,RANGAREDDY,"1-110/3/A, DEEPTHISRINAGAR MADINAGUDA SERILINGAMPALLY (M) R.R.DIST HYDERABAD-500049.",500049,,"09963921111 ,",,,gvkschool@gmail.com,http://www.gvkschools.com,2001,6/11/2001 12:00:00 AM,mrs.p.arathi jayaram,0,,,,Secondary School,Provisional,1/4/2016,31/3/2021,GAUTAMI EDUCATIONAL SOCIETY
GEETANJALI HIGH SCHOOL,3630168,TELANGANA,RANGAREDDY,SY NO 88 PART GUNDLA POCHAMPALLY MEDCHAL MANDAL RR DIST,501401,,"7330777736 ,",9248920002/8,,premdubey1972@gmail.com,,2008,6/12/2008 12:00:00 AM,Mr. Prem shankar Dubey,1,m.sc b.ed,18,22,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,SRI CHAITANYA BHARATHI EDUCATIONAL SOCIETY
GENESIS SCHOOL,3630219,TELANGANA,RANGAREDDY,500072,500072,040,"69991865 ,",,,rajaudamula1963@gmail.com,http://genesisintschool.org/,2015,6/13/2015 12:00:00 AM,U RAJAREDDY,,"M.A,BED",15,12,Secondary School,Provisional,1/4/2017,31/3/2020,ALFA EDUCATIONAL SOCIETY
GLOBAL EDGE SCHOOL,3630089,TELANGANA,RANGAREDDY,"1-98/B/85/1, Vittalrao Nagar, Madhapur, HYDERABAD",500033,0487,"040-65888855 ,",425227,040-23320389,euroschool@sify.com,euroschoolhyd.com,2006,6/1/2010 12:00:00 AM,Namrata Kaur,2,"M.A., B.Ed.,",12,20,Secondary School,Provisional,1/4/2014,31/3/2019,MBR Educational Society
Global Indian International school,3630073,TELANGANA,RANGAREDDY,"Survey No.8 & 9, peerjadiguda village Ghatkesar Mandal",500039,,"040-20052199, 918790333365 ,",,040-27622727,principal@arca.co.in,,2009,6/25/2009 12:00:00 AM,Mr. Atanu Rath,1,"M.Sc(Maths), M.Ed",,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,ARCA EDUCATION SOCIETY
GMR CHINMAYA VIDYALAYA,3630085,TELANGANA,RANGAREDDY,"SHAMSHABAD HYDERABAD, RANGAREDDY PIN - 501218",501218,,"09247087621 ,",,040-23413125,PGEERVANI@GMAIL.COM,,2008,6/18/2008 12:00:00 AM,Y. SAILAJA,0,"MA., M.Sc.B.Ed",8,30,Secondary School,Provisional,1/4/2014,31/3/2019,CHINMAYA SEVA TRUST
Greenwich Academy The School,3630144,TELANGANA,RANGAREDDY,"Bandlaguda, 8-5-2/7 Katedan road",500005,,"040-65141531 ,",,,info@greenwichacademy.in,http://www.greenwichacademy.in,2011,6/20/2011 12:00:00 AM,Mrs.B. Srilatha,,M.Sc;B.Ed,05,15,Secondary School,Provisional,1/4/2014,31/3/2017,greenwich educational academy
Gurukula Vidyapeeth High School,3630080,TELANGANA,RANGAREDDY,"Gurukula Vidyapeeth High School,Ibrahimapatan,Ranga Reddy District",501506,,"08414-222089 ,",,,gvpdsrao@yahoo.co.in,,1998,6/11/1998 12:00:00 AM,D.Srinivasa Rao,0,"M.Phil, Ph.d",10,8,Secondary School,Provisional,1/4/2010,31/3/2013,Rural Employment & Literacy Society
HAL HIGH SCHOOL,3630082,TELANGANA,RANGAREDDY,"HAL PO BALANAGAR,HYDERABAD-500042",500042,,"040-23878582 ,",,0,halhighschool.school@gmail.com,http://halhighschool.com,1968,6/14/1968 12:00:00 AM,LATA PANICKAR,0,M.A B.Ed,5,25,Secondary School,Provisional,1/4/2014,31/3/2019,ATEC
HRD SCHOOL OF EXCELLENCE,3630254,TELANGANA,RANGAREDDY,Sitarampet(V) Ibrahimpatnam(M) Rangareddy(D) 501506,501506,4637,"9912362220 ,",,,hrdschoolibp@gmail.com,http://www.hrdschools.com,2013,6/12/2013 12:00:00 AM,MRS. MADHURI GIANCHANDANI,1,MA B.Ed,10,15,Secondary School,Provisional,1/4/2018,31/3/2021,HRD Society
indus universal school,3630063,TELANGANA,RANGAREDDY,"near tulsi gardens, yapral village, j.j. nagar post",500087,0121,"040-27111801 ,",2455074,,principal@indusuniversalschool.com,http://www.induswldschool.com,2006,6/26/2006 12:00:00 AM,aparna shankar,2,"b.sc., m.ed., m.a. dip in elt (pursuing)",7,22,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,sri lakshmi saraswathi educational society
INFANT JESUS INTERNATIONAL SCHOOL,3630135,TELANGANA,RANGAREDDY,"4-224,Vellankanninagar, shamshabad, r.r(dt)",501218,,"08413200162 ,",,,arogyamallam@gmail.com,,1997,6/1/1998 12:00:00 AM,Mr.Fr.allam.arogyareddy,0,"M.A. , B.Ed.",10,10,Secondary School,Provisional,1/4/2017,31/3/2022,HYDERABAD ARCHDIOCESE EDUCATIONAL SOCIETY
IVY LEAGUE ACADEMY,3630026,TELANGANA,RANGAREDDY,BOMMADALE BOMMARASIPET VILLAGE VIA HAKIMPET R.R.DIST ANDHRA PRADESH,500014,08418,"236202 ,",236202,,ivyacd@hotmail.com,www.ivyleagueacademy.com,1988,6/25/2007 12:00:00 AM,Mr. Deep Khare,1,M.Sc. P.Ed. Phd,2,18,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,IVY LEAGUE FOUNDATION
Jain Heritage-a Cambridge School,3630154,TELANGANA,RANGAREDDY,Masjidpur Village Shamirpet Mandal Secunderabad.,500078,,"0841842617284 ,",,,kadiyalalakshmi@gmail.com,http://www.jainheritage.in,2012,6/18/2012 12:00:00 AM,Mrs.Lakshmi Rao,0,"M.A.B.Ed,PG.Dipin edu.leadership",12,18,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Arka Education &cultural Trust
JAWAHAR NAVODAYA VIDYALAYA,3640007,TELANGANA,RANGAREDDY,HCU CAMPUS GACHIBOWLI HYDERABAD R.R.DIST ANDHRA PRADESH,500046,040,"3010338 ,",86139,,saitours@satyam.net.in,,1987,3/31/2011 12:00:00 AM,H RAVICHANDRAN,2,M.A.,5,30,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,NAVODAYA VIDYALAYA SAMITI
JOHNSON GRAMMAR SCHOOL,3630066,TELANGANA,RANGAREDDY,"Nacharam, Rangareddy Dist, Andra Pradesh.",500014,08924,"04027150122 ,",,04027150122,lok_lib@indiatimes.com,http://www.jgs.com,2007,5/27/2007 12:00:00 AM,Vasanthi Vishwanathan,2,M.A.B.Ed,5,15,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Johnson Grammar School Educational Society
KAIROS SCHOOL,3630268,TELANGANA,RANGAREDDY,"Survey No.246/1, Chitrapuri Hills, Manikonda Jagir Village, Rajendranagar Mandal, Ranga Reddy District",500089,,"8143300111 ,",,,sashreeken@gmail.com,http://kairosgs.com,2017,7/1/2016 12:00:00 AM,MRS.KANUPRIYA WAHI,1,"M.A(Lit).,B.Ed., PGDM & Public Relations",10,10,Secondary School,Provisional,1/4/2018,31/3/2021,SASHREEK EDUCATIONAL SOCIETY
KENDRIYA VIDYALAYA,3600006,TELANGANA,RANGAREDDY,BOLARUM ALLENBY LINES J J NAGAR (P.O) SECUNDERABAD ANDHRA PRADESH,500087,040,"27862525 ,",04027865163,4027862525,kvbolarum087@gmail.com,http://www.kvbolarum.org,1983,4/1/1991 12:00:00 AM,Mr. SMT. V. Rajeswari,2,M.Sc. M.Ed.,,,Senior Secondary,Provisional,1/4/2012,31/ 3/ 2017,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,3600016,TELANGANA,RANGAREDDY,NFC NAGAR COLONY GHATKESAR R R DISTT ANDHRA PRADESH,501301,08415,"22011 ,",25579035,242258,kv-no3patiala@yahoo.co.in,,1986,1/25/2009 12:00:00 AM,V RAMAYYA,2,MA B.Ed.,2,28,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2022,KENDRIYA VIDYALAYA SANGATHAN
