Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee
B S L GOVT SR. SEC. MODAL SCHOOL,620104,HIMACHAL PRADESH,MANDI,"BSL PROJECT SUNDAR NAGAR, TOWNSHIP, DISTT. MANDI, HIMACHAL PRADESH",174402,01907,"01907262271 ,",28710,,mbncoll@ap.nic.in,,1981,,MRS. PRAVEEN KALIA,0,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,direct of sikkim
B.L. CENTRAL PUBLIC SCHOOL,630221,HIMACHAL PRADESH,MANDI,P.O. KARSOG,175011,1907,"221885 ,",,01907-221885,monika_g77@rediffmail.com,,2013,4/1/2013 12:00:00 AM,MONIKA GUPTA,,"MA( ENG), MSc( MATHS), MEd",03,13,Secondary School,Provisional,1/4/2017,31/3/2020,M M EDUCATION SOCIETY
BHARTIYA MODEL SCHOOL,630199,HIMACHAL PRADESH,MANDI,VPO PADHAR (DALAH)MANDI HIMACHAL PRADESH,175012,1908,"260045 ,",,,titanam17213@gmail.com,,2002,4/1/2002 12:00:00 AM,Poonam Sharma,0,B.A. B.Ed,5,30,Secondary School,Provisional,1/4/2018,31/3/2019,unique education society padhar
Chail Public School,630205,HIMACHAL PRADESH,MANDI,"Naogrown (Chail CHowk) Teh., Chachiot, Distt. Mandi H.P.",175039,1907,"250405 ,",,01907-250407,tandiyaljeevan590@gmail.com,http://abhilashi-edu.in,2014,1/4/2014 12:00:00 AM,Jeevan lal Tandiyal,0,"MA, Mathematics B.Ed",5,22,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,Abhilashi Educational Society
D A V CENTENARY PUBLIC SCHOOL,630023,HIMACHAL PRADESH,MANDI,JAWAHAR NAGAR MANDI HIMACHAL PRADESH,175001,1905,"236229 , 36229",36130,0190523732,k.s.guleria77@gmail.com,,1985,6/1/2005 12:00:00 AM,KULDEEP SINGH,1,M.Sc. B.Ed.,0,13,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,D A V COLLEGE MANAGING COMMITTEE DE
DAV PUBLIC SCHOOL,630074,HIMACHAL PRADESH,MANDI,GREOH PO KANGO KA GEHRA SARKGHAT MANDI HIMACHAL PRADESH,175024,1905,"278059 ,",01799-221121,221121,sanjeevthakur9099@gmail.com,,1988,3/1/2004 12:00:00 AM,SANJEEV THAKUR,2,"MA, B.Ed.",7,19,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,DAV COLLEGE MANAGING COMMITTEE
DAV PUBLIC SCHOOL,630102,HIMACHAL PRADESH,MANDI,SUNDER NAGAR DISTT MANDI HIMACHAL PRADEH,380061,1907,"267014 , 267108",01832210230,2711913,mohit_chug@yahoo.com,,2003,6/2/2003 12:00:00 AM,MOHIT CHUG,2,M.A. M.Ed.,5,16,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2019,DAV COLLEGE TRUST & MGMT SOCIETY
genius international public school,630109,HIMACHAL PRADESH,MANDI,nerchowk distt mandi himachal pradesh,175008,1905,"243239 ,",248139,,soailrajesh@yahoo.co.in,,2001,7/5/2010 12:00:00 AM,Rajesh soail,1,"m.sc.,m.ed.,ph.d",25,34,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,abhilashi educational soceity
GOVT. BSL SR SEC SCHOOL,620103,HIMACHAL PRADESH,MANDI,"SLAPPER, DISTT MANDI",174402,1907,"286645 ,",28710,,govt.bslsch.2009@gmail.com,,1981,,ANIL KUMAR SHARMA,0,,,,Senior Secondary,Provisional,1/4/2011,31/ 3/ 2016,DIRECTOR OF SIKKIM
GOVT. BSL SR SEC SCHOOL,620101,HIMACHAL PRADESH,MANDI,"PANDOH, DISTT MANDI",175124,1905,"282064 ,",28710,,vijaydania1961@gmail.com,,1981,6/5/2000 12:00:00 AM,VIJAY KUMAR DANIA,0,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,DIRECTOR OF SIKKIM
GOVT. BSL SR SEC SCHOOL,620102,HIMACHAL PRADESH,MANDI,"SUNDER NAGAR, DISTT MANDI",174402,1907,"262249 ,",28710,,govtbslschool.snr1@gmail.com,,1981,4/1/1991 12:00:00 AM,ASHA KUNDAL,0,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,DIRECTOR OF SIKKIM
"INDUS GLOBAL SCHOOL,",630155,HIMACHAL PRADESH,MANDI,"VILLAGE JARLI, PO DUDAR, GAGAL ROAD, SADAR MANDI,",175001,1905,"223500 ,",,,principaligsi@gmail.com,http://www.indusworldschool.com,2008,4/7/2008 12:00:00 AM,MADAN LAL,0,"M Com, B Ed",5,7,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,Onam Educational Society
JAWAHAR NAVODAYA VIDYALAYA,640003,HIMACHAL PRADESH,MANDI,PANDOH MANDI DISTT HIMACHAL PRADESH,175124,1905,"282046 ,",82046,,rajratan410@gmail.com,,1986,4/1/1991 12:00:00 AM,RAJ RATAN TIWARI,2,M.A.,5,30,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,NAVODAYA VIDYALAYA SAMITI
KENDRIYA VIDYALAYA,600012,HIMACHAL PRADESH,MANDI,KHALIAR JAWAHAR NAGAR DISTT. MANDI HIMACHAL PRADESH,175001,1905,"236054 ,",23141,,surgeeta@gmail.com,,1986,4/1/1991 12:00:00 AM,SANGEETA SHARMA,2,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2019,KENDRIYA VIDYALAYA SANGATHAN
Mahavir Public School,630145,HIMACHAL PRADESH,MANDI,"Pungh, Sunder Nagar",174401,1907,"266099 ,",26969625,01907266099,anuradhajain1315@gmail.com,http://www.mahavirpublicschool.org,2004,4/16/2004 12:00:00 AM,Anuradha Jain,0,B.E. Electronic,07,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,Mahavir Education Society
Mount Maurya International,630189,HIMACHAL PRADESH,MANDI,"JHALWAN, JOGINDER NAGAR",175015,1908,"223144 ,",,01908222473,roopthakur53@gmail.com,http://www.mountmaurya.com,2012,4/16/2012 12:00:00 AM,ROOP CHAND THAKUR,0,MA. BED.,7,18,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,PREM PARWATI EDUCATIONAL SOCIETY
R.K. International School,630188,HIMACHAL PRADESH,MANDI,"Vill. & PO Nabhai,",175024,1905,"230274 ,",,,sksharma110@gmail.com,http://www.rkis.in,2013,4/8/2013 12:00:00 AM,Surender Kumar Sharma,0,M.A. B.Ed M.Phil,18,21,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,RK Educational and Social Welfare Society
Sambhota Tibetan School,630120,HIMACHAL PRADESH,MANDI,Chauntra Distt. Joginder Nagar Mandi (H.P.),175032,1908,"252518 ,",,,chauntrasts@gmail.com,www.stschauntra.org,1978,4/1/2005 12:00:00 AM,BHUTUK SHASTRI,1,,,,Secondary School,Provisional,1/4/2016,31/3/2021,Tibetan Children Education and Wlefare Fund
St. Mary's High School,630015,HIMACHAL PRADESH,MANDI,Sunder Nagar Mandi Distt Himachal Pradesh,174401,1907,"266421 ,",202703,,smarys329@gmail.com,,1976,7/22/2001 12:00:00 AM,ROSILIN,2,"M.A., B.Ed",13,20,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,shimla chandigarh education socys
ST. XAVIER'S RESIDENTIAL SCHOOL,630136,HIMACHAL PRADESH,MANDI,"KOT, P.O. CHUNAHAN, SADAR, DISTT. MANDI",175001,1905,"244366 ,",,,payal.sharmakashyap@gmail.com,,1988,4/25/1988 12:00:00 AM,Payal Sharma,0,,,,Senior Secondary,Provisional,1/4/2011,31/ 3/ 2014,DAV College Managing Committe New Delhi
Takshila,630223,HIMACHAL PRADESH,MANDI,Village Tariandi PO Bijni,175001,1905,"7018501861 ,",,,principaldesk@takshilainternationalschool.com,http://www.takshilainternational.com,2009,4/6/2009 12:00:00 AM,Babita Verma,,M.A B.Ed,1,9,Secondary School,Provisional,1/4/2017,31/3/2020,Takshshila Educational Society
The Phoenix School of Integrated Learning,630161,HIMACHAL PRADESH,MANDI,,175006,1905,"247347 ,",,,thephoenixmandi@gmail.com,http://www.thephoenixmandi.in,2010,4/1/2010 12:00:00 AM,RAKESH KUMAR,1,MA B.Ed.,5,7,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,JAI SHIV SHAKTI EDUCATIONAL SOCIETY
TIBETAN CHILDREN'S VILLAGE SCHOOL,630116,HIMACHAL PRADESH,MANDI,LOWER CHANTRA JOGINDER NAGAR MANDI HIMACHAL PRADESH,175032,1908,"251683 , 210271",222261,01786-2222,passang123@gmail.com,,1979,7/22/2001 12:00:00 AM,PASSANG TSERING,1,"MA, B.ED",06,11,Secondary School,Provisional,1/4/2015,31/3/2020,TIBETAN CHILDREN VILLAGE
TIBETAN CHILDREN'S VILLAGE SCHOOL,630079,HIMACHAL PRADESH,MANDI,SUJA PO MATROO DISTT MANDI HIMACHAL PRADESHHP,175032,1908,"252799 , 252799",9910952225,,tharchinkarma@yahoo.com,lotusvalley.com,1986,6/3/2002 12:00:00 AM,KARMA SHERAP THARCHIN,2,MA. MEd.,18,35,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,TIBETAN CHILDREN VILLAGES SCH
Aryan Public School,630137,HIMACHAL PRADESH,shimla,"PO Suni,Rev. vill. Gharyana ,Teh.Suni",171301,0177,"2786615 ,",241465,0177-2786615,asthacaresuni@gmail.com,,2006,4/17/2006 12:00:00 AM,Saroj Chauhan,1,"B.A , B.Ed",10,20,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Astha Welfare & Service Association
CENTRAL SCHOOL FOR TIBETANS,690001,HIMACHAL PRADESH,shimla,"SHIMLA, HIMACHAL PRADESH",171002,0177,"2620677 ,",5272,2466171,1957vksingh@gmail.com,http://www.kv2kota.org,1963,8/12/2007 12:00:00 AM,VINOD KUMAR SINGH,1,M. Sc.,03,30,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,CENTRAL TIBETAN SCHOOLS ADMN N DLI
Chapslee School,630070,HIMACHAL PRADESH,shimla,Elysium Hill Shimla Himachal Pradesh,171001,0177,"2802542 ,",202542,2458339,sdsudershan3@gmail.com,http://www.pcsjammu.g,0000,4/1/2005 12:00:00 AM,SUDERSHAN DOGRA,2,m a b.ed,13,24,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,the chapslee educational society
CONVENT OF JESUS AND MARY,630149,HIMACHAL PRADESH,shimla,SIMLA,171002,0177,"2841394 ,",,01772842247,SHYMAJOSE@REDIFFMAIL.COM,,1864,3/2/2009 12:00:00 AM,SHYMA V JOSE,0,"M.A, B.ED.",18,25,Senior Secondary,Provisional,1/4/2010,31/ 3/ 2013,SIMLA JESUS AND MARY EDUCATIONAL SOCIETY
D A V PUBLIC SCHOOL,630046,HIMACHAL PRADESH,shimla,"KHANERI, RAMPUR BUSHAR DISTT SHIMLA HIMACHAL PRADESH",172001,1782,"233178 ,",33158,,principal.davrampur@gmail.com,,1985,5/5/2003 12:00:00 AM,VIJAY VERMA,1,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,DAV COLLEGE MONAGING COMMITTEE N D
D A V PUBLIC SCHOOL,630034,HIMACHAL PRADESH,shimla,PHASE II SECTOR IV NEW SHIMLA HIMACHAL PRADESH,171009,0177,"2670976 ,",202703,,aruna53@rediffmail.com,,1979,7/22/2001 12:00:00 AM,ANURADHA SHARMA,2,"M.A.,B.Ed",13,20,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,DAV COLLEGE MANG. COMMTT.
D A V SENIOR SECONDARY PUBLIC SCHOOL,630059,HIMACHAL PRADESH,shimla,"LAKKAR BAZAR SHIMLA, HIMACHAL PRADESH",171001,0177,"2653197 ,",,,berikamna@gmail.com,,1934,7/1/1998 12:00:00 AM,KAMNA BERI,1,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,D A V COLLEGE MANAGING COMMITTEE N DELHI
DAV CENTENARY PUBLIC SCHOOL,630082,HIMACHAL PRADESH,shimla,CHOPAL DISTT SHIMLA HIMACHAL PRADESH,171211,0178,"260407 ,",260005,01572-250785,meenanegi856@gmail.com,http://www.princeacademysikar.com,1986,1/19/2005 12:00:00 AM,Meena Negi,1,"M.Sc.,B.Ed.",2,5,Secondary School,Provisional,1/4/2012,31/3/2017,DAV COLLEGE TRUST AND MGMT SOC
DAV CENTENARY PUBLIC SCHOOL,630076,HIMACHAL PRADESH,shimla,DISTT KOTKHAI SHIMLA HIMACHAL PRADESH,171002,1783,"255132 , 255132",,,kotkhaidav@yahoo.com,,1986,4/1/2005 12:00:00 AM,RAMESH SHARMA,1,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,DAV COLLGE TRUST & MGMT COMM
DAV MAHATMA ANAND SWAMI PUBLIC SCHOOL TOTU SHIMLA,630231,HIMACHAL PRADESH,shimla,AIRPORT ROAD,171011,,"0177-2837277 ,",,0177-2837577,dav_tutu_shimla@yahoo.co.in,http://www.davtotu.org,1994,3/11/1994 12:00:00 AM,Mrs.JEEVAN JYOTI,,"B.SC., M.A., B.ED",22,5,Secondary School,Provisional,1/4/2017,31/3/2020,DAV COLLEGE TRUST AND MANAGEMENT SOCIETY NEW DELHI
DAV PUBLIC SCHOOL,630093,HIMACHAL PRADESH,shimla,KUMARSAIN TEH & PO KUMARSAIN DISTT SHIMLA HIMACHAL PRADESH,172029,1782,"240120 ,",311254,,davksain@gmail.com,,1992,4/2/2002 12:00:00 AM,Hamender Kumar,1,,,,Secondary School,Provisional,1/4/2018,31/3/2019,DAV COLLEGE MANAGING COMMITTEE
DAV PUBLIC SCHOOL,630095,HIMACHAL PRADESH,shimla,SARASWATI NAGAR SAWRA PO HATKOTI TEH JUBBAL DISTT SHIMLA HIMACHAL PRADESH,171206,0178,"238185 , 238564",01781-238564,238185,dav_saraswati_nagar@yahoo.com,,1988,6/1/2001 12:00:00 AM,SUNIL GANGTA,1,M.A. B. Ed.,10,16,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,DAV COLLEGE TRUST & MGMT SOC
DAYANAND PUBLIC SCHOOL,630030,HIMACHAL PRADESH,shimla,THE MALL SHIMLA HIMACHAL PRADESH,171003,0177,"2653530 ,",2652426,,dpssml@yahoo.co.in,,1984,7/22/2001 12:00:00 AM,ANUPAM,2,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,DAV COLLEGE MANAGING COMMITTEE DELH
DELHI PUBLIC SCHOOL,630050,HIMACHAL PRADESH,shimla,N J P C JHAKRI RAMPUR BUSHAR DISTT. SHIMLA HIMACHAL PRADESH,172201,1782,"275293 ,",,,k_damanjit@yahoo.com,,2003,6/1/2005 12:00:00 AM,DAMANJIT KAUR,1,"BA, LLB,BEd",10,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,LITTLE STARS EDUCATIONAL TRUST (R)
H.P.UNIVERSITY MODEL SCHOOL,630141,HIMACHAL PRADESH,shimla,SUMMERHILL SHIMLA - 5 H.P.,171005,0177,"2831889 ,",01392-295300,,umesh_moudgil@hotmail.com,www.hpums.org,1992,3/1/1992 12:00:00 AM,UMESHMOUDGIL,2,PH.D.(MATHS),9,14,Secondary School,Provisional,1/4/2012,31/3/2017,H.P.University
HAINAULT PUBLIC SCHOOL,630088,HIMACHAL PRADESH,shimla,CHOOTA SHIMLA SHIMLA HIMACHAL PRADESH,171002,0177,"2623068 , 2623947",,,1986hps@gmail.com,"www.hainaultpublicschool,in",1986,7/1/1969 12:00:00 AM,RITU PAL,1,M.A.B.Ed,23,26,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,HAINAULT EDUCATIONAL SOCIETY
HILL GROVE PUBLIC SCHOOL,630062,HIMACHAL PRADESH,shimla,"SHEETAL KUNJ ESTATE BRANCH PO KAMLA NAGAR SANJAULI SHIMLA, HIMACHAL PRADESH",171006,01899,"244802 ,",42270,2458339,principal@davavn.com,http://www.pcsjammu.g,1992,4/1/2005 12:00:00 AM,MINAKSHI THAKUR,2,m a b.ed,13,24,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,SHIMLA EDNL. SOCIETY TRUST
IVY International School,630232,HIMACHAL PRADESH,shimla,"IVY City, P.O. - Kamla Nagar (Bhattakufar), Sanjauli, Shimla.",171006,,"01772844088 ,",,,principalivysml@gmail.com,http://www.ivyshimla.com/,2015,3/24/2015 12:00:00 AM,Mrs.Madhu Dogra,,"B.A. , M.Ed.",8,15,Secondary School,Provisional,4/1/2017,31/3/2020,Sanvi Education Society
J C B SR SEC SCHOOL,630108,HIMACHAL PRADESH,shimla,SECTOR 3 NEW SHIMLA HIMACHAL PRADESH,171009,0177,"2671744 , 2671948",223066,,abali44@yahoo.com,,1995,7/4/2018 12:00:00 AM,REKHA BALI,0,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,JAGAT CHAND BHARDWAJ MEM EDU SOC
JAWAHAR NAVODAYA VIDYALAYA,640002,HIMACHAL PRADESH,shimla,THEOG DISTT SHIMLA HIMACHAL PRADESH,171201,1783,"238248 ,",86139,,sumansansui@gmail.com,,1986,4/1/1991 12:00:00 AM,SUMAN KUMAR,1,M.A.,5,30,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,NAVODAYA VIDYALAYA SAMITI
JEORI PUBLIC SCHOOL,630087,HIMACHAL PRADESH,shimla,VILL & PO JEORI TEHSIL RAMPUR DISTT SHIMLA HIMACHAL PRADESH,172101,1782,"278440 , 278240",07775-278685,278606,skmishra_akr@rediffmail.com,,1995,3/16/2005 12:00:00 AM,MRS ANITA NEGI,2,"M.Sc Physics, B.Ed",13,25,Secondary School,Provisional,1/4/2018,31/3/2023,JEORI PUB SCH EDU SOC
KENDRIYA VIDYALAYA,600001,HIMACHAL PRADESH,shimla,JAKHOO HILLS SHIMLA HIMACHAL PRADESH,171002,0177,"2650240 ,",6100,2580425,mohitguptasolan@gmail.com,,1964,4/1/1991 12:00:00 AM,MOHIT GUPTA,1,m.a. ph.d. m.ed.,09,29,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2024,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,600013,HIMACHAL PRADESH,shimla,JUTOGH CANTT SHIMLA HIMACHAL PRADESH,171008,0177,"2838415 , 23060",0177-2837239,,VCRREV70@GMAIL.COM,,1989,4/1/1991 12:00:00 AM,VIR CHAND,1,M. SC.,0,8,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2024,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,600016,HIMACHAL PRADESH,shimla,ITBP SARAHAN SHIMLA DISTT HIMACHAL PRADESH HIMACHAL PRADESH,172034,1782,"273096 ,",63780,,balwantsinghdelhi73@gmail.com,,1994,4/1/2005 12:00:00 AM,Balwant Singh,1,M. SC.,0,8,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Kendriya Vidyalaya Sangathan
LAUREATE PUBLIC SCHOOL,630045,HIMACHAL PRADESH,shimla,BRANCE PETH BHARARI SHIMLA HIMACHAL PRADESH,171001,0177,"2804065 ,",6408,2804065,laureate93@gmail.com,,1992,8/12/2007 12:00:00 AM,MEERA SINGH,2,"m.scbot,b.ed,ph.d",20,25,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,LAUREATE EDU.SOCEITY
Loreto Convent,630148,HIMACHAL PRADESH,shimla,"Loreto Convent, Tara Hall, Upper Kaithu",171003,0177,"2652355 ,",,,loretoshimla@yahoo.com,,1894,3/19/1894 12:00:00 AM,STEPHANIE RODRIGUES,0,"M.A., M.S. B.ed",14,20,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,SIMLA LORETO EDUCATIONAL SOCIETY
MOUNT SHIVALIK PUBLIC SCHOOL,630133,HIMACHAL PRADESH,shimla,"VPO- JUBERHATTI, SHIMLA, HIMACHAL PRADESH",171013,0177,"2736922 ,",9418342111,2736340,bhartimahender@yahoo.co.in,www.msps.co.in,2004,7/14/2004 12:00:00 AM,BHARTI SHARMA,2,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,MOUNT SHIVALIK EDUCATIONAL SOCIETY
Princeton School,630169,HIMACHAL PRADESH,shimla,"Phase - III, Sector - 5, New shimla",171009,,"0177-2673255 ,",,0177-2673255,psshimla@gmail.com,http://www.princetonschool.in,2010,2/22/2010 12:00:00 AM,Dr.Prakash Dulta,0,"M.Sc, M.Phil, PhD",15,20,Middle Class,Provisional,1/4/2013,31/3/2016,UMES
RAJA DALIP SINGH MEMORIAL PUBLIC SCHOOL,630114,HIMACHAL PRADESH,shimla,HAJOB DHAMI SHIMLA HIMACHAL PRADESH,175024,0177,"2790101 ,",01799-221121,221121,monikasolan79@gmail.com,,1988,3/1/2004 12:00:00 AM,MONIKA GUPTA,1,"MA, B.Ed.",7,19,Secondary School,Provisional,1/4/2015,31/3/2020,SIDHI VINAKYAK EDU & RES & TRA SOC
rashtriya military school,680005,HIMACHAL PRADESH,shimla,chail shimla hills himachal pradesh,173217,,",",,,,,,,-,0,,,,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,
roots country school,630183,HIMACHAL PRADESH,shimla,post office baghi tehsil kotkhai district shimla,171225,091,"9816080233 ,",,,rcssunil@gmail.com,http://www.rootscountryschool.com,2003,3/10/2003 12:00:00 AM,KRITI ROTHA,1,B.A B.Ed,6,8,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,Society for Education and Envoirmental Development
Sacred Heart Convent,630151,HIMACHAL PRADESH,shimla,"Fleur - De- LYS, Dhalli, Shimla",171012,0177,"2645907 ,","9450292314, 9450292314",,jacinthanoronha@yahoo.in,,2008,3/20/2008 12:00:00 AM,Sr. Latitia Cardoza,0,,16,25,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,DAUGHTERS OF THE SACRED HEART EDUCATIONAL SOCIETY
Saraswati Paradise International Public School,630180,HIMACHAL PRADESH,shimla,H.B. Colony Sanjauli(Shimla),171006,0177,"2844840 ,",,,mandeeprana08@yahoo.co.in,http://www.saraswatieducationalinstitutions.com,2011,3/1/2012 12:00:00 AM,Mandeep Rana,0,B.A.Honors,28,10,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,Paramount Public School Educational Society
SARASWATI VIDYA MANDIR,630083,HIMACHAL PRADESH,shimla,HIM RASHMI PARISAR VIKAS NAGAR SHIMLA HIMACHAL PRADESH,171009,0177,"2622308 ,",260005,01572-250785,mahavir.verma07@gmail.com,http://www.princeacademysikar.com,1994,1/19/2005 12:00:00 AM,Mahavir Verma,1,"m.sc.,b.ed.",2,5,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,HIMACHAL SHIKSHA SAMITI
SHIMLA PRESIDENCY SCHOOL,630194,HIMACHAL PRADESH,shimla,"HARI DEVI, GHANAHATTI, SHIMLA-11",171011,0177,"2774018 ,",,0177-2655611,shimlapresidencyschool@gmail.com,http://www.shimlapresidencyschool.org,2014,2/24/2014 12:00:00 AM,Narvir Kaur,0,"MSc. MPhil (Physics), MEd, MPhil (Education) PhD.",15,25,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,MATA BHAKTI DEVI WELFARE SOCIETY(Regd.)
Springdale,630218,HIMACHAL PRADESH,shimla,VPO Khaneri,172001,1782,"233877 ,",,01782233176,springdalerampur@gmail.com,,2003,4/15/2003 12:00:00 AM,Manish Anand,,"M.A, B.Ed",5,15,Secondary School,Provisional,1/4/2016,31/3/2019,Nav Chetna Educational Society
Sri Sathya Sai School,630152,HIMACHAL PRADESH,shimla,"Anand Vilas Post Office Beolia, Shimla 171009",171009,0177,"2751377 ,",,0177-2751377,ranidutt_9@yahoo.in,,2007,5/21/2007 12:00:00 AM,Rani Dutt,0,"M. A., B. Ed",15,37,Secondary School,Provisional,1/4/2014,31/3/2019,Sri Sathya Sai Trust HP
ST BEDE'S COLLEGE,630103,HIMACHAL PRADESH,shimla,"NAV BAHAR, DISTT SHIMLA, HIMACHAL PRADESH",171002,0177,"2842304 ,",01832210230,2711913,rajivsharma644@rediffmail.com,,2003,6/2/2003 12:00:00 AM,SR MELBA RODRIGUES,2,m.a. m.ed.,5,16,Senior Secondary,Provisional,1/4/2009,31/ 3/ 2012,ST BEDE'S EDUCATIONAL SOCIETY
ST. EDWARD'S SCHOOL,630134,HIMACHAL PRADESH,shimla,"MISINGTON, DISTT. SHIMLA, HIMACHAL PRADESH",171001,0177,"2624542 ,",2043,,franils@yahoo.co.in,www.stedwardsshimla.org,1847,4/1/2005 12:00:00 AM,Anil Sequeira,0,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,LAWRENCE SCHOOL SOCIETY
ST. MARY'S CONVENT SCHOOL,630014,HIMACHAL PRADESH,shimla,KASAULI SHIMLA HILLS HIMACHAL PRADESH,173204,1792,"272044 ,",2178,2458339,nirmalet4@gmail.com,http://www.pcsjammu.org,1958,4/1/2005 12:00:00 AM,NIRMALA JOHN,2,M A B.Ed,13,24,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,SISTERS OF THE PESTITUTE EDUCATION
St. Thomas School,630143,HIMACHAL PRADESH,shimla,Near ARTRAC,171003,0177,"2656507 ,",05683282041,0177 2656507,rvidhupriyac@gmail.com,,1924,3/3/1924 12:00:00 AM,VIDHUPRIYA CHAKRAVARTY,1,"M.A., B.Ed.",8,22,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,Society of St. Thomas School
Stokes Memorial School,630159,HIMACHAL PRADESH,shimla,"Village Pujarli, Junga Road, P.O Kasumpati",171009,0177,"2004000 ,",9625855353,,sharmanidhi_08@yahoo.co.in,stokesmemorialschool.webs.com,2004,4/1/2004 12:00:00 AM,Nidhi Sharma,0,"M.A., B.Ed",1,5,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,Satyanand Stokes Memorial Educational Society
Trinity International School,630216,HIMACHAL PRADESH,shimla,"P.O. Fagu, Teh. Theog, Distt. Shimla",171209,,"01783239199 ,",,,tisfagu123@gmail.com,http://www.trinityinternationalschool.com,2014,3/18/2014 12:00:00 AM,Mr.S.C.Gupta,,"M.sc, M.A",17,25,Secondary School,Provisional,1/4/2016,31/3/2019,Gyanpeeth Educational and Charitable Trust
AKAL ACADEMY ENGLISH MEDIUM SCHOOL,630029,HIMACHAL PRADESH,sirmaur,BARU SAHIB P O MACHNER (VIA RAJGARH) DISTT SIRMOUR HIMACHAL PRADESH,173107,0179,"276031 ,",,,admin@akalacademy.ac.in,,1984,7/22/2001 12:00:00 AM,Dr Neelam Kaur,0,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,yashi benevolent trust
ARMY PUBLIC SCHOOL,680003,HIMACHAL PRADESH,sirmaur,NAHAN DISTT. SIRMOUR HIMACHAL PRADESH,173001,01702,"222972 ,",2206,,armyschool_4358@yahoo.com,http://www.apshisar.com,1982,1/1/1940 12:00:00 AM,MRS SATINDER GILL,2,"MA, BEd",03,08,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,STATION COMMANDER
CENTRAL SCHOOL FOR TIBETANS,690003,HIMACHAL PRADESH,sirmaur,DHOLANJI PO OACHGHAT VIA SOLAN DISTT SIRMOUR HIMACHAL PRADESH,173223,1799,"253063 ,",,,sks88178@gmail.com,www.cstdholanji.org,1963,4/1/1991 12:00:00 AM,S K SINGH,0,,,,Senior Secondary,Provisional,1/4/2011,31/ 3/ 2015,CTSA
