Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee 
SCHOOL OF SCHOLARS,1130071,MAHARASHTRA,NAGPUR,AT YCCE CAMPUS WANADONGRI TAL HINGNA DISTT NAGPUR MAHARASHTRA,440012,7104,"242965 ,",2550078,,lilliput_k@yahoo.com,,2000,4/1/2003 12:00:00 AM,KAVITA NAGARAJAN,2,"M.SE, B.ED CHEMISTRY",5,13,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,SHRI VIDYARTHI SUDHAR SANGH
School Of Scholars,1130561,MAHARASHTRA,NAGPUR,"Atrey layout, Nagpur",440022,0,"9595296904 ,",,,principal.vtca@mgsnagpur.org,,1989,6/1/1989 12:00:00 AM,Rekha Prasanna Nair,0,M.Sc.(Physics) B.Ed.,10,32,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,"Nagar Yuwak Shikshan Sanstha, Nagpur"
SCHOOL OF SCHOLARS,1130800,MAHARASHTRA,NAGPUR,"Hudkeshwar, Nagpur",440034,,"07126452676 ,",,07126452676,principal.hud@mgsnagpur.org,,2010,6/1/2010 12:00:00 AM,MRS. VANDANA PAUL,1,M.A. B.V.Sc. B.Ed.,5,10,Secondary School,Provisional,1/4/2018,31/3/2021,Late Radhikabai Meghe Mahila Shikshan Sanstha Nagpur
Sevasadan Saksham School,1130826,MAHARASHTRA,NAGPUR,"Sevasadan Saksham School North Ambazari Road, Sitabuldi",440012,,"0712-2550031 ,",,,saksham.cbseschool@gmail.com,http://www.sakshamcbseschool.com,2017,7/10/2017 12:00:00 AM,MRS. PADMAJA GANESH MARATHE,1,"M.Sc, B.Ed, B.A(addln)",17,19,Secondary School,Provisional,1/4/2019,31/3/2022,"Pune Sevasadan Society, Nagpur"
Shree Swaminarayan Gurukul International School,1130761,MAHARASHTRA,NAGPUR,"Bhandara Rd., Opp. Murli Paper Mill, Po. Wadoda",441104,,"9595155166 ,",,8605691666,nagpur@gurukul.org,http://gurukul.org/,2014,6/30/2014 12:00:00 AM,Mr.Shrutiprakashdas Swami,,M.A.,12,5,Secondary School,Provisional,1/4/2018,31/3/2021,Shree Swaminarayan Gurukul hyderabad
Shri Datta Vidya Mandir,1130666,MAHARASHTRA,NAGPUR,"P-16, MIDC, Area Butibori, Nagpur",441122,7103,"262674 ,",,07103-262674,shardha.sdvm@gmail.com,http://www.sdvm.edu.in,2014,6/27/2014 12:00:00 AM,Sharada Rangnathan,0,"MA, B.Ed.",3,10,Secondary School,Provisional,1/4/2017,31/3/2020,"Shri Saikrupa Kisan Education Society, Butibori, Nagpur"
SHRI GURU HARKISHAN PUBLIC SCHOOL,1130046,MAHARASHTRA,NAGPUR,BEZON BAGH NAGPUR MAHARASTRA,440004,0712,"2561288 ,",0712 2592421,,vinitabansal978@gmail.com,http://www.sghps.org,1991,4/1/2005 12:00:00 AM,Vinita Bansal,2,"B.Sc, B.Ed.",1,14,Secondary School,Provisional,1/4/2015,31/3/2020,"THE SIKH EDU. SOCIETY , NAGPUR"
SILVER OAK INTERNATIONAL SCHOOL,1130807,MAHARASHTRA,NAGPUR,"BHAPSI (SEO), TARNA ROAD, UMRED",441203,,"07116242430 ,",,,basholic5@gmail.com,,2011,6/27/2011 12:00:00 AM,MRS. BASHOLI SANJAY CHADHA,1,"M.A., M.Ed.",6,7,Secondary School,Provisional,1/4/2018,31/3/2021,The Silver Oak Foundation Nagpur
"SOMALWAR SCHOOL, MAA UMIYA BRANCH",1130350,MAHARASHTRA,NAGPUR,"KAPSI (KHURD),PARDI,BHANDARA ROAD",441104,7109,"270647 ,",,,monidutt@yahoo.co.in,,2009,7/1/2009 12:00:00 AM,RAJSHREE DUTTA,0,"B.Sc., M.A., B.Ed",7,13,Secondary School,Provisional,1/4/2017,31/3/2022,somalwar academy
ST VINCENT PALLOTTI SCHOOL,1130125,MAHARASHTRA,NAGPUR,PALLOTTI NAGAR ANAND NAGPUR P B NO 18 NAGPUR MAHARASHTRA,440013,0712,"2593722 ,","33663, 9422806324",26488861,josephkoovely@gmail.com,http://www.podar.org,1999,6/12/1992 12:00:00 AM,Joseph Koovely,2,"MA, B.Ed, M.Ed",,8,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,KILLE PANHALGAD SHIKSHAN SANSTHA
ST XAVIER'S HIGH SCHOOL,1130107,MAHARASHTRA,NAGPUR,X 21 MIDC HINGNA ROAD NAGPUR MAHARASHTRA,440016,7104,"234635 ,",,07552580076,shashibalabakshi@gmail.com,http://www.gvnglobalschool.com,2013,4/11/2013 12:00:00 AM,SHASHIBALA DHOTEKAR,2,"b.a, llb,llm,b.ed",4,5,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2017,ST LAWRENCE EDN SOCIETY
St. Claret School,1130338,MAHARASHTRA,NAGPUR,New Buti-Bori Wardha Road Nagpur,441108,7103,"297201 ,",260410,,annacmfin@gmail.com,,2002,6/24/2002 12:00:00 AM,Anand Raj,0,"M.A, B.E.d",10,12,Secondary School,Provisional,1/4/2015,31/3/2020,Claretian Fathers'''''''''''''''' Educational Society
ST. FRANCIS DE SALES ENGLISH MEDIUM SCHOOL Nimkheda,1130476,MAHARASHTRA,NAGPUR,"Nimkheda, Tal. Mouda, Nagpur",441106,7115,"238903 ,",,,amalbmsfs@gmail.com,,2005,6/22/2004 12:00:00 AM,Amalraj Bandanadam,0,"M.A, B.Ed",4,5,Secondary School,Provisional,1/4/2017,31/3/2022,Fransalian Education Society
ST. JOSEPH'S CONVENT SENIOR SECONDERY SCHOOL,1130466,MAHARASHTRA,NAGPUR,"CHICHOLI VILLAGE, KATOL ROAD, FETRI POST,",441501,0712,"2667898 ,",,,sr.jacinta@gmail.com,,2010,7/1/2010 12:00:00 AM,JACINTA CUTINHA,0,"MA, BEd",17,20,Secondary School,Provisional,1/4/2017,31/3/2022,"Jeevandhara Society Of Sisters of St.Joseph,Nagpur"
St. Rossellos school,1130285,MAHARASHTRA,NAGPUR,"Mathni Post, Mouda Teh. Nagpur Dist. Maharashtra",441104,7115,"689150 ,",,,srannmary@yahoo.co.in,,2009,6/22/2009 12:00:00 AM,LISAMMA C C,0,B.A B.Ed,4,10,Secondary School,Provisional,1/4/2016,31/3/2021,"St.Rossello''s Education Society, Nagpur"
ST. VINCENT PALLOTTI SCHOOL,1130774,MAHARASHTRA,NAGPUR,"OPP. INDIAN OIL PETROL PUMP, KAMPTHEE-KALAMANA ROAD",441001,,"9096916486 ,",,,sanket.hirde@gmail.com,,2012,6/25/2012 12:00:00 AM,MISSGRETTA DSOUZA,1,M.A. B.Ed,10,15,Secondary School,Provisional,1/4/2018,31/3/2021,DEENA SEVA SABHA
ST. XAVIER'S HIGH SCHOOL,1130057,MAHARASHTRA,NAGPUR,"22 MIDDLE RING ROAD WARDHAMAN NAGAR, DISTT NAGPUR MAHARASHTRA",440008,0712,"6459670 ,",,,pgmarathe26@gmail.com,,1994,6/1/2000 12:00:00 AM,PADMAJA MARATHE,1,,,,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2016,ST LAURENCE EDUCATION SOCIETY
St.Ann's School,1130242,MAHARASHTRA,NAGPUR,"Ranala, Khaperkheda village, Dahegaon Road, Nagpur Dist. Maharashtra Pin - 4433313",441113,7113,"9561358834 ,",,,preethi.vincent@gmail.com,,2008,6/23/2008 12:00:00 AM,PREETHI T V,0,"M.sc, B.Ed",5,14,Secondary School,Provisional,1/4/2013,31/3/2018,St. Anne''s Society Maharashtra.
St.Gianelli Convent School,1130708,MAHARASHTRA,NAGPUR,"St. Gianelli Convent School Gumthala Road Ajani Village, Kamptee Nagpur . Post Pipri Kanhan 441001",441001,0,"0 ,",26969625,,jesalenchery@gmail.com,,2011,7/4/2011 12:00:00 AM,Jessy Mathew Alenchery,0,M.A. B.Ed,16,20,Secondary School,Provisional,4/1/2017,31/3/2020,Sisters of Our Lady of the Garden
"Swami Awadheshanand Public School, Kamptee",1130354,MAHARASHTRA,NAGPUR,"Behind Railway station , New Kamptee",441002,7109,"288950 ,",,07109-287094,roysamuelkllr@gmail.com,http://www.sapskamptee.com,2007,7/2/2007 12:00:00 AM,SAMUEL ROY,0,M.A. M.Ed.,5,12,Secondary School,Provisional,1/4/2015,31/3/2020,Shri Sadashivrao Patil Shikshan Sanstha
The Achievers School,1130677,MAHARASHTRA,NAGPUR,"Kh. No. 8, Waroda Village, Wardha Road, Via Le Meridien Hotel, On Outer Ring Road",441108,91,"7722083644 ,",,,principal@theachieversschool.com,http://theachieversschool.com,2013,7/1/2013 12:00:00 AM,Pradeep K Mistry,,B.ED,5,14,Secondary School,Provisional,1/4/2017,31/3/2020,Kratin Shiksha Samiti
The Central County School,1130344,MAHARASHTRA,NAGPUR,"Rajendra Nagar, Post-Jaitala, Nagpur-16",440016,7104,"237920 ,",,0712-3271030,bharatighulaxe@gmail.com,http://www.tccsngp.org,2010,6/1/2010 12:00:00 AM,BHARATI GHULAXE,0,"B.Sc.(PCM), M.Sc.(Chem), B.Ed., M.Ed.",5,8,Secondary School,Provisional,1/4/2017,31/3/2022,"Late Yashodabai Gudadhe Shikshan Sanstha, Nagpur"
THE JAIN INTERNATIONAL SCHOOL,1130149,MAHARASHTRA,NAGPUR,"YERLA VILLAGE NEAR ASARAM BAPU ASHRAM, FEATERI, NAGPUR, MAHARASHTRA",441501,0712,"2667185 ,",2555329,,anmol88@hotmail.com,,2002,6/2/2008 12:00:00 AM,ANMOL BADJATIA,1,"M.A,B.Ed.",2,13,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,maharishi dayanand manav seva sangh
THE SWAMINARAYAN SCHOOL,1130099,MAHARASHTRA,NAGPUR,245 EAST WARDHMAN NAGAR SWAMINARAYAN MARG NAGPUR MAHARASHTRA,440008,0712,"2790811 , 2780865",,020-27233438,baps15lsista@gmail.com,,1873,6/2/2008 12:00:00 AM,LAKSHMI SISTA,2,ma b.ed,6,6,Senior Secondary,Provisional,1/4/2012,31/ 3/ 2017,SWAMINARAYAN VIDYAPITH
TULI PUBLIC SCHOOL,1130078,MAHARASHTRA,NAGPUR,NEAR KARADI NAKA BOKHARA ROAD NAGPUR MAHARASHTRA,441111,0712,"6644323 ,",04832858850,2534473,chopraanju1963@gmail.com,http://www.eduattuli.com,1990,8/12/2007 12:00:00 AM,Anju Chopra,2,"MA,MA,MPhil,BEd",10,15,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,SNEH MAHILA VIKAS SANSTHA
Viveksheel Mitra Pariwar Institution,1130345,MAHARASHTRA,NAGPUR,"St.paul School, Hudkeswar Road, Near Bridze",440034,0712,"2761260 ,",04832858850,3242953,dewaganapunde@gmail.com,http://www.stpaulnagpur.com,2004,6/27/2005 12:00:00 AM,DEWAGANA C PUNDE,1,"M.A., B.Ed.",05,10,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Viveksheel Mitra Pariwar Institution
WONDERLAND HIGH SCHOOL,1130084,MAHARASHTRA,NAGPUR,BOKHARA ROAD OPP KORADI NAKA NAGPUR MAHARASHTRA,441111,712,"2020660 ,",,2543098,bhaskarfly@yahoo.com,,1998,3/16/1987 12:00:00 AM,GURJIT KAUR,2,M.A.B.Ed.,6,15,Secondary School,Provisional,1/4/2018,31/3/2019,ELEVON EDUCATION SOCIETY
eklavya residential school,1120015,MAHARASHTRA,NANDED,"sahastrakund, tal: kinwat, dist- nanded, maharashtra- 431 803",843334,,",",,,,,1994,10/22/2018 12:00:00 AM,.,0,,,,Secondary School,Provisional,1/4/2018,31/3/2020,kendriya vidyalaya sangathan
Gyan Mata Vidya Vihar,1130194,MAHARASHTRA,NANDED,"Near Airport, Kamta road , Nasratpur Nanded, Maharashtra 431605",431605,2462,"8275052380 ,",27212888,,marcus_msfs@rediffmail.com,,1988,6/20/1988 12:00:00 AM,MARCUS RUPTAKE,2,"M.A. , M.Ed.",11,20,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,Fransalian Education Society
hizon discovery academy,1130468,MAHARASHTRA,NANDED,"beside srtm university, off latur road, vishnupuri",431606,2462,"8380068354 ,",,,boraphanindra@gmail.com,http://www.hizondiscoveryacademy.g/,2012,6/21/2012 12:00:00 AM,PHANINDRA BORA,0,"m. sc., ph. d., b. ed.",6,21,Secondary School,Provisional,1/4/2014,31/3/2017,"royal swan charitable minity trust, nanded"
JAWAHAR NAVODAYA VIDYALAYA,1140006,MAHARASHTRA,NANDED,SHANKAR NAGAR TAL - BILOLI NANDED DISTT. MAHARASHTRA,431605,2465,"267144 ,",68244,,rvhvprasad@gmail.com,,1986,,R V HARIVARAPRASAD,1,,,,Senior Secondary,Provisional,1/4/2010,31/ 3/ 2012,NAVODAYA VIDYALAYA SAMITI
KENDRIYA VIDYALAYA,1100051,MAHARASHTRA,NANDED,CRPF MUDKHED DISTT NANDED MAHRASHTRA,431806,2462,"2275588 ,",75453,,balondhe@gmail.com,,1996,4/1/1991 12:00:00 AM,Bala Saheb Londhe,1,,,,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2016,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,1100055,MAHARASHTRA,NANDED,"SCR NANDED, D R M CAMPUS, AIRPORT ROAD, PO TARODA, DIST. NANDED, MAHARASHTRA",246428,2462,"221015 ,",,,ekantapatel22@yahoo.com,,2009,4/1/1991 12:00:00 AM,EKANTA PATEL,1,,,,Secondary School,Provisional,1/4/2014,31/3/2017,Kendriya Vidyalaya Sangathan
KIDS KINGDOM PUBLIC SCHOOL,1130203,MAHARASHTRA,NANDED,"Gut No. 100, at Khurgaon, Nandus Road, Malegaon Road",431602,2462,"254924 ,",,,shriwastavsunil@yahoo.com,,2003,6/16/2003 12:00:00 AM,SUNIL SHRIWASTAV,0,M.Com. B.Ed.,6,10,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,Late. Sow. Sarojdevi Maheshwari Memorial Trust
nagarjuna public school,1130310,MAHARASHTRA,NANDED,"kautha, nanded",431603,2462,"7447558267 ,",2593126,,shyla_pawar@hotmail.com,,1994,6/12/1994 12:00:00 AM,Shyla Raghyunathrao Varkal Pawar,1,m.a.b.ed,16,20,Secondary School,Provisional,1/4/2014,31/3/2019,vidyadeep educational social & cultural society
Oxford International School,1130386,MAHARASHTRA,NANDED,"Survey No. 76,Pawde Wadi Road",431605,2462,"266333 ,",,02462-265977,oisn.principal@bbspm.org,,2009,6/12/2009 12:00:00 AM,Anuradha N C,0,M.Sc. B.Ed.,14,16,Secondary School,Provisional,1/4/2015,31/3/2020,Bal Bhhagwan Shikshan Prasarak Mandal
OXFORD THE GLOBAL SCHOOL,1130737,MAHARASHTRA,NANDED,431605,431605,,"9146085949 ,",,,oxfordemsnnd@gmail.com,,2016,12/2/2016 12:00:00 AM,Mrs.UMADEVI SHRINIVAS DHYAWARSHETTY,,Mcom Bed,12,14,Secondary School,Provisional,4/1/2017,31/3/2020,GNYANA SARASWATI EDUCATION SOCIETY
PANACEA INTERNATIONAL SCHOOL,1130790,MAHARASHTRA,NANDED,"JANAPURI,NANDED LATUR ROAD, NANDED, MH 431606",431606,,"9491538249 ,",,,principal@panaceainternationalschool.org,http://www.panaceainternationalschool.org,2016,6/15/2017 12:00:00 AM,MR. PREM SHANKER DUBEY,1,M. Sc. B. Ed. B. P. Ed.,14,18,Secondary School,Provisional,1/4/2018,31/3/2021,PRACHET EDUCATION TRUST
PODAR INTERNATIONAL SCHOOL,1130330,MAHARASHTRA,NANDED,"SHANTAI PARK, SEVEN HILLS, PURNA ROAD",431605,2462,"264508 ,",01832210230,02461-264508,principal.nanded@podar.org,http://www.podar.org/CBSE-Nanded,2010,6/24/2010 12:00:00 AM,MALINI SEN,1,MSc/MEd,06,15,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,PODAR EDUCATION & SPORTS TRUST
SANA INTERNATIONAL SCHOOL,1130727,MAHARASHTRA,NANDED,"Sha-re-Zainab, Jamiya Colony, Brahmapuri,Opp Petrol Pump, Wajegaon By-Pass Road.",431604,,"02462-219219 ,",,,sisnanded@gmail.com,,2014,6/27/2014 12:00:00 AM,MissNaziya Shaikh Chand pasha Shaikh,0,"M.A., B.Ed",2,2,Secondary School,Provisional,4/1/2017,31/3/2020,SANA WELFARE EDUCATION SOCIETY
Wellington International School,1130815,MAHARASHTRA,NANDED,"Nilkanthrao Pawde Campus, Purna Road,Wadi Bk. Nanded.",431605,,"9075514567 ,",,,wellingtoninternational188@gmail.com,,2015,6/15/2015 12:00:00 AM,MR. T.V.CHALAPATHIRAO,1,"M.Sc,B.Ed.",06,25,Secondary School,Provisional,1/4/2018,31/3/2021,"Sanjivani Sevabhavi Va Shikshan Prasarak Mandal, Nanded."
Achievers Heights International School,1130551,MAHARASHTRA,NANDURBAR,"195/1 Old Mohida Road Shahada, Nandurbar",425409,,"02565227600 ,",,,ahis_shahada@rediffmail.com,,2010,7/1/2013 12:00:00 AM,Mrs.Sheelesh Sharma,2,"M.A., B.Ed.",8,8,Secondary School,Provisional,1/4/2015,31/3/2018,Agrawal Educational Foundation
"DG Agrawal Memorial National Public School , Varadipada",1130197,MAHARASHTRA,NANDURBAR,"At : Varadipada Post : Chinchpada Tal. Navapur Dist Nandurbar, Maharashtra",425417,0256,"243444 ,",,,bijumadathil2010@gmail.com,,2007,6/18/2007 12:00:00 AM,BIJU MADATHIL,2,"M.Sc. , M.Ed.",20,22,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,"Dharmibai Gigraj Agrawal Shaikshanik & Bahuuddeshiya Sanstha, Chinchpada Tal. Navapur"
eklavya residential school,1120008,MAHARASHTRA,NANDURBAR,"nandurbar, tal: dist: nandurbar, maharashtra- 425 412",,,",",,,,,1994,10/18/2018 12:00:00 AM,.,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,kendriya vidyalaya sangathan
jawahar navodaya vidyalaya,1140033,MAHARASHTRA,NANDURBAR,"(TEMP.RUNNING IN OLD JNV BUILDING) Akkalkuwa, Distt-Nandurbar-II, Maharashtra",425415,2567,"252252 ,",09405159278,,sunilkumarmishra531@gmail.com,,1988,3/31/2012 12:00:00 AM,SUNILKUMAR MISHRA,2,,,,Secondary School,Provisional,1/4/2019,31/3/2022,Navodaya Vidyalaya Samiti
JAWAHAR NAVODAYA VIDYALAYA,1140016,MAHARASHTRA,NANDURBAR,AKKALKUWA NANDURBAR DISTT. MAHARASHTRA,425415,2567,"252260 ,",24164,,singhmeera0@gmail.com,,1987,3/31/2011 12:00:00 AM,MEERA SINGH,1,,,,Senior Secondary,Provisional,1/4/2011,31/ 3/ 2012,NAVODAYA VIDYALAYA SAMITI
Kanaiyalal Raojibhai Public School,1130288,MAHARASHTRA,NANDURBAR,"Pratibha Nagar, Chaupale, Nandurbar,",425412,2564,"250200 ,",,,krpublicschool@hotmail.com,,1997,6/16/1997 12:00:00 AM,ALEXANDER D B,0,"M.Sc., B.Ed.",5,6,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Shri Swami Samarth Vidyaniketan
Podar International School,1130541,MAHARASHTRA,NANDURBAR,"Near Hira Garden, Next to Sindhi Colony, Taloda-Nizar Road",425412,2564,"224277 ,",,,principal.nandurbar@podar.org,http://www.podareducation.org/school/nandurbar,2012,6/21/2012 12:00:00 AM,Jasintha Parke,2,"M.A., B.Com, B.ed, LL.B",11,23,Secondary School,Provisional,1/4/2018,31/3/2019,Podar Education Trust
Shri Mahavir English Medium School,1130297,MAHARASHTRA,NANDURBAR,"Dongargaon Road, Shahada, Nandurbar",425409,2565,"09604741155 ,",33663,02565224855,patilam1964@gmail.com,,2004,6/14/2004 12:00:00 AM,AMBALAL MAGAN PATIL,2,"M.A.(English),B.Ed.",02,05,Secondary School,Provisional,1/4/2014,31/3/2019,"Shri Mahavir Charitable Trust,Shahada"
SHRI P. G. PUBLIC SCHOOL,1130154,MAHARASHTRA,NANDURBAR,CHAUPALE,425412,2564,"222333 ,",220650,,pgpublic_school@rediffmail.com,,2007,4/2/2007 12:00:00 AM,Kantilal Mahadu Gursal,0,"M.SC., B.ED.",10,20,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,Shri Govardhansinghji Saikshanik Seva Samiti
Smt. Savitaben Mangaldas Chokhawala Little Angels Academy,1130248,MAHARASHTRA,NANDURBAR,"Behind Sarvajanik Gujarati High School, Near Sheetal Society",425418,2569,"250731 ,",,02569250052,simranadhariwal@yahoo.co.in,http://www.shine-india.in,2002,6/17/2002 12:00:00 AM,SIMRAN AMOL DIVATE,0,"B.Sc., B.Ed.",2,6,Secondary School,Provisional,1/4/2015,31/3/2020,Navapur Education Society
ARMY PUBLIC SCHOOL,1180011,MAHARASHTRA,nashik,CANNAUGHT ROAD DEVLALI CAMP NASIK DISTT MAHARASTRA,422401,020,"6693563, 9422514246 ,","5467983,9762274947",,armydev2001@yahoo.com,,1990,7/3/2000 12:00:00 AM,DEEPKAUL,2,"ma(histy), m.ed, ba, b.ed",,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,ARMT WELFARE EDU. SOCIETY
daulati international english medium school,1130455,MAHARASHTRA,nashik,"gut no- 730 a/p dabhadi, malegaon,",423105,,"02554-253488 ,",,,daulati_international3@yahoo.in,,2008,6/13/2008 12:00:00 AM,mrs.roza yohan me,0,ma b ed,3,06,Middle Class,Provisional,1/4/2014,31/3/2017,daulati social & educational society
DELHI PUBLIC SCHOOL,1130519,MAHARASHTRA,nashik,"VILLAGE MANORI, BEHIND MAHARASHTRA UNIVERSITY OF HEALTH SCIENCES, DINDORI ROAD, NASIK",422004,0253,"6640551 ,",,,dean@dpsnashik.in,http://dpsnashik.com/,2013,6/3/2013 12:00:00 AM,Chitra Joshi,0,"B.Sc.,PGDMLT, M.A., B.Ed",12,18,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,KUSH GREEN EDUCATIONAL SOCIETY
Ebenezer Internation School,1130803,MAHARASHTRA,nashik,"Plot no. 585/1, 586, Nandanvan Hills, Anandvalli, Chandsi,",422003,,"02533260006 ,",,,phalsamkar.kalpesh@universal.edu.in,http://www.eisn.edu.in,2015,6/16/2015 12:00:00 AM,Mrs.Ameeta Jolly,,"M.A(Economics), B.ed, M.ed",7,30,Secondary School,Provisional,1/4/2018,31/3/2021,A. P. Greig Foundation Trust
eklavya model residential school,1120010,MAHARASHTRA,nashik,"ajmer saudane, tal. satana, dist. nashik, maharashtra",843334,,",",,,,,1994,10/17/2018 12:00:00 AM,.,0,,,,Secondary School,Provisional,1/4/2018,31/3/2020,kendriya vidyalaya sangathan
eklavya residential school,1120009,MAHARASHTRA,nashik,"pimpri- sardroddin, post- bhavli, tal:- lgatpuri, dist- nashik, maharashtra- 422 403",,,",",,,,,1994,10/18/2018 12:00:00 AM,.,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,kendriya vidyalaya sangathan
EKLAVYA RESIDENTIAL SCHOOL,1120002,MAHARASHTRA,nashik,MUNDHEGAON TAL IGATPURI DISTT NASHIK MAHARASHTRA,422403,0253,"2534090 ,",40231,,ashokbachhav4004@gmail.com,,1988,3/31/2011 12:00:00 AM,ASHOK MOTHABAHU BACHHAV,1,,,,Senior Secondary,Provisional,1/4/2012,31/ 3/ 2019,
GEMS English Medium School,1130650,MAHARASHTRA,nashik,"Hire Nagar, Hirawadi, Panchavati",422003,0253,"9595011551 ,",,0253-2621638,gemsenglishmedium@gmail.com,http://www.nashikgems.com,2013,6/14/2013 12:00:00 AM,ROHINI DATTATRAY JOSHI,,M. Sc. M. Ed.,27,25,Secondary School,Provisional,1/4/2017,31/3/2020,"Shree Saptashrungi Shikshan Sanstha, Nashik"
Golden Days Universal School,1130700,MAHARASHTRA,nashik,"Air force road,ozar",422206,91,"9595455577 ,",,,gduschool@gmail.com,,2013,6/17/2013 12:00:00 AM,Snehlata Dharmendra Singh,,M.A B.ed,5,5,Secondary School,Provisional,1/4/2017,31/3/2020,BALESH EDUCATION SOCIETY
HON'BLE SHARAD PAWAR PUBLIC SCHOOL,1130072,MAHARASHTRA,nashik,A/P MANUR KALWAN DISTT NASIK MAHARASHTRA,423501,2592,"222810 ,",2550078,,sppskalwan@yahoo.com,,2000,4/1/2003 12:00:00 AM,SHINDE BHAUSAHEB NANASAHEB,1,"m.se, b.ed chemistry",5,13,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,GURUDATTA EDUCATION SOCIETY
JAWAHAR NAVODAYA VIDYALAYA,1140019,MAHARASHTRA,nashik,KHEDGAON SHINDVAD ROAD TQ: DINDORI DIST. NASHIK MAHARASHTRA,422205,2557,"235626 ,",35836,,vsprabhullan@gmail.com,,1988,3/31/2011 12:00:00 AM,V S PRABHULLAN,1,,,,Senior Secondary,Provisional,1/4/2010,31/ 3/ 2020,NAVODAYA VIDYALAYA SAMITI
K. K. Wagh Universal School,1130715,MAHARASHTRA,nashik,"Survey No. 21/2/1, Vadala Shivar, DGP Nagar,Nashik",422006,,"0253-2410973 ,",,0253-2518870,secretary@kkwagh.edu.in,http://www.kkwagh.com,2015,6/8/2015 12:00:00 AM,MissNisha Suresh Endait,0,"M.A. B.ED., M. Phil",8,8,Secondary School,Provisional,4/1/2017,31/3/2020,"K.K.WAGH EDUCATION SOCIETY, NASIK"
K. K. Wagh Universal School,1130652,MAHARASHTRA,nashik,"Survey No. 240/1, Saraswati Nagar,Nasik",422003,0253,"2303015 ,",,0253- 2518870,prin-cbsesaraswatinagar@kkwagh.edu.in,http://www.kkwagh.com,2015,6/8/2016 12:00:00 AM,AMRIT ADITYA RAO,0,M. Com. B. Ed.,6,8,Secondary School,Provisional,1/4/2017,31/3/2020,K.K. Wagh Education Society
KENDRIYA VIDYALAYA,1100014,MAHARASHTRA,nashik,"ARTILLERY CENTRE NASIK ROAD CAMP, DISTT NASIK, MAHARASHTRA",422102,0253,"2415429 ,",552184,2384713,principalkvarnrc@yahoo.com,,1963,1/25/2009 12:00:00 AM,Bhagyawati Negi,2,msc. med,05,18,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,1100015,MAHARASHTRA,nashik,AIR FORCE STATION OJHAR NASIK DIST. MAHARASHTRA,422221,2550,"275025 ,",02550271055,272250,asinghbiology@gmail.com,http://www.kvafsojhar.com,1979,1/25/2009 12:00:00 AM,AJIT SINGH,1,"M.Sc,M.Phil,PGDCA,B.Ed",04,18,Senior Secondary,Provisional,1/4/2002,31/ 3/ 2007,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,1100040,MAHARASHTRA,nashik,CENTRAL RAILWAY MANMAD MAHARASHTRA,423104,2591,"222512 ,",23885,,karnani.n.deepika@gmail.com,,1988,4/1/1991 12:00:00 AM,DEEPIKA KARNANI,1,,,,Secondary School,Provisional,1/4/2017,31/3/2020,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,1100042,MAHARASHTRA,nashik,I.S.P NEHRU NAGAR ESTATE NASIK PUNE HIGH ROAD NASIK ROAD MAHARASHTRA,422101,0253,"2417038 ,",564360,265433,uladirs68@gmail.com,http://kvsecljamuna.com,1987,1/25/2009 12:00:00 AM,R S ULADI,1,"m.a.eng, b.ed., m. phil",1,11,Senior Secondary,Provisional,1/4/2008,31/ 3/ 2009,KENDRIYA VIDYALAYA SANGATHAN
