Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee 
Shri Vaishnav Kanya Vidyalaya,1030912,MADHYA PRADESH,INDORE,"5/8 Gumashta Nagar, Indore",452000,,"07312780010 ,",,,svkvindore@rediffmail.com,,1992,7/15/1992 12:00:00 AM,Mr.C.P. jhawar,,M.Sc. B.Ed,16,30,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Shri Vaishnav Sahayak Trust
SICA SENIOR SECONDARY SCHOOL NO. 2,1030343,MADHYA PRADESH,INDORE,INDORE MADHYA PRADESH-452010,452010,0731,"2550985 ,",,0731-2550985,mspawar22@gmail.com,,2006,4/2/2007 12:00:00 AM,MADHUKAR PAWAR,1,"M.SC., B.ED., P.HD.",10,22,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,SICA Education Trust
"SIDERAS INTERNATIONAL SCHOOL,",1030819,MADHYA PRADESH,INDORE,"BORKHEDI, HARSOLA ROAD, MHOW, DIST. INDORE M.P.",453441,0777,"2011122 ,",,,sandrasept30@gmail.com,http://www.siderasinternationalschool.com,2012,1/22/2012 12:00:00 AM,SANDRA BROWN,0,"M.A., B.ED.",05,30,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,DEEN BANDHU CHARITABLE TRUST
SKS International School,1030514,MADHYA PRADESH,INDORE,"Gram Dehri Rangwasa, Tehsil and District Indore",452009,,"07314086441 ,",,,anandtiwari.n@gmail.com,,1980,7/1/1980 12:00:00 AM,Sunita Thombre,0,MA B.Ed,10,08,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,Star School Samiti
Sky Heights Academy,1030394,MADHYA PRADESH,INDORE,"Village - Salampur, Betma, Indore Dist.",453001,7322,"260445 ,",,,sameerabkht@gmail.com,,2002,7/1/2002 12:00:00 AM,SAMEERA BAKHT,0,"M.Sc.,B.Ed.,M.B.A.",10,5,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,sky heights academy society
SOUTH VALLEY INTERNATIONAL SCHOOL,1030333,MADHYA PRADESH,INDORE,"GRAM - SALAMPUR, DISTT INDORE, MADHYA PRADESH",453001,0,"9302254879 ,","2413667, 9425902687",0731 4062794,poonamshekhawat73@gmail.com,"9302254879, 9302254871",2006,4/2/2007 12:00:00 AM,POONAM SHEKHAWAT,2,"M..SC, M.ED.",8,23,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,SHRI RAMESHWARNATH MADAAN MEMORIAL EDUCATION AND WELFARE SOCIETY
SPRING VALLY PUBLIC SCHOOL,1030153,MADHYA PRADESH,INDORE,KANADIA ROAD INDORE MADHYA PRADESH,452001,0,"9826237370 , 271395",,,springvalleym@hotmail.com,,1998,4/1/1997 12:00:00 AM,Vineeta Manocha,2,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,SOLOMAN EDUCATION SOCIETY
SRI SATHYA SAI VIDYA VIHAR,1030023,MADHYA PRADESH,INDORE,SCHEME NO 54 CITY CENTRE NO 2 A B ROAD INDORE MADHYA PRADESH,452010,0731,"2553023 ,",0731-2556317,2577557,nehru.punita@sathyasaiindore.com,,1980,7/1/2003 12:00:00 AM,PUNITA NEHRU,1,"B.SC,M.SCMATHS,B.ED",10,29,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,SRI SATHYA SAI TRUST M P INDORE
SRI SRI RAVISHANKAR VIDYA MANDIR,1030560,MADHYA PRADESH,INDORE,"VILLAGE SANAWADIA, BEHIND DEVGURADIA TEMPLE, NEMAWAR ROAD, INDORE.",452010,0731,"2863300 ,",,,kanchantare26@yahoo.co.in,,2008,7/1/2008 12:00:00 AM,KANCHAN TARE,0,"M.A., B.ED, P.HD.",18,40,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,Sri Sri Ravishankar Vidya Mandir Trust
ST JOSEPH'S SCHOOL,1030307,MADHYA PRADESH,INDORE,NANDA NAGAR INDORE MADHYA PRADESH,452008,0731,"4035184 ,",2593126,,kavikaramjim@gmail.com,,2001,4/1/2001 12:00:00 AM,Kavitha,1,"M.SC.,M.ED",10,15,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,CATHOLIC DIOCASE OF INDORE
ST MARY'S HIGHER SECONDARY SCHOOL,1030282,MADHYA PRADESH,INDORE,MHOW DISTT INDORE MADHYA PRADESH,453441,7324,"272002 ,",01294074218,01542671700,elsagonsavles@yahoo.com,,2005,4/7/2005 12:00:00 AM,SR M ELSA,2,"m.sc.physics,b.ed. m.a. education",1,4,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,ST MARY EDUCATION SOCIETY
ST NOBERT SCHOOL,1030291,MADHYA PRADESH,INDORE,RANGWASA CAT RAU ROAD RAU INDORE MADHYA PRADESH,453331,91,"9522569801 , 3295269",0751-4033202,,stnorbertschool@gmail.com,,2007,6/21/2007 12:00:00 AM,LILLY MARY,2,M.SC. M.A. B.ED.,8,18,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,THE CATHALIC DIOCASE OF INDORE
ST. ARNOLD'S SCHOOL,1030124,MADHYA PRADESH,INDORE,74/C VIJAY NAGAR INDORE MADHYA PRADESH,452010,0731,"2552705 ,",2570040,0361-28425,cajetancajetan@rediffmail.com,http://www.mbrsguwahati.c,1990,1/1/1990 12:00:00 AM,CAJETAN DMELLO SVD,1,"M.A., M.Ed., LL.B.",20,20,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,ST ARNOLD'S SCH SOCIETY
"ST. ARNOLDS CO-ED SCHOOL, PALDA, INDORE",1030958,MADHYA PRADESH,INDORE,"ST. ARNOLDS CO-ED SCHOOL, PALDA, CATHOLIC ASHRAM CAMPUS, P.BOX. 103, INDORE - 452001 (M.P.)",452001,,"07314248171 ,",,,starnoldspalda@gmail.com,,2011,7/1/2011 12:00:00 AM,MissSR. MAHIMAI RAPHAEL VICTORIA,,"M.SC., B.ED.",10,12,Secondary School,Provisional,1/4/2017,31/3/2020,CATHOLIC ASHRAM PALDA
st. arnolds school,1030706,MADHYA PRADESH,INDORE,lalaramnagar st. arnolds seva sadan campus 7/1 boundary road p.b. 106,452001,0731,"2491920 ,",,0731-2490522,ktiggaji@yahoo.com,,2004,7/1/2004 12:00:00 AM,KISHORE TIGGA,0,m.a. b.ed. m.ed.,10,02,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,the divine wd society
St. Elizabeth Convent School,1030881,MADHYA PRADESH,INDORE,"NAYTA MUNDLA, PALDA (PO)",452001,0731,"2862117 ,",,,srnavyacsse@rediffmail.com,,2008,7/1/2008 12:00:00 AM,Sheeja M D Sr Navya,,"MSc, BEd",3,7,Secondary School,Provisional,1/4/2016,31/3/2019,THE SISTERS OF ST. ELIZABETH
St. josephs convent school,1030935,MADHYA PRADESH,INDORE,"Bijalpur,A.B. road",452012,0731,"2330500 ,",,,resmychirayath1@gmail.com,,2010,4/1/2012 12:00:00 AM,PHILOMINA,0,"M.Sc, B.Ed",16,18,Secondary School,Provisional,1/4/2017,31/3/2020,KLOSTER ST TRUDPERT EV SOCIETY
"ST. MARY CHAMPION HR. SEC. SCHOOL, INDORE",1030494,MADHYA PRADESH,INDORE,"ST. MARY CHAMPION HR. SEC. SCHOOL, NAVDAPANTH, DHAR ROAD, (NEAR STATE OF INDORE), INDORE",453001,0731,"2895443 ,",09897046664,0731-4075604,principal_smchss@yahoo.com,,1994,7/1/1994 12:00:00 AM,Isabel Swamy,1,"M.A., B.ED.",15,18,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,SOCIETY OF MOTHER MARY
ST. PAUL HIGHER SECONDARY SCHOOL,1030086,MADHYA PRADESH,INDORE,BOUNDARY ROAD INDORE MADHYA PRADESH,452001,0731,"2492292 ,",2493388,2494630,frsibiindore@gmail.com,,1956,4/1/2005 12:00:00 AM,SIBI JOSEPH,1,"M.A., M.Ed., L.L.B.",13,18,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,CATHOLIC DIOCESE OF INDORE REL SOC
ST. RAPHAEL'S HIGHER SECONDARY SCHOOL,1030085,MADHYA PRADESH,INDORE,15 OLD SEHORE ROAD P.BOX NO 614 INDORE MADHYA PRADESH,452001,0731,"2702611 ,",,,preethissps@gmail.com,,1928,7/3/2000 12:00:00 AM,Sister Preethi Thomas,2,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,SOCIETY OF SERVENTS OF HOLY SPRIT
ST. VINCENT PALLOTTI SCHOOL,1030513,MADHYA PRADESH,INDORE,"BEHIND ELECTRONIC COMPLEX, SUKHLIYA, INDORE, MADHYA PRADESH",452010,0731,"2971923 ,",,,chackosijo@gmail.com,,2004,7/1/2004 12:00:00 AM,SIJO CHACKO,1,"M.A., L.LB",15,15,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,PRABHU PRAKASH SAMAJIK VIKAS SANSTHA
STANDARD PUBLIC SCHOOL,1030198,MADHYA PRADESH,INDORE,KHANDWA ROAD VILLAGE LIMBODI INDORE MADHYA PRADESH,452001,0731,"6511001 , 3092622",09826023455,,shyamagr69@gmail.com,http://www.sps-indore.com,1984,7/1/2004 12:00:00 AM,SHYAM AGARWAL,1,"M.Sc.,M.Phil., B.Ed",5,21,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,LAXMI EDUCATION SOCIETY
THE BHAVANS PROMINENT INTERNATIONAL,1030201,MADHYA PRADESH,INDORE,"NEAR BOMBAY HOSPITAL, PIPLIYA KUMAR, INDORE MADHYA PRADESH",452010,0731,"4243800 , 5205024",,,banerjee.subrata@yahoo.co.in,,2004,7/3/2000 12:00:00 AM,Dr Subrata Banerjee,1,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,PROMINENT EDUCATION SOCIET
THE JUNIORS'COLLEGE ENGLISH MEDIUM CO-ED SCHOOL,1030570,MADHYA PRADESH,INDORE,"NEAR TAFREEH GARDEN,DHAR ROAD INDORE",452004,0731,"2895200 ,",,,rajarathore85@gmail.com,,2008,7/10/2008 12:00:00 AM,RAJESH RATHORE,0,M.SC.B.Ed.,5,15,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2017,SATGURU EDUCATIONAL SOCIETY
The Millennium School Indore,1030621,MADHYA PRADESH,INDORE,"Halka No.13, Nayta Mundla, Tehsil & Distt AB Bypass, Indore",452020,0731,"3091555 ,",,,principal.indore@themillenniumschools.com,http://www.themillenniumschools.com,2011,4/1/2011 12:00:00 AM,Sangeeta Uppal,0,"M.Sc., B.Sc., M.A., B.Ed",8,14,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,Surya Kiran Educational Trust
THE NEW DIGAMBER PUBLIC SCHOOL,1030181,MADHYA PRADESH,INDORE,KHANDWA ROAD INDORE MADHYA PRADESH,452017,0731,"4219200 , 2462392",,,principal@ndps.edu.in,www.ndps.in,1995,6/2/2006 12:00:00 AM,WINSTON GOMEZ,1,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,TIRTHANJALI EDUCATIONAL SOCIETY
THE NEW GREEN FIELD PUBLIC ACADEMY,1030482,MADHYA PRADESH,INDORE,"SCHEME NO.-94, SEC. -BRING ROAD (NEAR BOMBAY HOSPITAL)",452001,0731,"2559177 ,",,,indramittal@gmail.com,,2001,7/2/2001 12:00:00 AM,INDRA MITTAL,0,"M.A., M.ED",22,6,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,THE NEW GREEN FIELD EDUCATION SOCIETY
The Omni School,1030878,MADHYA PRADESH,INDORE,"Omni Pride NH-59, Village-Singhasa,Indore,Madhya Pradesh-452002",452002,0731,"07312892324 ,",,07312892325,giisindore1@gmail.com,http://www.giisindore.org,2012,4/1/2012 12:00:00 AM,DR. CAPTAIN DINISHA BHARDWAJ SINGH,1,M.Sc. Ph.D M.Ed.,24,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Mother Earth Educational Trust
THE SHISHU KUNJ INTERNATIONAL PUBLIC SCHOOL,1030239,MADHYA PRADESH,INDORE,JHALARIYA BY PASS ROAD INDORE MADHYA PRADESH,452018,0731,"2810017 , 2534656",07529252750,0751253001,lalita.singh@shishukunj.in,,2005,7/3/2000 12:00:00 AM,LALITA SINGH,1,m.sc.,10,05,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,SHISHU KUNJ EDUCATIONAL SOCEITY
THE SOUTH INDIAN CULTURAL ASSOCIATION SENIOR SECONDARY SCHOOL,1030040,MADHYA PRADESH,INDORE,SCHEME NO.78 INDORE MADHYA PRADESH,452010,0731,"2577254 , 558176",09826025431,,slgorya@sicaschool.org,,1974,4/1/1998 12:00:00 AM,S L GORYA,2,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,SICA EDUCATIONAL TRUST
The South Indian Cultural Association Senior Secondary School,1030793,MADHYA PRADESH,INDORE,"Khasra No. 160/2,162/1/1, 163/1 Gram Nipania",453771,0731,"2974254 ,",,,abhab9@gmail.com,,2014,4/1/2014 12:00:00 AM,ABHA JOHARI,0,"M.A., B.Ed.",8,15,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,SICA Education Trust
THE VIDHYANJALI INTERNATIONAL SCHOOL,1030411,MADHYA PRADESH,INDORE,JAWAHAR TEKRI DHAR ROAD,452020,0731,"2892780 ,",0751-4033202,,RUCHIDAWRA@GMAIL.COM,,2007,6/23/2008 12:00:00 AM,RUCHI GANDHI,2,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,Prakhar Education Society
UNIVERSITY INNOVATIVE SCHOOL,1030080,MADHYA PRADESH,INDORE,DEVI AHILIYA VISHWA VIDYALAYA BHANWAR KUAN A B ROAD INDORE MADHYA PRADESH,452001,0731,"462035 ,",401071,433615,,,1990,7/27/2006 12:00:00 AM,DR JYOTI RATNAWAT,2,,,,Secondary School,Provisional,1/4/1999,31/3/2005,DEVI AHILYA UNIVERSITY INDORE
VEDAANTA THE GLOBAL SCHOOL,1030581,MADHYA PRADESH,INDORE,"Vill- Badiya Kima, Bicholi Mardana",452016,0731,"2847022 ,","07879811114, 09174003132",,principal.vedaant2016@gmail.com,,2011,6/15/2011 12:00:00 AM,NAVNEET BHATIA,2,"M.Sc. (Bio-chem), B.Ed., CTET qualified",10,14,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,Citizen Welfare Association
VEDANSH INTERNATIONAL SCHOOL,1030770,MADHYA PRADESH,INDORE,CHOTA BANGARDA NEAR AIRPORT ROAD INDORE,452009,0731,"07312629030 ,",,07312629030,principal.vedaant@gmail.com,http://www.visindore.com,2014,6/1/2014 12:00:00 AM,MR. PREM PRAKASH SAHU,1,MA B.ED,06,20,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Vidhyarambh Education Society
VIDYA BHAVAN PUBLIC SCHOOL,1030289,MADHYA PRADESH,INDORE,A B ROAD BY PASS MANGLIA INDORE MADHYA PRADESH,452771,0731,"2806600 , 5062281",2340041,,principalvbpsindore@gmail.com,,2004,7/3/2000 12:00:00 AM,JAYDEB KAR,1,"M.A., B.Ed",05,27,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,INDORE EDUCATION & CUL CENTRE
Vidya Sagar School,1030060,MADHYA PRADESH,INDORE,bicholi mardana indore madhya pradesh,452001,0731,"6611901 ,",6611900,591170,drdcs@rediffmail.com,,1991,4/1/2005 12:00:00 AM,DINESH C SHARMA,1,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2020,vidyasagar sch samiti
VIDYA VIJAY BAL MANDIR,1030995,MADHYA PRADESH,INDORE,"S.S-4, S-4, SCHEME NO. - 78, VIJAYNAGAR, INDORE",452010,,"07312570599 ,",,07314004767,vvbmindore@rediffmail.com,,2004,7/1/2004 12:00:00 AM,Mr.BHUVNESH GITE,,M.A. B.ED,5,10,Senior Secondary,Provisional,4/1/2017,31/ 3/ 2020,VIDYA VIJAY BAL MANDIR
Vinayak Public School,1030378,MADHYA PRADESH,INDORE,"Kali Billod, Bhojpuri Colony, Distt Indore, Madhya Pradesh",453001,0729,"2256352 ,",2758565,07292-253324,kavitajain3006@yahoo.in,,2005,7/1/2005 12:00:00 AM,Kavita Jain,1,"B.Sc., M.A., M.Ed.",15,8,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,Vinayak Society Samiti
WISHWOOD COTTAGE SCHOOL,1030237,MADHYA PRADESH,INDORE,AB ROAD NEAR KHARE HANUMAN MANDIR MHOW MP,453441,7324,"277485 , 275280",,,jaisinghpawar90@gmail.com,,2000,12/15/2012 12:00:00 AM,JAI SINGH PAWAR,2,,,,Senior Secondary,Provisional,1/4/2011,31/ 3/ 2016,THAKUR UTTAM SINGH JI BIAS MEM SOC
"Yashwant Public School, MHOW",1030627,MADHYA PRADESH,INDORE,"South Shanti Nagar, Mhowgaon, MHOW, DISTT INDORE, MADHYA PRADESH",453441,91,"9644106062 ,",,,ypsprincipal@gmail.com,,1997,7/2/1997 12:00:00 AM,JAYASHEREE NAIR,2,MA,18,18,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,Yashwant Public School Samiti
ADITYA CONVENT SCHOOL,1030330,MADHYA PRADESH,JABALPUR,"231, BAJPAI COLONY, GOPAL VIHAR, DISTT JABALPUR, MADHYA PRADESH",482002,0761,"2342323 ,",,,divyamit.bajpai@gmail.com,,2000,7/3/2000 12:00:00 AM,DIVYA BAJPAI,2,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,Bharat Sevasram Sangha
AJAY SATYA PRAKASH PUBLIC SCHOOL,1030757,MADHYA PRADESH,JABALPUR,"MOUZA KEWLARI R.I. CIRCLE MAHARAJPUR TEHSIL PANAGAR , DISTRICT JABALPUR",483220,0761,"2350211 ,",,,davidsmita@gmail.com,,2011,4/2/2012 12:00:00 AM,SMITA N DAVID,0,"M.COM, LLB, B.Ed",14,19,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,AJAY SATYA PRAKASH EDUCATIONAL SOCIETY
ARMY PUBLIC SCHOOL NO.1,1080006,MADHYA PRADESH,JABALPUR,G.R.C. JABALPUR MADHYA PRADESH,482001,0761,"2668543 ,",07612660857,2668543,mkswami11@gmail.com,,1993,6/25/2007 12:00:00 AM,MANISH KUMAR SWAMI,1,M.Sc. B.Ed.,05,15,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2022,ARMY WELFARE EDUCATION SOCIETY
"Army Public School No.2, Jabalpur",1080009,MADHYA PRADESH,JABALPUR,"C/O JAK RIFLES REGIMENTAL CENTRE, JABALPUR, MADHYA PRADESH",482001,0761,"6996555 ,",,,chadha.krishna@gmail.com,,2002,4/1/2002 12:00:00 AM,NEELU CHADHA,2,"M.Sc(Botany), B.Ed., PGDCA",0,6,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,AWES
ASHOKA HALL JUNIOR HIGH SCHOOL,1030393,MADHYA PRADESH,JABALPUR,"NEAR WATER TANK, SHIV NAGAR, DAMOH NAKA, DISTT & TEHSIL - JABALPUR, MADHYA PRADESH",482002,0761,"4031719 ,",2762545,,she1623@gmail.com,,2005,7/1/2005 12:00:00 AM,SHAILLY PILLAI,1,"B sc. ,D Ed.",17,17,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,Mahesh Vesta Patel Education Commitee
Billabong high international school jabalpur,1030926,MADHYA PRADESH,JABALPUR,NEAR SHAHI NALA TILWAR ROAD,482002,,"07616990011 ,",,07616990011,ajaykumartiwari042@yahoo.com,http://www.billabongjabalpur.com,2010,4/1/2010 12:00:00 AM,MissSAYMA KHAN,,M.Sc. B.Ed BIOTECH,5,5,Secondary School,Provisional,1/4/2017,31/3/2020,JAGANNATH DAS PREMWATI WELFARE SOCIETY
British Fort Foundation,1030647,MADHYA PRADESH,JABALPUR,"BHERAGHART MAIN ROAD, NH 12 JABALPUR MP",483005,0761,"2830003 ,",,,mrsnrastogi@gmail.com,,2010,4/1/2010 12:00:00 AM,NEENA RASTOGI,0,"M.A. , B.Ed.",15,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,British english shiksha samiti
CENTRAL ACADEMY ENG MEDIUM SCHOOL,1030293,MADHYA PRADESH,JABALPUR,KANCHAN VIHAR VIJAY NAGAR JABAL PUR MP,482002,0761,"2643690 ,",,,ezhakunneljoshi@gmail.com,,2002,7/3/2000 12:00:00 AM,E K JOSHI,0,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,SMT PADMAWATI SEVA SANSTHAN
CHRIST CHRUCH GIRLS SENIOR SECONDARY SCHOOL,1030046,MADHYA PRADESH,JABALPUR,NORTH CIVIL LINES JABALPUR MADHYA PRADESH,482001,0761,"2623289 ,",07614054339,7612623289,preetithangadurai@gmail.com,http://www.ccgirls.org,1870,7/3/2000 12:00:00 AM,PREETI THANGADURAI,2,,,,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,NAGPUR DIOCESAN BOARD OF EDUCATION
CHRIST CHURCH BOYS SENIOR SECONDARY SCHOOL,1030047,MADHYA PRADESH,JABALPUR,"SLEEMAN ROAD, NORTH CIVIL LINES, JABALPUR - MADHYA PRADESH",482001,0761,"2623182 ,",419313,07297-267149,ccbss_jbp@yahoo.com,www.ccbsss.org,1870,7/1/1997 12:00:00 AM,L M SATHE,1,"M.A., B.ED.",12,6,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,NAGPUR DIOCESAN BOARD OF EDUCATION
DELHI PUBLIC SCHOOL,1030321,MADHYA PRADESH,JABALPUR,"NAGPUR ROAD, DISTT JABALPUR, MADHYA PRADESH",482003,0761,"6451459 ,",,,PRINCIPALDPSNRJABALPUR@YMAIL.COM,,2004,7/3/2000 12:00:00 AM,MAHESH MORE,1,,,,Senior Secondary,Provisional,1/4/2012,31/ 3/ 2017,INDORE EDUCATION & CUL CENTRE
DELHI PUBLIC SCHOOL,1030305,MADHYA PRADESH,JABALPUR,SANSAKARDHANI NEEMKHEDA MANDLA ROAD JABALPUR MADHYA PRADESH,482020,0761,"2636325 ,",09424626166,,aparnachoubey2@gmail.com,,2006,4/2/2007 12:00:00 AM,APARNA CHOUBEY,1,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,ARIKAET SOCIETY
EKLAVYA MODEL RESIDENTIAL SCHOOL,1020001,MADHYA PRADESH,JABALPUR,SIJHORA DISTT MANDLA MP,481996,7648,"289309 , 289335",22543,,emrssijhora@gmail.com,,1991,4/1/1991 12:00:00 AM,VIRENDRA SINGH DHURWEY,1,MA,4,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,NAVODAYA VIDYALAYA SAMITI
EKLAVYA MODEL RESIDENTIAL SCHOOL,1020016,MADHYA PRADESH,JABALPUR,"NARAIRALA, JABALPUR, VILLAGE NARAIRALA, TEH & DISTT. JABALPUR, MADHYA PRADESH",110053,0761,"2330021 ,",28764117,,ghaiyevanita@gmail.com,,1990,4/1/1991 12:00:00 AM,vanita ghai,0,"M.SC., M.ED, Ph.D",,,Secondary School,Provisional,1/4/2020,31/3/2022,directate of education
GREEN VALLEY PUBLIC SCHOOL,1030677,MADHYA PRADESH,JABALPUR,"Raingwa (Karmeta), Patan Road,",482002,0761,"2682028 ,",,,tiyashadaniel084@gmail.com,,2001,7/2/2001 12:00:00 AM,TIYASHA DANIEL,0,"M.A., B.Ed.",12,25,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,Chetan Foundation
GYAN GANGA INTERNATIONAL SCHOOL,1030147,MADHYA PRADESH,JABALPUR,WARDHMAN SQUARE BY PASS JUNCTION BHERAGHAT ROAD VILL KUGWAN PO TEWAR JABALPUR MADHYA PRADESH,482003,0761,"9893040336 , 416946",07612672911,0762623361,chandelhp@gmail.com,gyanganga.ac.in,2000,7/3/2000 12:00:00 AM,RAJESH KUMAR CHANDEL,1,M. PHIL. B.ED. PGDPM LW,05,18,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,SH WARDHMAN VIDYA VIHAR EDU ACAD
JAWAHAR NAVODAYA VIDYALAYA,1040004,MADHYA PRADESH,JABALPUR,BARGI NAGAR DISTT JABALPUR MADHYA PRADESH,482056,0761,"2880245 ,",72036,,zerinaqureshi@yahoo.co.in,,1986,,ZAREENA QURESHI,1,,,,Senior Secondary,Provisional,1/4/2003,31/ 3/ 2008,NAVODAYA VIDYALAYA SAMITI
JOY SENIOR SECONDARY SCHOOL,1030169,MADHYA PRADESH,JABALPUR,PLOT A SCHEME NO 5/14 VIJAY NAGAR CHERITAL WARD JABALPUR MADHYA PRADESH,482002,0761,"2641049 ,",222978,204547,jssschool@gmail.com,http://jss.info,1986,7/1/2003 12:00:00 AM,RASHMI MISHRA,2,"M.Com MEd,",8,15,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,JOY EDUCATION SOCIETY
KENDRIYA VIDYALAYA,1000006,MADHYA PRADESH,JABALPUR,STC AREA JABALPUR MADHYA PRADESH,482001,0761,"2622870 ,",24853,2580425,1stcjbpkv@gmail.com,,1966,4/1/1991 12:00:00 AM,S K PANDEY,1,m.a. ph.d. m.ed.,09,29,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2007,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,1000053,MADHYA PRADESH,JABALPUR,C.O.D GOKULPUR JABALPUR MADHYA PRADESH,482010,0761,"2431838 ,",2431828,2431838,bkvcod29@gmail.com,www.kvcodjabalpur.com,1984,6/26/2002 12:00:00 AM,B EKKA,1,M. A. SANSKRIT BED,17,25,Senior Secondary,Provisional,1/4/2003,31/ 3/ 2008,K.V.S
KENDRIYA VIDYALAYA,1000024,MADHYA PRADESH,JABALPUR,CMM JABALPUR MADHYA PRADESH,482001,0761,"2601703 ,",7531183,8826707,cmmjabalpurkv@gmail.com,,1982,4/1/1991 12:00:00 AM,S K NAMDEO,1,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2015,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,1000028,MADHYA PRADESH,JABALPUR,VEHICLE FACTORY ESTATE SECTOR-2 JABALPUR MADHYA PRADESH,482009,0761,"2330191 ,",28191,265433,vfjabalpurkv@gmail.com,http://kvsecljamuna.com,1983,4/1/1991 12:00:00 AM,SUCHITRA,2,"m.a.eng, b.ed., m. phil",1,11,Senior Secondary,Provisional,1/4/2009,31/ 3/ 2014,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,1000061,MADHYA PRADESH,JABALPUR,"TROPICAL FOREST RESEARCH INSTITUTE, MANDLA ROAD, JABALPUR MADHYA PRADESH",482021,0761,"2840480 ,",84479,,deepswar@gmail.com,,1993,9/20/1937 12:00:00 AM,DEEPTI SWAROOP,1,tch,4,30,Secondary School,Provisional,1/4/2008,31/3/2013,Kendriya Vidyalaya Sangathan
KENDRIYA VIDYALAYA,1000081,MADHYA PRADESH,JABALPUR,"GARHA, GOVT. PRE-METRIC TRIBE GIRLS HOSTEL, RANI DURGAWATI GIRLS H.S. SCHOOL CAMPUS, GANGANAGAR, GARHA, JABALPUR,M.P.",482003,0761,"2673144 ,",234235,,kurvetimp@gmail.com,,1999,4/1/1991 12:00:00 AM,M P KURVETI,0,,,,Secondary School,Provisional,1/4/2013,31/3/2018,K V S
