Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee
HOLY CROSS SCHOOL,330388,BIHAR,MADHEPURA,"NH-107, CHAKLA CHOWK, PO BHAN, MADHEPURA, PIN- 852123",852123,6476,"222141 ,",,6476223829,vandanakumari3535@gmail.com,,2004,1/16/2004 0:00,BANDANA KUMARI,0,"MA, B.Ed.",5,6,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,"BADRI MULO EDUCATIONAL SOCIETY, MADHEPURA"
,,,,,,,,,,,,,,,,,,,,,,,
JAWAHAR NAVODAYA VIDYALAYA,340028,BIHAR,MADHEPURA,SUKHASAN MADHEPURA BIHAR,852128,6476,"283099 ,",206,,chaudhary.ajoy@rediffmail.com,,1987,4/1/1991 0:00,AJOY KUMAR CHAUDHARY,1,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,navodaya vidyalaya samiti
,,,,,,,,,,,,,,,,,,,,,,,
Kiran Public School,330506,BIHAR,MADHEPURA,"By Pass Road, Near Bus Stand, Madhepura.",852113,6476,"222588 ,",,,INFO@KPSMADHEPURA.ORG,http://www.kpsmadhepura.org,2006,4/24/2006 0:00,SUSHANT KUMAR,2,M.A. (B.Ed. Equivalant),5,16,Secondary School,Provisional,1/4/2017,31/3/2022,Vishweshwar Kuleshwar Sodh Sansthan
,,,,,,,,,,,,,,,,,,,,,,,
NEW MODERN PUBLIC SCHOOL,330688,BIHAR,MADHEPURA,"AT+PO+PS- BIHARIGANJ, DISTRICT- MADHEPURA BIHAR-852101",852101,6479,"240097 ,",,,principal@mpsbihariganj.com,http://www.mpsbihariganj.com,2011,4/4/2011 0:00,BIRENDRA KUMAR KARN,,"M. Sc., B. Ed.",10,15,Secondary School,Provisional,1/4/2016,31/3/2019,DEVYANI EDUCATIONAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
SARASWATI VIDYA MANDIR BIHARIGANJ,330571,BIHAR,MADHEPURA,Gamail road bihariganj Madhepura,852101,91,"9470231762 ,",,,msg4skjha@gmail.com,,2010,4/4/2011 0:00,SANTOSH KUMAR JHA,0,M.A.B.ed,20,24,Secondary School,Provisional,1/4/2017,31/3/2022,Bharti shiksha samiti bihar
,,,,,,,,,,,,,,,,,,,,,,,
SUBHASH CHANDRA BOSE UNIVERSAL SCHOOL,330490,BIHAR,MADHEPURA,"PRABHAT NAGAR, KHURDA KARUWAILI, MADHEPURA",852112,6476,"202946 ,",,,rajesh.verma2610@gmail.com,http://www.scbce.com,2012,4/8/2012 0:00,RAJESH KUMAR,1,"M.Sc., B.ed.",10,7,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,PRABHAT ADARSH JAN KALYAN SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
ASCENT PUBLIC SCHOOL,330561,BIHAR,MADHUBANI,"VILLAGE - PRASAD, POST- BANKI, DISTT- MADHUBANI, BIHAR",847408,6273,"290520 ,",,,chamankumarlal@gmail.com,,2010,4/5/2010 0:00,CHAMAN KUMAR LAL DAS,0,"M.A., B.ED",4,30,Secondary School,Provisional,1/4/2017,31/3/2022,PURANDAR JHA EDUCATIONAL & SOCIAL WELFARE CHARITABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
AWASIYA PUBLIC SCHOOL,330748,BIHAR,MADHUBANI,"RAJNAGAR, MADHUBANI, PIN - 847235, BIHAR",847235,,"06276-240529 ,",,,apsrajnagar1999@gmail.com,,2009,4/2/2009 0:00,Mr.BHAGIRATH MISHRA,,"M.Sc., B.Ed.",22,16,Secondary School,Provisional,4/1/2017,31/3/2020,DIKSHANT SIKSHA SEVA SANSTHAN
,,,,,,,,,,,,,,,,,,,,,,,
CHAKRAPANI MODEL PUBLIC(CMP) SCHOOL,330248,BIHAR,MADHUBANI,"VILLAE+ POST OFFICE- HISSAR,VIA KHIRHAR",847230,6271,"288151 ,",,,PRINCIPALAKJHACMPSCHOOL@GMAIL.COM,,1996,4/1/1997 0:00,ANIL KUMAR JHA,1,"M.A,BEd.",10,15,Secondary School,Provisional,1/4/2018,31/3/2023,Shri Educational And Public Welfare Society
,,,,,,,,,,,,,,,,,,,,,,,
"DAV Public School, Madhepur",330469,BIHAR,MADHUBANI,"Laxmipur Chowk, Madhepur, Madhubani",847408,6273,"283072 ,",,,deepakkr_dav@rediffmail.com,,2011,4/2/2011 0:00,DEEPAK KUMAR,1,"M.Sc., B.Ed.",5,18,Secondary School,Provisional,1/4/2016,31/3/2021,DAV College Trust & Management Society
,,,,,,,,,,,,,,,,,,,,,,,
DELHI PUBLIC SCHOOL BASUARA,330609,BIHAR,MADHUBANI,"VILL+PO- BASUARA, PS-SADAR (MADHUBANI) DIST-MADHUBANI (BIHAR), PIN - 847212",847212,6276,"295101 ,",,06276-295101,DPSPRINCIPALMDB@GMAIL.COM,http://www.dpsfoundation.in,2009,4/15/2009 0:00,GANESH KUMAR YADAV,0,MA. B.Ed.,5,8,Secondary School,Provisional,1/4/2018,31/3/2019,DEVINE PROGRESSIVE SERVICE
,,,,,,,,,,,,,,,,,,,,,,,
Don Bosco Convent School,330235,BIHAR,MADHUBANI,"Jhanjharpur (R.S.), District: Madhubani, Bihar",847403,6273,"222628 ,",,,sailendrakumar360@gmail.com,,2003,2/3/2003 0:00,SAILENDRA KUMAR,0,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Manju Jha Don Bosco Educational and Social Welfare Charitable Trust
,,,,,,,,,,,,,,,,,,,,,,,
Holy Central School,330468,BIHAR,MADHUBANI,"Kamla Road.Jainagar,Dist-Madhubani,Bihar",847226,6246,"223804 ,",,06246-223804,dr.aman2002@gmail.com,,2010,4/1/2010 0:00,RENU SHARMA,0,M.A.B.Ed,5,8,Secondary School,Provisional,1/4/2016,31/3/2021,"Nikunj Welfare Educational Society,C-4/104,Yamuna vihar ,Drlhi-110094"
,,,,,,,,,,,,,,,,,,,,,,,
I S PUBLIC SCHOOL,330682,BIHAR,MADHUBANI,"HISSAR , KHIRHAR",847230,,"06271-288133 ,",,,ispskoolhissar@gmail.com,http://www.ispshissar.com,2005,4/1/2010 0:00,Mr.SUSHIL MISHRA,,"M.Sc. , B.Ed",12,25,Secondary School,Provisional,1/4/2016,31/3/2019,SHIVSHANKAR INDIRA SEWA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
INDIAN PUBLIC SCHOOL,330053,BIHAR,MADHUBANI,STADIUM ROAD MADHUBANI BIHAR,847212,6276,"222177 ,",9263182133,290789,alamfiroz1174@gmail.com,www.davcs.net.in,1987,8/12/2007 0:00,FIROZ ALAM,1,MSc MEd PhD BEd MA PGDMM,12,11,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,I I MANORITIES EDU. DEV. SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
JAWAHAR NAVODAYA VIDYALAYA,340013,BIHAR,MADHUBANI,RANTI PO RAMPATTI DISTT MADHUBANI BIHAR,847236,0,"0 ,",242101,,tpandey_123@rediffmail.com,,1986,3/31/2011 0:00,TRIBHUWAN PANDEY,2,MA,4,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,NAVODAYA VIDYALAYA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
M.N.JHA D.A.V.PUBLIC SCHOOL,330269,BIHAR,MADHUBANI,"BEHAT , JHANJHARPUR, DISTT MADHUBANI, BIHAR",847403,6273,"223164 ,",02642-650484,06273-222276,dav.mnjjhanjharpur@gmail.com,http://www.hotmail.com,2003,7/1/2003 0:00,MANOJ KUMAR VERMA,1,M.A. B.Ed.,6,9,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,DAV College Trust & Management Society
,,,,,,,,,,,,,,,,,,,,,,,
MITHILA VIDYAPEETH,330635,BIHAR,MADHUBANI,"ATINANDAN VIHAR,BAIKA KHOPA-ANDHRATHARAHI ROAD,PO-BAIKA BISANPUR,PS-PHULPARAS,SUB DIVISON-PHULPARAS",847402,627,"7213218 ,",,,snbnaveen39@gmail.com,http://www.mithilavidyapeeth.com,2011,5/2/2011 0:00,VIJAY CHANDRA JHA,,"M.Sc.(DOUBLE),B.Ed",5,15,Secondary School,Provisional,1/4/2016,31/3/2019,SEVENZ EDUCATIONAL FOUNDATION TRUST
,,,,,,,,,,,,,,,,,,,,,,,
Pole Star,330199,BIHAR,MADHUBANI,"Jeewachh Chowk, Ram Nagar, Rohika,Madhubani",847211,6276,"295200 ,",,,principal@polestarschool.co.in,,2003,11/14/2003 0:00,RAJESH KUMAR JHA,1,"M. A., M. Ed, MBA",10,6,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,Vikas Bandhu
,,,,,,,,,,,,,,,,,,,,,,,
REGIONAL SECONDARY SCHOOL,330182,BIHAR,MADHUBANI,"NEAR JEAWAK CHOWK, SAPTA, RAHIKA, MADHUBANI, BIHAR",847211,0,"9835604259 ,",,,jhamanoj70@gmail.com,,1999,7/1/2005 0:00,MANOJ KUMAR JHA,1,"M.Sc, B.Ed",12,14,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,dav college trust & mgmt society
,,,,,,,,,,,,,,,,,,,,,,,
S S GYAN BHARTI,330669,BIHAR,MADHUBANI,"AMBEDKAR CHOWK , BEHTA , BENIPATTI",847223,0,"9472816634 ,",,,reetajha1973@gmail.com,,2012,3/15/2012 0:00,REETA JHA,,"M.Sc , B.Ed , M.A.Ed",5,10,Secondary School,Provisional,1/4/2016,31/3/2019,MAHA SARASWATI SEWA SANSTHAN
,,,,,,,,,,,,,,,,,,,,,,,
SANSKAR BHARTI GLOBAL SCHOOL,330439,BIHAR,MADHUBANI,"PHULPARAS,MADHUBANI, BIHAR",847409,6277,"272247 ,",,,vijay.ranjan2@gmail.com,http://www.sbgs.co.in,2011,4/7/2011 0:00,SRI NARAYAN THAKUR,1,M.A. B.ED.,6,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,SANSKAR NAV NIRMAN SEVA SANSTHAN
,,,,,,,,,,,,,,,,,,,,,,,
ST. XAVIERS ENGLISH HIGH SCHOOL,330384,BIHAR,MADHUBANI,"NEAR PETROL PUMP,DIVINE NAGAR JAYNAGAR MADHUBANI",847226,6246,"222013 ,",,6246222755,jasminejohnson.principal@gmail.com,,2004,12/24/2004 0:00,A JASMINE JOHNSON,0,BSC.BED(MSC),20,23,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,SOCIETY FOR EDUCATION & RURAL WELFARE(SERWE)
,,,,,,,,,,,,,,,,,,,,,,,
SUSHILA EDUCATIONAL INSTITUTE,330450,BIHAR,MADHUBANI,"RANTI, P.O: RANTI, MADHUBANI, BIHAR",847211,6276,"222020 ,",,,principal@seimadhubani.edu.in,,2010,4/11/2011 0:00,ANAND KUMAR JHA,0,"M.Sc, B.Ed",7,15,Secondary School,Provisional,1/4/2016,31/3/2021,MMA TARA KASHINATH SHAIKSHANIK SANGATHAN
,,,,,,,,,,,,,,,,,,,,,,,
Vivekanand Mission Vidyapeeth,330435,BIHAR,MADHUBANI,"At - Vill - Madhopur, P.O. - Pandaul",847234,6276,"290005 ,",,,vmvprincipal@yahoo.com,http://www.vmvmadhubani.com,2011,1/17/2011 0:00,DR SL DAS,0,M.Com,15,15,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2018,Sahil Educational Development Society
,,,,,,,,,,,,,,,,,,,,,,,
AWADHOOT ACADEMY,330504,BIHAR,MUNGER,"BINDWARA, MUNGER-JAMALPUR ROAD, MUNGER",811201,91,"7545800438 ,",,,principalawadhootacademy@gmail.com,http://WWW.SSKTMUNGER.COM,2000,4/18/2000 0:00,MANOJ KUMAR SINHA,2,M.A. B.ED,15,10,Secondary School,Provisional,1/4/2013,31/3/2016,SUDHARMA SAMAJIK KALYAN TRUST
,,,,,,,,,,,,,,,,,,,,,,,
balika vidya peeth,330007,BIHAR,MUNGER,lakhi sarai munger distt bihar,811311,6346,"232024 ,",232025,,sksingh9431470@gmail.com,,1947,8/12/2007 0:00,SHAILENDRA KUMAR SINGH,2,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,balika vidyapeeth trust
,,,,,,,,,,,,,,,,,,,,,,,
DAV PUBLIC SCHOOL,330319,BIHAR,MUNGER,"NAYA TOLA KESHOPUR, JAMALPUR",811214,6344,"200051 ,",,,sbhujabala17@gmail.com,,2007,4/11/2007 0:00,SARBESWAR BHUJABALA,0,"M.A(Eco),NET,B.Ed",10,12,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,"DAV COLLEGE MANAGING COMMITTEE,NEW DELHI"
,,,,,,,,,,,,,,,,,,,,,,,
dav public school,330143,BIHAR,MUNGER,purab sarai goushala road munger po munger bihar,811201,6344,"227555 ,",261345,,sanjay.ambastha@yahoo.com,,2001,4/1/1996 0:00,SANJAY KUMAR AMBASTHA,1,m.a. b.ed,5,15,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,dav college trust and mgmt society
,,,,,,,,,,,,,,,,,,,,,,,
EASTERN RAILWAY INTER COLLEGE,380002,BIHAR,MUNGER,POST JAMALPUR DISTT MUNGER BIHAR,811214,6344,"24288 ,",243194,,armyschooljorhat@yahoo.co.in,,1993,6/25/2007 0:00,SH SURYA BANS TIWARI,1,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2022,MINISTRY OF RAILWAY
,,,,,,,,,,,,,,,,,,,,,,,
JAWAHAR NAVODAYA VIDYALAYA,340002,BIHAR,MUNGER,SHEIKHPURA DISTT MUNGER BIHAR,811105,6341,"223334 ,",90,,pksingh1961@gmail.com,,1986,3/31/2011 0:00,PRAMOD KUMAR SINGH,1,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2024,NAVODAYA VIDYALAYA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
JAWAHAR NAVODAYA VIDYALAYA,340030,BIHAR,MUNGER,RAMANKABAD PO HAVELI KARAGPUR DISTT MUNGER BIHAR,811213,6342,"252904 ,",206,,JNVMUNGER@GMAIL.COM,,1994,4/1/1991 0:00,K C THAKUR,1,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2019,navodaya vidyalaya samiti
,,,,,,,,,,,,,,,,,,,,,,,
KENDRIYA VIDYALAYA,300006,BIHAR,MUNGER,JAMALPUR MUNGER DISTT BIHAR,811214,6344,"243128 ,",,,kvjamalpurmail@gmail.com,,1973,4/1/2005 0:00,NAND LAL PASWAN,1,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,KENDRIYA VIDYALAYA SANGATHAN
,,,,,,,,,,,,,,,,,,,,,,,
kendriya vidyalaya,300025,BIHAR,MUNGER,"Lakhi Sarai, Distt Munger, Bihar",811311,6346,"232287 , 32287",230366,,kakrodasatya@gmail.com,,1986,1/25/2009 0:00,SATYA NARAYAN MEENA,1,,,,Secondary School,Provisional,1/4/2018,31/3/2023,kendriya vidyalaya sangathan
,,,,,,,,,,,,,,,,,,,,,,,
Krishna Nand Memorial Academy,330203,BIHAR,MUNGER,"RAHMATPUR, ASARGANJ, MUNGER, BIHAR",813201,6342,"254213 ,",,2254213,asarganjkma@gmail.com,http://www.dmpspatna.com,2007,8/12/2007 0:00,C K SHARMA,1,"M.A., HINDI & ENGLISH, B.ED, L.L.B",20,5,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,DELHI MODEL PUBLIC SCHOOL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
new era public school,330163,BIHAR,MUNGER,pipalpanti road munger bihar,811201,6344,"226672 ,",2287378,,neweramgr@gmail.com,,1999,7/1/2005 0:00,VANDANA,2,,,,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,kumar sachinandan prasad singh memial trust
,,,,,,,,,,,,,,,,,,,,,,,
NOTRE DAME ACADEMY,330003,BIHAR,MUNGER,ALBERT ROAD JAMALPUR MUNGER DISTT BIHAR,811214,6344,"243113 ,",242519,,marynotredame@gmail.com,www.notredamejamalpur.org,1959,,SISTER HEMA,2,M.A. MEd.,5,16,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,NOTRE DAME SISTERS SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
NOTRE DAME ACADEMY,330117,BIHAR,MUNGER,"MUNGER PIPAL PANTI ROAD PO MUNGER, DISTT MUNGER BIHAR",811201,6344,"222411 ,",01285-235803,0120-2571072,sndanjana@gmail.com,,1957,4/3/2007 0:00,SISTER ANJANA SND,2,M.A. B.ed. Phd.,4,23,Secondary School,Provisional,1/4/2018,31/3/2019,PATNA NOTRE DAME SISTERS SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
PARAMOUNT ACADEMY,330475,BIHAR,MUNGER,"TARAPUR, MUNGER",813221,91,"9308128200 ,",,,nawratnamandal@gmail.com,,2002,1/17/2002 0:00,Nawratna Mandal,1,BSc(H) (M.A.) BEd,10,6,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,PARAMOUNT LOK KALYAN SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
SARASWATI VIDYA MANDIR,330030,BIHAR,MUNGER,SADIPUR DISTT MUNGER BIHAR,811201,6344,"220627 , 21725",9934702630,226417,nirajkaushik1971@gmail.com,www.svmmunger.com,2008,4/1/2008 0:00,NIRAJ KUMAR KAUSHIK,1,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,SHISHU SHIKSHA PRABANDH SOC.
,,,,,,,,,,,,,,,,,,,,,,,
"SARASWATI VIDYA MANDIR, JAMALPUR (BIHAR)",330315,BIHAR,MUNGER,"ward no.-1, jamalpur",811214,6344,"205015 ,",,06344-240294,dhananjay.mgr123@gmail.com,,1999,4/17/1999 0:00,DHANANJAY SHARMA,0,"M.A., B.Ed.",10,14,Secondary School,Provisional,1/4/2014,31/3/2019,"bharati shiksha samiti, bihar"
,,,,,,,,,,,,,,,,,,,,,,,
"SCS DAV Public School, Haveli Kharagpur",330641,BIHAR,MUNGER,"AT+PO- Haveli Kharagpur, Dist- Munger, Bihar, Pin-811213",811213,0,"0 ,",,,SATENDRASINGHDAV@GMAIL.COM,,2011,4/15/2011 0:00,SATENDRA KUMAR SINGH,,"M.Sc, B.Ed",3,15,Secondary School,Provisional,1/4/2016,31/3/2019,Dayanand Anglo-Vedic College Trust & Management Society
,,,,,,,,,,,,,,,,,,,,,,,
acme public school,330524,BIHAR,MUZAFFARPUR,"at- sonbarsa alias barkagaon nayatola, ps- karja, block- marwan, anchal- kanti, district- muzaffarpur",843109,0,"06223237658 ,",,6223237658,acmepublicschool1@gmail.com,,2010,4/5/2010 0:00,MR. MD MUSHTAQUE,1,"M.A., B.Ed.",5,13,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,MOSTAKIMA AND MUNIRUDDIN EDUCATIONAL & CHARITABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
AMBIKA BHAWANI PUBLIC SCHOOL,330366,BIHAR,MUZAFFARPUR,"GOPINATHPUR, DOKRA, SARAIYA, MUZAFFARPUR",843126,621,"7677071777 ,",64111,6223255019,prkps@yahoo.co.in,,2010,7/6/2009 0:00,Kumud Ranjan,0,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,JANKI MAHILA EVAM BAL VIKASH SAMITI SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
AMBIKA BHAWANI PUBLIC SCHOOL,330318,BIHAR,MUZAFFARPUR,"BIBI GANJ, BHAGWANPUR, MUZAFFARPUR-842001",842001,621,"7763813438 ,",,0621-2264017,abps07777@gmail.com,,2008,4/14/2008 0:00,Vandana Jyoti,0,"M.A., B.Ed.",6,15,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
ANAND PREP PUBLIC SCHOOL,330659,BIHAR,MUZAFFARPUR,"AT-MANSURPUR,CHAMARUA, P.S.- KARZA, MUZAFFARPUR",842001,621,"2210362 ,",,,principal.appsmuz@gmail.com,,2011,5/10/2011 0:00,SANTOSH KUMAR JHA,,"M.Sc.,B.Ed.",5,10,Secondary School,Provisional,1/4/2016,31/3/2019,ANAND CHARITABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
ASIAN SCHOOL,330297,BIHAR,MUZAFFARPUR,"BRAHAMPURA, KRISHNA TOLI ROAD,",842003,621,"2264251 ,",,,asianschoolmuzaffarpur@gmail.com,www.asianschool.in,2004,4/1/2004 0:00,Anil Kumar,0,M.A. M. ED,8,5,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,BABU LAL SHAH & RAM KHELAWAN SHAH TRUST
,,,,,,,,,,,,,,,,,,,,,,,
BLUE SKY PUBLIC SCHOOL,330538,BIHAR,MUZAFFARPUR,"MOHMADPUR KOTHI CAMPUS, DHOLI, PUSA ROAD, MUZAFFARPUR",843121,621,"2826503 ,",,6212826503,shashist@rediffmail.com,,2009,4/1/2009 0:00,Ashutosh Kumar,0,"M.A., B.Ed",3,10,Secondary School,Provisional,1/4/2017,31/3/2022,SHANTI EDUCATIONAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
CHANDRASHEEL VIDYAPEETH,330139,BIHAR,MUZAFFARPUR,KANTI MUZAFFARPUR BIHAR,843109,622,"3266025 ,",,,chandrasheel.vidyapeeth1@gmail.com,,2010,4/9/2008 0:00,Mr. Sylvester Simon,1,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,CHANDRASHEEL EDUCATIONAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
D A V PUBLIC SCHOOL,330045,BIHAR,MUZAFFARPUR,NH 28 KHABRA DARBHANGA ROAD MUZAFFARPUR BIHAR,849001,621,"2904041 , 261470",76107,,davmuzaffarpur@gmail.com,,1991,7/1/2005 0:00,SHASHI KANT JHA,1,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,D A V COLLEGE & MANAGING COMMITTEE
,,,,,,,,,,,,,,,,,,,,,,,
DAV PUBLIC SCHOOL,330094,BIHAR,MUZAFFARPUR,M T P S KANTI MUZAFFARPUR BIHAR,843130,6223,"266315 ,",66935,255028,kankanaghosh_2k7@yahoo.com,,1993,1/13/1998 0:00,KANKANA GHOSH,2,M.A. B.Ed,15,15,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2017,DAV COLLEGE TRUST MGMT SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
"DAV PUBLIC SCHOOL, MALIGHAT,MUZAFFARPUR",330262,BIHAR,MUZAFFARPUR,"NEAR B.M.P-6 ,KANHAULI,BISHUNDUTT,MALIGHAT ,MUZAFFARPUR",842002,621,"7260815790 ,",,6212283776,jashokan@gmail.com,,1991,4/1/2004 0:00,JAYASREE ASHOKAN,0,"M.A (HINDI),B.Ed",22,24,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,"DAV COLLEGE MANAGING COMMITTEE,NEW DELHI"
,,,,,,,,,,,,,,,,,,,,,,,
delhi public school international garhan,330518,BIHAR,MUZAFFARPUR,"at - garhan hathouri,post sanathi muzaffarpur",843103,621,"2279562 ,",,,rsparasar@yahoo.co.in,,2010,4/5/2010 0:00,RITA KUMARI,0,"m.com,b.ed",2,12,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2018,subhadra sita educational trust
,,,,,,,,,,,,,,,,,,,,,,,
DOLPHIN PUBLIC SCHOOL,330395,BIHAR,MUZAFFARPUR,"B.M.P-6, KANAHAULI, MUSHARI, MUZAFFARPUR, BIHAR",842002,621,"2280787 ,",,,dolphinsnaps@gmail.com,,2007,8/11/2007 0:00,SNADHYA PANDEY,0,"M.SC, B.ED",5,8,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,SANDHYADEEP EDUCATIONAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
DOON SENIOR SECONDARY SCHOOL,330222,BIHAR,MUZAFFARPUR,"VILL.- DHODHI ANANDKAR, P.O- KESHRAWAN, P.S- KURHANI,",844118,621,"2240547 ,","472,049,835,845,174",,rkpandeymuz@yahoo.com,,2006,11/10/2006 0:00,RAJEEV KUMAR PANDEY,0,"M.SC, B.ED,",12,20,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,DOON EDUCATIONAL FOUNDATION
,,,,,,,,,,,,,,,,,,,,,,,
Dr. M. L. Das's Academy,330596,BIHAR,MUZAFFARPUR,"Dr. M. L. Das's Academy, Bela Gopi, P.O.- Maithi, P.S.- Gayghat, Darbhanga Road, Dist.- Muzaffarpur, BIHAR",843118,621,"2231286 ,",,,drmldasacademy@yahoo.com,http://www.mldas.com,2011,4/1/2011 0:00,RAJNISH MISHRA,0,Msc. Bed.,5,10,Secondary School,Provisional,1/4/2015,31/3/2018,SHANTI SEVA SANSTHAN
,,,,,,,,,,,,,,,,,,,,,,,
G D MOTHERS INTERNATIONAL SCHOOL,330164,BIHAR,MUZAFFARPUR,AKHERAGHET ROAD MUZAFFAR PUR MUSHERI BIHAR,842001,621,"2221332 ,",282222,,MBOSEGDMIS@GMAIL.COM,www.gdmis.in,1986,8/12/2007 0:00,Bro. Felix Martis,1,,,,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,G D MOTHER EDUCATIONAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
G. D. MISSION PUBLIC SCHOOL,330411,BIHAR,MUZAFFARPUR,"Village- Dokra Gopinathpur, P.O.- Chakana, P.S.- Saraiya, Dist.- Muzaffarpur",843106,6223,"255216 ,",,,gdmissionpublicschool@gmail.com,,2010,1/3/2010 0:00,NEELAM KUMARI,0,"M.A., B.ED.",1,8,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,VAISHALI FOUNDATION TRUST
,,,,,,,,,,,,,,,,,,,,,,,
"Global International School,",330456,BIHAR,MUZAFFARPUR,"Near Fly Over, Bhikanpura, Ramdayalu",842001,,"06212279562 ,",,,rsparasar@yahoo.co.in,http://www.dpsmuzaffarpur.org,2006,6/16/2006 0:00,Mr.Gurubax Singh,0,"M.Sc, B.Ed",5,8,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,DPS Trust
,,,,,,,,,,,,,,,,,,,,,,,
GURUKUL VIDYALAYA,330346,BIHAR,MUZAFFARPUR,"VILL.- JARANG, P.O-JARANG DEORHI, P.S- GAYGHAT",843118,621,"2280665 ,",,,gurukulvidyalaya@gmail.com,,2010,4/1/2010 0:00,Mukhtar Ahmad,0,"B.A, B.ED",10,5,Secondary School,Provisional,1/4/2015,31/3/2020,GURUKUL GYANPEETH
,,,,,,,,,,,,,,,,,,,,,,,
GYAN GANGA PUBLIC SCHOOL,330672,BIHAR,MUZAFFARPUR,"RAMPUR KISUNI,ALIAS REPURA & CHAK HASSANPUR, NEAR MARKAN CHOWK, MUZAFFARPUR",843119,621,"9431813939 ,",,,rajusingh.muz1966@gmail.com,,2014,4/4/2014 0:00,RAJU SINGH,,"M.A.,,B.Ed.",11,20,Secondary School,Provisional,1/4/2016,31/3/2019,ROY EDUCATIONAL FOUNDATIONAL
,,,,,,,,,,,,,,,,,,,,,,,
HOLY CROSS PUBLIC SCHOOL,330295,BIHAR,MUZAFFARPUR,"VILL. + P.O- MANIKA BISHANPUR CHAND, P.S- MUSHAHARI",843119,9905,"330295 ,",,,singhraju66@gmail.com,,2005,4/1/2006 0:00,KUNDAN KANAK,2,"M.SC, P.HD, B.ED",5,11,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,PRAN EDUCATION FOUNDATION
,,,,,,,,,,,,,,,,,,,,,,,
