Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee
Academic Heights Primary School,430390,GUJARAT,dahod,"B/h enginnering collage, Andhshala road, talav falia, chhapri",389151,,"953788929 ,",,,deepakrathod8909@gmail.com,http://bachpanschooldahod.com,2014,7/4/2014 12:00:00 AM,MRS. PRIYAVANDANA Y. RATHOD,1,"M.A., B.Ed.",2,5,Secondary School,Provisional,1/4/2018,31/3/2021,CHAITANYA CHARITABLE TRUST
jamali english school,430218,GUJARAT,dahod,"opp blind school , chhapri, dohad,",389151,2673,"9377305020 ,",,02673252752,TASNEEMHUNED@YAHOO.COM,http://www.jamalienglishschool.com,2003,6/15/2003 12:00:00 AM,GUNDERWALA TASNEEM HUNED,0,"b.sc, b.ed",10,10,Secondary School,Provisional,1/4/2016,31/3/2021,the madresah mohammediyah and pnjataniyah society
kendriya vidyalaya,400046,GUJARAT,dahod,"parsi colony, freelandganj, dahod, gujarat",389160,2673,"241533 ,",,,meghrajgothwal@gmail.com,,,,MEGHRAJ MEENA,1,,,,Secondary School,Provisional,1/4/2019,31/3/2022,Kendriya Vidyalaya Sangathan
ROSE BUD SCHOOL,430364,GUJARAT,dahod,CHANDAN TALAVADI,389380,,"02678 ,",,,rosebudschoolbaria@gmail.com,www.rosebudschool.in,2009,6/5/2009 12:00:00 AM,Mrs. Ambika Kumari,0,B.A,17,17,Secondary School,Provisional,1/4/2018,31/3/2021,VIBHAS TRUST
ST. MARY'S SCHOOL,430094,GUJARAT,dahod,"GODI ROAD, Distt & Tehsil Dahod,",389151,2673,"254211 ,",,,principal.stmary@gmail.com,www.stmarysdahod.in,1999,4/1/2005 12:00:00 AM,ILA H SHUKLA,0,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,GURUJI SHREE SANDIPANI EDU TRUST
JAWAHAR NAVODAYA VIDYALAYA,440019,GUJARAT,DANG-AHWA,"SAPUTARA, BEHIND RUTMBHARA VIDYALAYA, AT & POST SAPUTARA. DISTT. DANG, GUJARAT",394720,2631,"237280 ,",,,ninusrane@gmail.com,,1995,3/31/2011 12:00:00 AM,NINU SOPAN RANE,1,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,NAVODAYA VIDYALAYA SAMITI
Saputara International School,430398,GUJARAT,DANG-AHWA,"At & Post : Saputara, Near Saputara Police Station,Dist : Dang",394720,,"02631237400 ,",,,saputaraschool@gmail.com,,2016,6/13/2016 12:00:00 AM,Mr.Manoj Borad,,M.A. B.Ed.,5,9,Secondary School,Provisional,1/4/2018,31/3/2021,"Sadhna Vidyabhavan, Surat"
KENDRIYA VIDYALAYA,400042,GUJARAT,DEVBHUMI DWARKA,"SHARDAPEETH COLLEGE CAMPUS, DWARKA, GUJRAT",361335,2892,"236555 ,",0984649206,08418-2542,kv_dwarka@yahoo.co.in,,1988,4/1/1991 12:00:00 AM,PURABI DAS,1,MSC GEO M.Phil,09,23,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,KENDRIYA VIDYALAYA SANGATHAN
Aadharshila School,430151,GUJARAT,GANDHINAGAR,"Nr. Panchwar Mahadev, Ahmedabad- Himmatnagar N.H No. 8, Valad Gandhinagar-382355",382355,079,"23277488 ,",04662276869,07923277108,mamtabox@gmail.com,http://www.aadharshila.edu.in,2003,6/19/2003 12:00:00 AM,Mamta Sharma,1,"Ph.D., M.Sc. B.Ed.",05,05,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Aadharshila Education & Charitable Trust
AAVISHKAR SCHOOL,430319,GUJARAT,GANDHINAGAR,"NR. VADSAR CANAL, OGNAJ CIRCLE, S.P. RING ROAD, SANTEJ, TA. KALOL, DIST. GANDHINAGAR",382721,079,"9033333456, ,",,,aavishkarscl@gmail.com,http://www.aavishkarschool.com,2015,6/18/2015 12:00:00 AM,MRS. NEHA SHAH,1,B. E. B. ED.,7,9,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,A ONE FOUNDATION
ahmedabad public school international,430170,GUJARAT,GANDHINAGAR,"nr. airpt, opp. mother dairy, on river bank ( indira bridge)gandhi nagar",382428,079,"23969316 ,",,,sulunair@gmail.com,,2005,5/23/2006 12:00:00 AM,SMITA NAIR,0,"b.a., b.ed., pgdca",5,8,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,raj foundation trust
AMRUT INDIAN SCHOOL,430344,GUJARAT,GANDHINAGAR,"SHILAJ-RANCHARDA ROAD, NEAR NANDOLI BUS STAND, NANDOLI, AHMEDABAD",382115,91,"9099272000 ,",,07926574354,principal@amrutindianschool.com,http://www.amrutindianschool.com,2015,4/6/2015 12:00:00 AM,NEERU NAYYER,0,"B.A., M.A., (H.SC.), M.A. (ENG), B.ED., M.ED.",14,14,Secondary School,Provisional,4/1/2017,31/3/2020,VINAY KAMLESH GURUKUL CHARITY TRUST
Anand Niketan Sughad,430335,GUJARAT,GANDHINAGAR,"Airport-Gandhinagar Road,Rajasthan Hospital Circle,SP Ring Road,B/h Sandesh Farm, Sugadh Village,Gandhinagar",382424,0,"9737047555 ,",,,GEETA.SHRIVASTAV@ANANDNIKETAN.ORG,http://www.anandniketan.org,2015,6/15/2015 12:00:00 AM,GEETA SRIVASTAV,,"M.Sc, B.ed",5,15,Secondary School,Provisional,1/4/2017,31/3/2020,Anand Uthan Trust
Ananya vidyalaya,430359,GUJARAT,GANDHINAGAR,"kirc campus,ahmedabad-mehsana highway,kalol(N.G)",382721,,"02764(292888) ,",,,ananyavidyalaya2013@gmail.com,http://www.kirc.ac.in,2013,10/6/2013 12:00:00 AM,Mrs.Dr.Mamta M. Bhatt,,"M.Sc.,M.Ed.,Ph.D.",10,8,Middle Class,Provisional,4/1/2017,31/3/2020,UMIYA MATA KADVA PATIDAR EDUCATION AND SAMAJ SEVA TRUST
Bright International School,430211,GUJARAT,GANDHINAGAR,"Karai Gam Road,Sardar Patel Ring Road,At.Post- Valad, Gandhinagar",382355,079,"22808057 ,",,07922831984,sk.risam2011@gmail.com,,2007,10/6/2007 12:00:00 AM,SUKHVINDERKAUR RISAM,0,"M.A.,B.Ed.",10,10,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Anandba Seva Trust
Chaitanya School,430193,GUJARAT,GANDHINAGAR,"181, Village Lekawada, Gandhinagar.",382042,91,"9825697797 ,",,,principal.chaitanyaschool@gmail.com,http://chaitanyaschool.org/admissions-open-2/,2003,10/6/2003 12:00:00 AM,Swati Matta,0,M.A. B.ed.,20,20,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,Sree Vidya Niketan Trust
DELHI PUBLIC SCHOOL,430081,GUJARAT,GANDHINAGAR,AMBAPUR KOBA ADALAJ LINK ROAD NEAR KOBA CIRCLE DISTT GANDHI NAGAR GUJARAT,382421,079,"30513000 ,",2423753,0124-2015773,principal@dps-gandhinagar.com,,1992,4/2/2007 12:00:00 AM,ATANU RATH,2,"m.a., b.ed.",6,6,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,maharishi shiksha samiti gharaunda(karnal)
DELHI PUBLIC SCHOOL,430090,GUJARAT,GANDHINAGAR,KUTCH BHUJ GANDHIDHAM GUJARAT,370201,2836,"8980034185 ,",,,t_srivastava@mail.com,,1989,4/8/2004 12:00:00 AM,T Srivastava,0,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,PADMA EDUCATION & WEL SOC
DIVINE CHILD INTERNATIONAL SCHOOL,430128,GUJARAT,GANDHINAGAR,"SABARMATI-ADALAJ ROAD, BESIDE NARMADA CANAL, ADALAJ - 382421",382421,079,"23970092 ,",260367,079-23970092,shajivmathew23@gmail.com,http://www.dcis.in,2008,2/24/2108 12:00:00 AM,SHAJI MATHEW,2,B.Sc. B.Ed.,14,34,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Shanku's Foundation
HILL WOODS SCHOOL,430041,GUJARAT,GANDHINAGAR,SEC 25 GANDHI NAGAR GUJARAT,382044,079,"23287174 ,",09904103573,0265-6584962,hillwoods2001@yahoo.com,http://www.ambevidyalaya.org,2000,3/23/2005 12:00:00 AM,ASHA CHHIBBER,1,"M.Sc.,M.Ed.,DE Mgt.",5,4,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,HARVARD INDIA SOCIETY
JAWAHAR NAVODAYA VIDYALAYA,440015,GUJARAT,GANDHINAGAR,GANDHI NAGAR PO SAMETRI NEAR RAKHIYAL TA DAHEGAM GANDHI NAGAR GUJARAT,382315,2716,"267191 ,",02842-286300,286300,komareddybasivireddy@gmail.com,,1988,3/31/2011 12:00:00 AM,K BASIVI REDDY,1,"m.sc.,m.ed., m.phil.",01,17,Senior Secondary,Provisional,1/4/2005,31/ 3/ 2007,Navodaya Vidyalaya Samiti
KAMESHWAR INTERNATIONAL SCHOOL,430266,GUJARAT,GANDHINAGAR,"BESIDE VED INTERNATIONAL SCHOOL, OPP DLF, AT & POST SARGASAN",382421,91,"9979414333 ,",,,shayanee1972@gmail.com,,2012,6/11/2012 12:00:00 AM,SHAYANEE BANERJEE,2,"M. A., M. ED",6,8,Secondary School,Provisional,1/4/2015,31/3/2018,KAMESHWAR CHARITABLE TRUST
kendriya vidyalaya,400013,GUJARAT,GANDHINAGAR,air fce station wadsar teh kalol distt gandhi nagar gujarat,382721,0276,"248005 , 260",383563,,anilkumarjrt@gmail.com,,1982,1/25/2009 12:00:00 AM,ANIL KUMAR,2,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2024,kendriya vidyalaya sangathan
KENDRIYA VIDYALAYA,400019,GUJARAT,GANDHINAGAR,CRPF GROUP CENTRE GANDHI NAGAR GUJARAT,382042,079,"23201363 ,",,23200032,VENKTESWARP@YAHOO.COM,www.kvgnrcrpf.org,1981,4/15/2011 12:00:00 AM,V PRASAD BB,1,,,,Senior Secondary,Provisional,1/4/2003,31/ 3/ 2008,KENDRIYA VIDYALAYA SANGATHAN
kendriya vidyalaya no 1,400002,GUJARAT,GANDHINAGAR,sect 30 gandhi nagar gujarat,382030,079,"23261211 ,",479,2580425,vpmishra.kvs@gmail.com,,1972,1/25/2009 12:00:00 AM,V P MISHRA,1,m.a. ph.d. m.ed.,09,29,Senior Secondary,Provisional,1/4/2007,31/ 3/ 2014,kendriya vidyalaya sangathan
KENDRIYA VIDYALAYA NO 3,400034,GUJARAT,GANDHINAGAR,GANDHI NAGAR CANTT PO C R P F GANDHI NAGAR GUJARAT,382042,079,"23200266 ,",592500,,khudiramtoppo@gmail.com,,1986,4/1/2005 12:00:00 AM,K R TOPPO,1,,,,Senior Secondary,Provisional,1/4/2003,31/ 3/ 2008,KENDRIYA VIDYALAYA SANGATHAN
MAHAPRAGYA VIDYA NIKETAN,430064,GUJARAT,GANDHINAGAR,KOBA PATIA DISTT GANDHI NAGAR GURJRAT,382009,079,"23276809 ,",260367,261567,abha.dubey2014@gmail.com,,2000,4/1/2002 12:00:00 AM,Abha R Dubey,1,"m.sc., b.ed, m.ed.",,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,al ameen educational trust
New Era Academy,430203,GUJARAT,GANDHINAGAR,"Chinmay Pharmacy Campus, Gozariya Road, Opp. Premnagar, Village Boru, Ta. Mansa.",382845,,"02763269366 ,",,02763269366,harikrushnatrust@yahoo.in,,2011,6/13/2011 12:00:00 AM,Mr.Pradeep B. Chauhan,0,"M.Com., B.Ed.",3,8,Secondary School,Provisional,1/4/2016,31/3/2019,Harikrushna Education and Charitable Trust
OM LANDMARK SCHOOL,430129,GUJARAT,GANDHINAGAR,MOTACHILODA GANDHINAGAR,382355,079,"23273007 ,",243569,079-23273426,sunil.keshri@rediffmail.com,http://www.omeducationtrust.com,2007,11/6/2007 12:00:00 AM,SUNIL KUMAR KESHRI,1,"MSC M.ED, M.PHIL",7,10,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2020,OM EDUCATION TRUST
Pinnacle Public School,430232,GUJARAT,GANDHINAGAR,"105/A, Limbadia, N.H. 8, Narmada Canal, Gandhinagar.",382330,079,"9687639954 ,",,,santosh65singh@gmail.com,http://www.pinnaclepublicschool.com,2011,6/13/2013 12:00:00 AM,SANTOSH MAYAN SINGH,0,"M. Sc., B. Ed.",05,05,Secondary School,Provisional,1/4/2017,31/3/2022,LIGHT FOUNDATION
Podar International School,430330,GUJARAT,GANDHINAGAR,"shurshti farm,opp khakhria prajapati wadi, por kudasan road",382421,079,"23600841 ,",,,principal.gandhinagar@podar.org,http://podareducation.org/school/gandhinagar,2014,4/10/2014 12:00:00 AM,MADHUMITA BHATTACHARYA,,"MSc, Bed",5,15,Secondary School,Provisional,1/4/2017,31/3/2020,Podar Education Trust
Puna International School,430248,GUJARAT,GANDHINAGAR,"Shree Swaminarayan Gurukul, At & Po. Zundal",382421,91,"9925991800 ,",,,sadhana.kapupara81@gmail.com,,2011,6/1/2011 12:00:00 AM,Sadhana Kapupara,0,"M.Ed, M.Phil",8,10,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Shree Swaminarayan Sanskar Deep Trust
"RANGOLI INTERNATIONAL SCHOOL, GANDHINAGAR",430351,GUJARAT,GANDHINAGAR,"ON GANHINAGAR CHILODA HIGHWAY, Besides BSF Campus, Alampur Village, Gandhinagar",382042,,"08238060943 ,",,,principal.risgandhinagar@gmail.com,,2012,6/16/2014 12:00:00 AM,Mrs.Anamika Anjaria,0,"MA, B.Ed.",5,6,Secondary School,Provisional,1/4/2017,31/3/2020,PRERANA FOUNDATION
SHREE SWAMINARAYAN PUBLIC SCHOOL,430007,GUJARAT,GANDHINAGAR,SECTOR 23 GANDHI NAGAR GUJARAT,382023,079,"23221616 ,",23222727,,SSPS430007@YAHOO.CO.IN,www.sspsgandhinagar.org,1982,4/1/2002 12:00:00 AM,BHARTI PATEL,1,"B.SC.,B.ED.",26,31,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,SHASTRI HARIPRAKASH
THE H. B. KAPADIA NEW HIGH SCHOOL,430302,GUJARAT,GANDHINAGAR,"NEAR CHHATRAL RAILWAY STATION, PRATAPPURA, NEAR KALOL, CHHATRAL",382729,0,"9228400900 ,",,,chhatral@hbkapadia.com,http://www.hbkapadia.com,2013,6/1/2015 12:00:00 AM,Shyamsunder Damodar Das,,"B. A., B. ED.",5,13,Secondary School,Provisional,1/4/2017,31/3/2020,SHAH KANCHANBEN BABULAL KADIWALA CHARITABLE TRUST
AIR FORCE SCHOOL,480003,GUJARAT,JAMNAGAR,A F S JAMNAGAR GUJARAT,361003,0288,"2710833 , EXT 375",2661855,,rajyalaxmi_bhat@yahoo.com,http://www.yahoo.com,0000,4/1/2005 12:00:00 AM,RAJYALAXMI BHAT,2,M.sc.B.Ed,2,12,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2022,AIR FORCE STATION THROUGH
"DELHI PUBLIC SCHOOL, JAMNAGAR",430283,GUJARAT,JAMNAGAR,"Survey No. 99, Village Vasai, Reliance Jamnagar, Highway",361006,91,"7575828384 ,",,,principal@dpsjamnagar.edu.in,http://www.dpsjamnagar.edu.in,2015,6/15/2015 12:00:00 AM,S K VERMA,,M.Sc. B.Ed.,15,12,Secondary School,Provisional,1/4/2016,31/3/2019,SHRIMATI SULOCHANADEVI EDUCATION FOUNDATION
J. P. MODI SCHOOL,430346,GUJARAT,JAMNAGAR,"AT POST VASAI, JAMNAGAR-KHAMBHALIYA HIGHWAY, TAL. JAMNAGAR, DIST. JAMNAGAR",361113,0288,"2550753 ,",,,jamnagarmodischool@gmail.com,http://www.jamnagarmodischool.org,2006,6/1/2016 12:00:00 AM,Isharani Nirmalsinh Akhubha,,"M.A, B.ED., M.ED., P.HD.",3,5,Secondary School,Provisional,4/1/2017,31/3/2020,SHREE AUHAM EDUCATION & CHARITABLE TRUST
jawahar navodaya vidyalaya,440002,GUJARAT,JAMNAGAR,aliabada distt jamnagar gujarat,361110,0288,"2882237 ,",7076,,rkborole1509@gmail.com,,1987,3/31/2011 12:00:00 AM,RAVINDRA K BOROLE,1,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,navodaya vidyalaya samiti
KALAWAD ENGLISH MEDIUM SCHOOL,430389,GUJARAT,JAMNAGAR,POST : KALAWAD,361160,,"02894223600 ,",,,kalawadengschool@gmail.com,http://www.ktlpss.org,2016,6/10/2016 12:00:00 AM,MR. CHANDRESHBHAI DAMJIBHAI DUDHAGARA,1,"M. COM. , B. ED.",18,11,Secondary School,Provisional,1/4/2018,31/3/2021,SHREE KALAVAD TALUKA LEUVA PATEL SEVA SAMAJ
KENDRIYA VIDYALAYA,400008,GUJARAT,JAMNAGAR,I N S VALSURA JAMNAGAR GUJARAT,361150,288,"2522088 ,",76379,258778,kvinsvalsura@yahoo.com,http://www.kvrajkot.g,1972,1/25/2009 12:00:00 AM,B M SHARMA,1,m.a. eng b.ed.,5,20,Senior Secondary,Provisional,1/4/2002,31/ 3/ 2005,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,400023,GUJARAT,JAMNAGAR,OKHA PORT DISTT JAMNAGAR GUJARAT,361350,2892,"262158 ,",,,akj1975@gmail.com,,1984,,ANIL KUMAR JAIN,1,M.A. B.Ed.,05,26,Senior Secondary,Provisional,1/4/2010,31/ 3/ 2011,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,400040,GUJARAT,JAMNAGAR,A F S SAMANA DISTT JAMNAGAR GUJARAT,360520,2898,"266505 ,",230366,,kcmjnv@gmail.com,,1996,4/1/2005 12:00:00 AM,K C MEENA,1,,,,Senior Secondary,Provisional,1/4/2008,31/ 3/ 2013,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA NO 1,400005,GUJARAT,JAMNAGAR,AIR FORCE STATION JAMNAGAR GUJARAT,361003,0288,"2710388 ,",550021,2580425,arun31j@gmail.com,,1963,1/25/2009 12:00:00 AM,ARUN SHARMA,1,m.a. ph.d. m.ed.,09,29,Senior Secondary,Provisional,1/4/2005,31/ 3/ 2010,KENDRIYA VIDYALAYA SANGATHAN
kendriya vidyalaya no 2,400022,GUJARAT,JAMNAGAR,infantry lines jamnagar gujarat,361005,0288,"2660364 ,",2882550262,2882661676,kvinfjam@yahoo.co.in,http://www.kvinfjam.in,1983,1/25/2009 12:00:00 AM,UMA TYAGI,2,"ma eng, b.ed.",1,15,Senior Secondary,Provisional,1/4/2008,31/ 3/ 2012,kendriya vidyalaya sangathan
kendriya vidyalaya no 3,400025,GUJARAT,JAMNAGAR,a f ii udyog nagar 250 su jamnagar gujarat,361004,0288,"2565669 ,",02882562800,0288256566,amitarora24242@gmail.com,http://www.kv3af2.com,1985,1/25/2009 12:00:00 AM,AMIT ARORA,1,m.sc.physics b.ed,15,30,Senior Secondary,Provisional,1/4/2008,31/ 3/ 2011,kendriya vidyalaya sangathan
KOKILABEN DHIRUBHAI AMBANI SARASWATI VIDYA MANDIR,430033,GUJARAT,JAMNAGAR,SEC-11 RELIANCE GREENS MOTIKHAVDI DIGVIJAY GRAM PO JAMNAGAR GUJARAT,361140,0288,"4019905 , 519901",2327971,2319902,kdavprincipal.jamnagar@ril.com,http://www.kdav.edu.in,1989,4/1/2005 12:00:00 AM,Anvita Kackar,1,"B. Sc., B. Tech., MBA",17,20,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,HIRA CHAND G. AMBANI FOUNDATION
NAND VIDYA NIKETAN,430114,GUJARAT,JAMNAGAR,"204, SHWETA APARTMENT, OPP. JOGGERS PARK,PARK COLONY, JAMNAGAR, GUJRAT",361008,0288,"2755527 ,",243569,,nandvidyaniketan@gmail.com,http://www.sssvn.org,2006,6/14/2006 12:00:00 AM,USHA C K MANI,1,"M.Sc.,M.Phil (Chemistry) B.Ed.",04,05,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,The Aditya Birla Education Society
PODAR INTERNATIONAL SCHOOL,430229,GUJARAT,JAMNAGAR,"Parshwanath Park-2,Survey No. 119, opp. Ashirwad Club Resort, Rajkot-Jamnagar bypass, Naghedi",361006,0288,"7574807053 ,",,,PRINCIPAL.JAMNAGAR@PODAR.ORG,http://www.podareducation.org/school/jamnagar,2012,4/26/2012 12:00:00 AM,MR.MICHAEL SEBASTIAN,1,M.A M.Ed PDEM,15,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Podar Literacy & Education Trust
RADHIKA EDUCARE SCHOOL,430324,GUJARAT,JAMNAGAR,"NEAR JMC WATER TANK, MAHAPRABHUJI BETHAK ROAD, JAMNAGAR",361001,0288,"2571200 ,",,,shivani.acharya@radhikaschool.com,http://www.radhikaschool.com,2015,6/8/2015 12:00:00 AM,SHIVANI ACHARYA,,"M. COM., B. ED., D.B.A.",4,11,Secondary School,Provisional,1/4/2017,31/3/2020,JAIN EDUCATION TRUST
Rajdeep english school,430303,GUJARAT,JAMNAGAR,"near shivpetrool pump , dwarka road, opp randalmandir",361305,,"02833236347 ,",,02833235277,mittalpaterl@yahoo.com,http://www.aumeducation.co.in,2000,5/25/2000 12:00:00 AM,Missmittal patel,,m.com. bed,10,13,Secondary School,Provisional,1/4/2017,31/3/2020,shree ashadeep education trust
SAINIK SCHOOL,480001,GUJARAT,JAMNAGAR,BALACHADI JAMNAGAR GUJARAT,361230,2893,"246226 ,",JMR8322,,ssbjam11@gmail.com,,1961,,ASHOK KUMAR SHARMA,1,,,,Senior Secondary,Provisional,1/4/2005,31/ 3/ 2010,SAINIK SCHOOLS SOCY NEW DELHI
Sanskaar International School,430370,GUJARAT,JAMNAGAR,"Sanskaar International School Campus,Near mayur greens,Behind patel park,ranjit sagar road,jamnagar-361005",361005,,"7878770055 ,",,,sisjamnagarvc@gmail.com,http://www.sisjamnagar.com,2016,6/12/2016 12:00:00 AM,MRS. CHETNABEN PARMAR,1,"M.A.,B.Ed",5,5,Secondary School,Provisional,1/4/2018,31/3/2021,SHREE KESHURBHAI LAKHUBHAI KANDORIYA EDUCATION AND CHARITABLE TRUST
Sarojben Memorial International School,430295,GUJARAT,JAMNAGAR,"Sarojben Memorial International School Plot no 74, Beside Vraj Bhumi, Maneknagar-Lalwadi, Jamnagar-Rajkot Highway",361007,0288,"2751219 ,",,,megha.chandvankar@tges.org,http://www.tges.org,2007,1/31/2008 12:00:00 AM,Megha Chandvankar,,B.E. (Mech); DTT (Cambridge),3,9,Secondary School,Provisional,1/4/2016,31/3/2019,Shree Umiya Parivar Charitable Trust
SDCCL PUBLIC SCHOOL,430009,GUJARAT,JAMNAGAR,P O DIGVIJAYGRAM VIA JAMNAGAR GUJARAT,361140,0288,"2439463 , 44092",09904103573,2344092,vraman1968@rediffmail.com,http://www.cimpor.com,1971,4/1/2002 12:00:00 AM,V RAMAN,1,"M.Com., M.Phil.",03,15,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,SHREE DIGVIJAY CEMENT COMPANY LTD
SHREE SATYA SAI VIDYALAYA,430369,GUJARAT,JAMNAGAR,"AMAR VILAS COMPLEX, PALACE ROAD, JAMNAGAR",361008,,"0288-2678722 ,",,0288-2678722,sssv_jam@yahoo.co.in,http://www.sssvjam.org,1997,6/5/1997 12:00:00 AM,Mr.MANISH BUCH,,"M.A., B.ED.",11,20,Middle Class,Provisional,1/4/2018,31/3/2021,RAJMATA GULABKUNVERBA EDUCATION FOUNDATION TRUST
Sunflower School,430311,GUJARAT,JAMNAGAR,"10, Patel Colony, P. N. Marg, Bedi Bunder Road, Dhuvav",361008,,"0288-2756699 ,",9586416681,,sunflowersch.jamnagar@gmail.com,,2014,6/1/2014 12:00:00 AM,bhagwandas verma,0,"B.Sc., M.A., B.Ed.",5,13,Secondary School,Provisional,1/4/2017,31/3/2020,Late Manharlal Vrajlal Pobaru Educational and Charitable Trust
TATA CHEM DAV PUBLIC SCHOOL,430150,GUJARAT,JAMNAGAR,"MITHAPUR, DWARKA, DISTT. JAMNAGAR, GUJARAT-361345",361345,2892,"665894 ,",,02892-223361,rks2541@gmail.com,,1953,1/6/1953 12:00:00 AM,Rajender Kumar Sharma,0,"M.A.,B.Ed.",18,18,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Mithapur High School
ambuja vidya niketan,430018,GUJARAT,junagadh,ambuja nagar tal-kodinar distt amreli gujarat,362715,2795,"232372 , 3631265",02795-237367,0279220328,avnambujanagar@gmail.com,,1991,4/1/2005 12:00:00 AM,UMADEVI YEDDLAPALLI,2,"b.sc. pgdca, m.ed",5,20,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,ambuja educational soceity
DALMIA PUBLIC SCHOOL,430022,GUJARAT,junagadh,"SANJAY NAGAR COLONY SATRAPADA VERAVAL. DISTT JUNAGARH, GUJARAT",362275,2876,"305556 , EXT 219",02876-305756,263480,ushasureshkumar@ghcl.co.in,,1991,7/1/1998 12:00:00 AM,USHA SURESHKUMAR,1,"M.A., B.Ed",09,24,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,GUJARAT HEAVY CHEMICALS LTD.
EKLAVYA GLOBAL SCHOOL,430325,GUJARAT,junagadh,"NEAR KHAMDHROL CHOWKDI, BYPASS ROAD, JUNAGADH",362001,0285,"2901888 ,",,,info@eklavyaglobal.org,http://www.eklavyaglobal.org,2016,6/1/2016 12:00:00 AM,JESSY MRINAL ROY,,"M.A., B.ED.",5,20,Secondary School,Provisional,1/4/2017,31/3/2020,KIDS EDUCTECH & RESEARCH FOUNDATION
KENDRIYA VIDYALAYA,400027,GUJARAT,junagadh,BILKHA ROAD BEHIND ADARSH NVASI SHALA JUNAGADH GUJARAT,362001,0285,"2651741 ,",,,kvjagdishprasad@gmail.com,,1986,1/25/2009 12:00:00 AM,JAGDISH PRASAD,1,,,,Senior Secondary,Provisional,1/4/2009,31/ 3/ 2012,KENDRIYA VIDYALAYA SANGATHAN
nanji kalidas d a v public school,430019,GUJARAT,junagadh,"G.S.C.L. Siddhigram Veraval, Junagarh District, Gujarat",362276,2876,"268322 , EXT 322",,,principalnkdav@gmail.com,www.nkdavschoolmehtagroup.g,1993,4/1/2007 12:00:00 AM,THRESIAMMA ANTO,1,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,dav college trust & manging comm.
PODAR INTERNATIONAL SCHOOL,430209,GUJARAT,junagadh,"Survey No.44/1,B/H Mahasagar Petrol Pump, Junagadh - Rajkot Highway , Sukhpur Village",362310,,"0285-2660110 ,",,,principal.junagadh@podar.org,http://www.podar.org,2011,6/9/2011 12:00:00 AM,Mr.Sunil Kaimal,0,"M.A,B.SC,B.ED",06,18,Middle Class,Provisional,1/4/2013,31/3/2016,PODAR LITERACY AND EDUCATION TRUST
PODAR INTERNATIONAL SCHOOL,430254,GUJARAT,junagadh,"Survey No.44/1,B/H Mahasagar Petrol Pump, Junagadh - Rajkot Highway , Sukhpur Village",362310,0285,"2660046 ,",,,principal.junagadh@podar.org,http://www.podar.org,2011,6/9/2011 12:00:00 AM,Rajesh Puri,0,M.A..B.Ed,08,18,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,PODAR LITERACY AND EDUCATION TRUST
SHARDAGRAM ENGLISH SCHOOL,430117,GUJARAT,junagadh,"POST SHARDAGRAM, TA- MANGROL, DISTT. JUNAGARH",362235,2878,"222475 ,",,07534240673,shardagramenglishschool2014@gmail.com,,2012,7/1/2012 12:00:00 AM,VILASINI RAJ,0,"m.a,b.ed",05,05,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,smt vidyavati mishra memial public trust
