Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee
"Delhi Public School, Howrah",2430186,WEST BENGAL,HOWRAH,"Vill.,P.O.& P.S.:Domjur Amta Road",711405,91,"033 26704550, ,",,0332670065,principal@dpshowrah.in,http://www.dpshowrah.in,2012,4/18/2012 12:00:00 AM,MRS.SUNITA ARORA,1,"B.A.,M.A.,B.Ed.",12,20,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Maa Sarda Education Trust
Eastern Railway Hindi School,2480022,WEST BENGAL,HOWRAH,"7, jenyns road, p.o. liluah,p.s. belur, distt. howrah, state west bengal pin-711204",,,",",,,,,,3/28/2018 12:00:00 AM,.,0,,,,Secondary School,,Secondary School,,Secondary School
GURU NANAK PUBLIC SCHOOL,2430099,WEST BENGAL,HOWRAH,"P.O. NEW KOLORAH, ANDUL ROAD, ALAMPUR, HOWRAH, WEST BENGAL",711302,033,"26473659 ,",,,mahua1104@gmail.com,,1989,4/14/1989 12:00:00 AM,MAHUA CHAKRABORTY,2,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2018,"GURDWARA GURU NANAK SATH SANGH, ALAMPUR, HOWRAH"
JAWAHAR NAVODAYA VIDYALAYA,2440013,WEST BENGAL,HOWRAH,"AT/POST- GANGADHARPUR, PS PANCHLA, DISTT. HOWRAH, WEST BENGAL",711302,3214,"251910 ,",202054,,mausuminag@rediffmail.com,,1992,4/30/2014 12:00:00 AM,MAUSUMI NAG,2,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2022,NAVODAYA VIDYALAYA SAMITI
KENDRIYA VIDYALAYA,2400038,WEST BENGAL,HOWRAH,BEMANGACHI P O SALKIA HAWRAH WEST BENGAL,711106,033,"26514541 ,",820411,2580425,singh_roopender@yahoo.co.in,,1987,6/24/2006 12:00:00 AM,ROOPINDER SINGH,1,m.a. ph.d. m.ed.,09,29,Senior Secondary,Provisional,1/4/2003,31/ 3/ 2018,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,2400048,WEST BENGAL,HOWRAH,SANTRAGACHI P O GIP COLONY HOWRAH WEST BENGAL,711321,033,"26573092 ,",6270192,,rajlaxmi37@gmail.com,http://www.kvnehu.org,1987,4/1/2005 12:00:00 AM,R C PANDEY,1,"M.Sc , M.Ed.",10,25,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,KENDRIYA VIDYALAYA SANGATHAN
Mount Litera Zee School Howrah,2430180,WEST BENGAL,HOWRAH,"NH-6, Surikhali, Between Panchla and Kalitala crossing, Uluberia, Howrah 711322",711322,033,"919874392222, ,",,,principal.howrah@mountlitera.com,http://mountliterahowrah.edu.in/,2012,4/10/2012 12:00:00 AM,MR.RK MOSES,1,"M.COM , B.ED",8,23,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Saini Educational Trust
AIR FORCE SCHOOL,2480003,WEST BENGAL,JALPAIGURI,NO 16 WING A F HASIMARA DISTT JALPAIGURI C/O 99 A P O WEST BENGAL,734424,01482,"350 ,",KOCP 51,,stmary1983@gmail.com,,1969,4/1/2005 12:00:00 AM,ANIMA CHAUDHARI,1,M.A Bed,3,8,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2022,AIR OFFICER COMMANDING
ARMY PUBLIC SCHOOL,2480009,WEST BENGAL,JALPAIGURI,BINAGURI P O BINAGURI DISTT JALPAIGURI WEST BENGAL,735232,3563,"259446 ,",,,upasana_navin@yahoo.com,,1993,9/1/1997 12:00:00 AM,UPASANA YADAV OFFG,0,M.A/B.ed,22,7,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,ARMY WELFARE EDUCATION SOCIETY (AWES)
ARMY PUBLIC SCHOOL,2480010,WEST BENGAL,JALPAIGURI,BAGRAKOT P.O BAGRAKOT DISTT JALPAIGURI WEST BENGAL,734501,05612,"AF/4371 ,",05612-229463,05180222908,vktftp@rediffmail.com,,1994,9/26/1995 12:00:00 AM,JUDHA BABU,2,B.Sc. B.Ed.,05,15,Secondary School,Provisional,1/4/2014,31/3/2022,ARMY WELFARE EDU. SOCIETY
BHOR ACADEMY,2430128,WEST BENGAL,JALPAIGURI,"BHOWALPARA, PO: BAIRATIGURI, DHUPGURI, DISTT JALPAIGURI, WEST BENGAL-735210",735210,0,"9932222888 ,",,,ajoymoktan@gmail.com,,2006,10/11/2006 12:00:00 AM,Kabita Majumder,2,"M.Sc, B.Ed.",05,08,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,HARENDRA CHANDRA DAS MEMORIAL EDUCATIONAL SOCIETY
CAESAR SCHOOL,2430007,WEST BENGAL,JALPAIGURI,MAL P O MAL JALPAIGURI DISTT WEST BENGAL,735221,3562,"256946 ,",2340906,,dilipsarkar52@gmail.com,,1973,4/1/2003 12:00:00 AM,DILIP KUMAR SARKAR,2,M.A. (B.ED),07,16,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,CAESAR EDUCATION TRUST
Cornerstone School,2430199,WEST BENGAL,JALPAIGURI,"Vill. & P.O. Purba Satali, Dist. Jalpaiguri, West Bengal, PIN. 735214",735214,3566,"200123 ,",,03566-200123,css_2008@hotmail.com,http://www.cornerstonesatali.com,2008,4/1/2008 12:00:00 AM,Meni Narjinary,,"MA, BEd",3,5,Secondary School,Provisional,1/4/2016,31/3/2019,Duars Rural Development Project
Darjeeling Public School,2430156,WEST BENGAL,JALPAIGURI,"P.O.- Satellite Township, Fulbari (Debgram ), Distt.- Jalpaiguri, Pin - 734435",734435,0353,"2568457 ,",,0353-2568458,schooldarjeelingpublic@gmail.com,,2007,4/1/2008 12:00:00 AM,Shreya Mitra Biswas,0,M.A.B.Ed,4,6,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Siliguri Progressive Educational Society
GRACE ENGLISH SCHOOL,2430249,WEST BENGAL,JALPAIGURI,"Grace English School Sukhani Busty, P.O& P.S.Nagrakata Dist. Jalpaiguri",735225,,"9732872590 ,",,0,graceenglishschool2003@gmail.com,http://graceenglishschool.org.in,2003,4/7/2003 12:00:00 AM,MISS SWEACHHA RAI,1,"M.A(English), B.Ed, M.Ed.",1,2,Secondary School,Provisional,1/4/2018,31/3/2021,Grace Ministries Jan Jaty Vikash Samity
Himalayan Buddhist Cultural School,2430208,WEST BENGAL,JALPAIGURI,"P.O. Salugara, Buddha Kendra, Kal Chackra Mandir, Salugara East,Distt Jalpaiguri, West Bengal, Pin 734008",734008,0353,"2110814 ,",,03532590163,sarurai84.sr@gmail.com,,1996,12/22/1996 12:00:00 AM,Saru Rai,,M.A. B.Ed,3,5,Secondary School,Provisional,1/4/2017,31/3/2020,Salugara Himalayan Bhuddhist Cultural Association
HIMALAYAN INTERNATIONAL RESIDENTIAL SCHOOL,2430169,WEST BENGAL,JALPAIGURI,P.O. RAJGANJ JALPAIGURI,735134,0353,"9800872984 ,",,,PRINCIPAL@HIRS.IN,http://www.hirs.in,1997,7/1/1997 12:00:00 AM,VIVEK AGARWAL,0,MSc,10,25,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,HIMALAYAN INSTITUTE OF EDUCATION AND RESEARCH
Holy Cross School,2430210,WEST BENGAL,JALPAIGURI,"Balaigach, P.O. Manuaganj, P.S. Rajganj,",735135,0356,"200044 ,",,,holycrossschool.rajgang@rediffmail.com,http://www.holycrossschoolrajganj.com,2011,4/1/2011 12:00:00 AM,Juliana Soren,,"M.A, B.ed",10,12,Secondary School,Provisional,1/4/2017,31/3/2020,West Bengal Holy Cross Sisters Society
JAWAHAR NAVODAYA VIDYALAYA,2440007,WEST BENGAL,JALPAIGURI,"BAROBISHA JAALPAIGURI, WEST BENGAL",736207,3564,"263944 ,",28710,,jnvjalpaiguri@gmail.com,,1994,4/1/1991 12:00:00 AM,ANIMESH PAL,1,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2021,Navodaya Vidyalaya Samiti
JERMEL'S ACADEMY,2430059,WEST BENGAL,JALPAIGURI,"MAJHABARI EAST MANZA DABGRAM-2 JUNGLE MAHAL ROAD MUJHABARI, DISTT JALPAIGURI WEST BENGAL",734406,0353,"8101913937 ,",918101913938,2598702,eesadiq@rediffmail.com,http://www.jermelsacademy.com,1984,7/3/2000 12:00:00 AM,Ejaz Emmanuel Sadiq,1,"M.A., B.Ed.",4,20,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,JERMEL'S EDN. TRUST
kendriya vidyalaya,2400057,WEST BENGAL,JALPAIGURI,"bsf baikunthpur, po salugara, distt jalpaguri, west bengal",734008,0353,"2590431 ,",09433483608,,bchandamaths@gmail.com,,1977,8/12/2007 12:00:00 AM,BIDYUT CHANDA,0,,,,Secondary School,Provisional,1/4/2018,31/3/2019,kendriya vidyalaya sangathan
kendriya vidyalaya,2400058,WEST BENGAL,JALPAIGURI,"bsf, raninagar, post- patkata, distt. jalpaiguri, west bengal",735133,3561,"200238 ,",09932897186,,reenapatel944@gmail.com,,1987,4/1/1991 12:00:00 AM,REENA DEVI,1,,,,Secondary School,Provisional,1/4/2016,31/3/2017,kendriya vidyalaya sangathan
KENDRIYA VIDYALAYA,2400043,WEST BENGAL,JALPAIGURI,ALIPURDUAR JUNCTION DT. JALPAIGURI WEST BENGAL,736123,3564,"270266 ,",82429,,kvapdj@gmail.com,,1987,4/1/1991 12:00:00 AM,PRADEEP SUNIL MITRA,0,,,,Senior Secondary,Provisional,1/4/2010,31/ 3/ 2018,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,2400022,WEST BENGAL,JALPAIGURI,P O SALAGURA SEVEK ROAD JALPAIGURI WEST BENGAL,734008,0353,"2590330 ,",63196,,kvsevokeroad@yahoo.co.in,http://www.kv2vasco.com,1981,4/1/1991 12:00:00 AM,NILAMANI DAS,1,"m.a., m.ed, phd",5,22,Senior Secondary,Provisional,1/4/2008,31/ 3/ 2015,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA NO 1,2400003,WEST BENGAL,JALPAIGURI,BINNAGURI CANTT JALPAIGURI DISTT WEST BENGAL,735232,3563,"259495 ,",2288,2580425,ravi.goa2000@gmail.com,,1973,5/21/2018 12:00:00 AM,Ravindra S Devadiga,1,m.a. ph.d. m.ed.,09,29,Senior Secondary,Provisional,1/4/2010,31/ 3/ 2017,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA NO 2,2400008,WEST BENGAL,JALPAIGURI,HASIMARA PO HASIMARA JALPAIGURI DISTT WEST BENGAL,735215,0356,"2225877 ,",375811,,shiva_76chem@rediffmail.com,,1971,4/1/2005 12:00:00 AM,SHIVA KUMAR,0,,,,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA NO 2,2400028,WEST BENGAL,JALPAIGURI,BINNAGURI CANTT DISTT JALPAIGURI WEST BENGAL,735232,0356,"3259452 ,",27756,,kv2binnaguri@yahoo.com,,1980,1/25/2009 12:00:00 AM,NILIMA KULLU,0,,,,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2015,KENDRIYA VIDYALAYA SANGATHAN
LITTLE FLOWERS ENG SCHOOL,2430078,WEST BENGAL,JALPAIGURI,PARARPAR ALIPURDUAR DISTT JALPAIGURI WEST BENGAL,736121,3564,"256907 ,",03564255395,255395,sukladam1@gmail.com,,1999,7/9/2003 12:00:00 AM,Sukla Dam,2,MA B.ED,6,24,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,LITTLE FLOWERS SOCIETY
MODELLA CARETAKER CENTER AND SCHOOL,2430058,WEST BENGAL,JALPAIGURI,VILLAGE JATIAKALI PS BHAKTINAGAR PO FULBARI GP II RAJGANG BLOCK DISTT JALPAIGURI WEST BENGAL,734015,0353,"2433478 ,",0353-2433478,0353-25323,principal.mccs@gmail.com,http://www.darjeelingscho,1979,6/10/2001 12:00:00 AM,Abhaya Bose,2,"BSc, BEd, MSc",15,19,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,MODELLA CARETAKER CENTRE AND SCHOOL
"NARAYANA SCHOOL, SILIGURI",2430230,WEST BENGAL,JALPAIGURI,"3rd MILE, SEVOKE ROAD",734004,0135,"09083263683 ,",2623785,03532430473,nsiliguri@narayanagroup.com,http://www.narayanagroup.com,2015,4/18/2016 12:00:00 AM,Mr.RAJIB GHOSH ROY,1,"M.Sc,B.Ed",5,11,Secondary School,Provisional,1/4/2018,31/3/2021,RAMANARAYANA EDUCATION TRUST
Open Truth English Medium School,2430215,WEST BENGAL,JALPAIGURI,"Vill-Purba Chakchaka, PO-Barobisa, Distt. Jalpaiguri, Pin-736201",736201,3564,"9735948722 ,",,09735948722,sheilkhuddin1269@gmail.com,,2005,4/1/2005 12:00:00 AM,Alek Uddin Sheikh,,"MA, B.Ed.",5,3,Secondary School,Provisional,1/4/2017,31/3/2020,Barobisha Open Truth Welfare Organisation
railway higher secondary school,2480020,WEST BENGAL,JALPAIGURI,"n.f. railway, alipur duar, junction, dist-alipur duar, west bengal",736123,3564,"253606 ,","09002052010,03564-253606",03564-253606,rajkamalprincipalic@gmail.com,,,8/22/2017 12:00:00 AM,RAJ KAMAL,0,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2017,
S H M D SCHOOL,2430041,WEST BENGAL,JALPAIGURI,NEW MARKET JAIGAON P.O. JAIGAON DISTT JALPAIGURI WEST BENGAL,735208,3566,"264817 ,",03566-263793,263254,pgthomasshmd@gmail.com,,1980,4/5/2004 12:00:00 AM,P G THOMAS,1,"M.A.,B.Ed",30,30,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,SHMD TRUST
Shri Krishna Pranami Vidya Niketan,2430103,WEST BENGAL,JALPAIGURI,"Haiderpara,Sevoke Road",734001,0353,"2640736 ,",,0353-2528050,shyamslg66@gmail.com,,1979,3/18/1985 12:00:00 AM,SHYAM SUNDER SHARMA,0,"M.A,B.Ed",7,13,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Guruji Pranami Mission Trust
ST. FRANCIS ACADEMY,2430173,WEST BENGAL,JALPAIGURI,Vill. and P.O. -Madarihat Distt Jalpaiguri Pin- 735220,735220,3563,"262591 ,",,03563262325,thachilo@yahoo.in,http://www.stfrancismadarihat.org,2008,4/4/2008 12:00:00 AM,EMMANUEL,1,"M.A. B.Ed, L.LB",4,6,Secondary School,Provisional,1/4/2018,31/3/2019,Society of the Ranchi Franciscan Brothers
TECHNO INDIA GROUP PUBLIC SCHOOL,2430238,WEST BENGAL,JALPAIGURI,PAHARPUR JALPAIGURI,735121,,"03561257089 ,",,,maitreyi.nag@gmail.com,http://www.tigps.in/,2013,1/1/2013 12:00:00 AM,MRS.MAITREYI NAG,1,"M.SC, B.Ed",11,26,Secondary School,Provisional,1/4/2018,31/3/2021,The Academy of Engineering and Management Trust
ZORAM BAPTIST MISSION SCHOOL,2430240,WEST BENGAL,JALPAIGURI,LANKA ROAD BIRPARA,735204,,"03563266295 ,",,,zoramschool@gmail.com,,1980,1/4/1988 12:00:00 AM,MISSEUNICE LALRINPUII KHIANGTE,1,"MA, B.Ed",8,12,Secondary School,Provisional,1/4/2018,31/3/2021,BAPTIST CHURCH OF MIZORAM
AALOKE BHARTI MODEL SCHOOL,2430178,WEST BENGAL,kolkata,"RANA PARK AATGHARA, DALUA, SONARPUR, KOLKATA",700152,033,"65655020 ,",,0326655868,principalabmschool@gmail.com,,2003,7/13/2003 12:00:00 AM,INDRANI MONDAL,2,"MA, B.ED",20,10,Secondary School,Provisional,1/4/2018,31/3/2019,AALOKE BHARTI EDUCATION & WELFARE SOCIETY
ABHINAV BHARATI HIGH SCHOOL,2430036,WEST BENGAL,kolkata,11 PRETORIA STREET CALCUTTA,700071,033,"22823516 , 22-3516",,,abhs@vsnl.net,,1945,3/23/1998 12:00:00 AM,SRABONI SAMANTA,2,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,ABHINAV BHARATI SOCIETY.
Amrita Vidyalayam - Kolkata,2430122,WEST BENGAL,kolkata,"Budge Budge Trunk Road, Near 13-A Bus Stand, Sarkarpool PO",700143,033,"24012333 ,",04884232581,033-24012777,nairpriya.g75@gmail.com,http://www.amritakolkata.org,2006,4/1/2006 12:00:00 AM,Priya Nair,2,"MA, BA, B.Ed.",5,8,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,Mata Amritanandamayi Math
apeejay school,2430019,WEST BENGAL,kolkata,115 park street calcutta west bengal,700016,033,"22298893 , 29-1779",9434070233,250233,ritachatterjee@apeejaygroup.com,,1977,4/1/2006 12:00:00 AM,PAROMITA GUHA,1,m.sc. m.ed. drtm,8,11,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,sri sri ravishankar vidya mandir trust
APEEJAY SCHOOL,2430091,WEST BENGAL,kolkata,BG-180 SECTOR II KOLKATA WEST BENGAL,700091,033,"23215151 ,",08472-247789,0847247946,ritachatterjee@apeejaygroup.com,,1970,7/3/2000 12:00:00 AM,RITA CHATTERJEE,1,b.sc.m.a.m.phil.m.ed.,17,18,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,APEEJAY EDUCATION TRUST
ARMY PUBLIC SCHOOL,2480006,WEST BENGAL,kolkata,BALLYGUNG MAINDAN CAMP CALCUTTA WEST BENGAL,700019,033,"24866629 , E-2724",033-24240632,24865968,apskolkata@gmail.com,,1994,4/1/1996 12:00:00 AM,Mrs. ANITA BHATTACHARYA,2,"MA, BEd",15,20,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,ARMY WELFARE EDUCATION SOCIETY
ASHOK HALL GIRLS HIGHER SEC SCHOOL,2430002,WEST BENGAL,kolkata,5 A SARAT BOSE ROAD CALCUTTA WEST BENGAL,700020,033,"22871271 ,",0761-2663044,2370807,p.ahghss@ashokhall.net,,1950,4/1/2005 12:00:00 AM,MADHUMITA SENGUPTA,2,,,,Senior Secondary,Provisional,1/5/1984,31/ 3/ 2019,BIRLA SANKFRITI TRUST
B D M INTERNATIONAL,2430004,WEST BENGAL,kolkata,PRATAPGARH PO NARENDRAPUR KOLKATA WEST BENGAL,700103,033,"24351645 , 724661",033-24634697,24357835,bdmi.vc@gmail.com,http://www.bdmi.org,1966,4/1/2000 12:00:00 AM,VIJAYA CHAUDHURI,2,"M.Sc, B.Ed",00,17,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2024,B D MEMORIAL TRUST
BHAVAN'S GANGBUX KANORIA VIDYAMANDIR,2430020,WEST BENGAL,kolkata,FA/III SALT LAKE CALCUTTA WEST BENGAL,700097,033,"23351249 , 37-0249",2340906,,rekhavaisya1942@gmail.com,,1984,4/1/2003 12:00:00 AM,REKHA VAISYA,2,M.A. (B.ED),07,16,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,BHARATIYA VIDYA BHAVAN
"BIRLA BHARATI,",2430101,WEST BENGAL,kolkata,"TARATALLA, SANTOSHPUR NEW ROAD, PO BIDHANGARH, SOUTH 24-PARGANA, KOLKATA, WEST BENGAL.",700066,033,"24910540 ,","4253666,4356774",4356773,principal@birlabharati.org,,2001,4/5/2007 12:00:00 AM,SUJATA CHATTERJEE,2,,,,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,BIRLA VIDYA VIHAR TRUST
BIRLA HIGH SCHOOL,2430001,WEST BENGAL,kolkata,1 MOIRA STREET CALCUTTA WEST BENGAL,700017,033,"22876420 ,",58,226417,muktanain@gmail.com,www.svmmunger.com,1940,4/1/2008 12:00:00 AM,MUKTA NAIN,1,m.a b.ed,5,.,Senior Secondary,Provisional,1/5/1972,31/ 3/ 2019,VIDYA MANDIR SOCIETY
DAV PUBLIC SCHOOL,2430038,WEST BENGAL,kolkata,61 DIAMOND HARBOUR ROAD CALCUTTA WEST BENGAL,700038,033,"23961320 ,",304468,0474251222,madhumita_singh22@yahoo.com,,1974,4/1/2005 12:00:00 AM,MADHUMITA SINGH,1,"ma.,m.phil,p.hd",3,26,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,GURU TEG BAHADUR EDUCATIONAL TRUST
DELHI PUBLIC SCHOOL,2430093,WEST BENGAL,kolkata,"RUBY PARK, 254, SHANTIPALLI, RASHBEHARI BY PASS CONNECTOR(BEHIND SEIMENS), KOLKATA",700107,033,"24418200 ,",,,principal@dpskolkata.com,,1983,4/1/2005 12:00:00 AM,ANUSREE GHOSE,2,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,OM DAYAL EDUCATIONAL & RESEARCH SOCIETY
Future Campus School,2430097,WEST BENGAL,kolkata,"Sonarpur Station Road, Distt Kolkata, West Bengal",700150,033,"8232016059 ,",0824-2213144,033 2434 5641,principal.fcs@gmail.com,,2005,4/16/2005 12:00:00 AM,Sudeshna Ghoshal,1,M.Sc. B.Ed,5,5,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,Future Campus School
Gokhale Memorial Girls School,2430163,WEST BENGAL,kolkata,"1/1. Harish Mukherjee Road, Kolkata-700020.",700020,033,"22237169 ,",,03322237169,gokhale_memorial@yahoo.in,http://www.gokhalememorialgirlsschool.org,1920,4/20/1920 12:00:00 AM,INDRANI MITRA,0,M.SC (B.A),5,18,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,GOKHALE MEMORIAL GIRLS SCHOOL AND COLLEGE ASSOCIATION
GURBACHAN SINGH SONDHI GIRLS SCHOOL,2430049,WEST BENGAL,kolkata,65 PRATAPADITYA ROAD CALCUTTA,700026,033,"24665406 ,",24002759,,manween.rajpal04@gmail.com,,1979,4/1/2005 12:00:00 AM,MANWEEN RAJPAL,2,"B-Ed, B.com",8,6,Secondary School,Provisional,1/4/2014,31/3/2019,GURBACHAN SINGH TRUST
HARYANA VIDYA MANDIR,2430046,WEST BENGAL,kolkata,BA-193 SECTOR-1 SALT LAKE CITY CALCUTTA WEST BENGAL,700064,33,"23342404 , 3216325",,,sen_nadi@hotmail.com,,2003,6/2/2003 12:00:00 AM,NANDINI SEN,2,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,HARYANA SEWA SADAN
INDIRA GANDHI MEMORIAL HIGH SCHOOL,2430026,WEST BENGAL,kolkata,456 P K GUHA ROAD DUM DUM CALCUTTA,700028,033,"25111716 ,",,,igmhs@hotmail.com,,1996,6/20/2005 12:00:00 AM,UDAIRAJ SINGH,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,INDIRA EDUCATION TRUST
Indus Valley World School,2430108,WEST BENGAL,kolkata,"488, AJOY NAGAR, EASTERN METROPOLITAN BY-PASS, KOLKATA- 94",700094,033,"71205250 ,",9219401731,03322174778,principal@ivws.org,http://www.ivws.org,2008,4/7/2008 12:00:00 AM,JOSEPH MATHEW,2,"M.A, B.Ed., Dip. in Ed.Psy",10,15,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Gopal Chakrabortti Charitable Trust
KALYANI PUBLIC SCHOOL,2430073,WEST BENGAL,kolkata,"MOINAGADI, NOAPARA BARASAT KOLKATTA WEST BENGAL",700125,033,"25423760 ,",033-2542-2472,2542-3760,rupadey.barasat@gmail.com,,1993,4/1/2005 12:00:00 AM,RUPA DEY,2,"M.A.,B.ED.",14,17,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,ANGEL EDUCATION SOCIETY
KENDRIYA VIDYALAYA,2400001,WEST BENGAL,kolkata,"FORT WILLIAM KOLKATA, WEST BENGAL",700021,033,"22485117 ,",375811,,binodkujur2014@gmail.com,,1967,4/1/2005 12:00:00 AM,Binod Kujur,0,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2024,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,2400018,WEST BENGAL,kolkata,BALLYGUNGE MAIDAN CAMP CIRCULAR ROAD KOLKATA WEST BENGAL,700019,033,"24865171 ,",749825,,sumanlata950@gmail.com,,1980,6/24/2006 12:00:00 AM,DR SUMAN LATA,0,,,,Senior Secondary,Provisional,1/5/2015,31/ 3/ 2020,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,2400025,WEST BENGAL,kolkata,"COMMAND HOSPITAL ALIPORE KOLKATA, WEST BENGAL",700027,033,"24792281 ,",492440,,principalkvch@gmail.com,,1982,6/24/2006 12:00:00 AM,VINOD KUAMR MATHPAL,0,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,2400031,WEST BENGAL,kolkata,GARDEN REACH S E RLY COLONY SOUTH KAPOOR PARK KOLKATA WEST BENGAL,700043,033,"24395009 ,",560386,0322223220,bonababunubitu@rediffmail.com,www.kvno1afskkd.org,1988,6/24/2006 12:00:00 AM,RANJAN KUMAR BEHERA,1,"M.Sc , M.Ed.",05,25,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,KENDRIYA VIDYALAYA SANGATHAN
KHALSA MODEL SR SEC SCHOOL,2430010,WEST BENGAL,kolkata,135 B T ROAD DUNLOP BRIDGE CALCUTTA WEST BENGAL,700035,033,"25787255 ,",526376,0240-2551763,kmsss135@gmail.com,http://www.aceacademy.in,1969,6/15/2010 12:00:00 AM,JAYANT BISWAS,0,"m.sc., b.ed.",5,17,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,GURUDWARA SIKH SANGAT
LAKSHMIPAT SINGHANIA ACADEMY,2430057,WEST BENGAL,kolkata,12-B ALIPUR ROAD CALCUTTA WEST BENGAL,700027,033,"24793600 , 4714693",033,24790159,meenakak@gmail.com,http://www.lsakolkata.com,1996,6/2/2007 12:00:00 AM,MEENA KAK,1,M.Sc. B.Ed.,15,15,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,LAXMIPAT SINGHANIA EDUCATION FOUNDATION
MAHADEVI BIRLA WORLD ACADEMY,2430003,WEST BENGAL,kolkata,17 A DARGA ROAD CALCUTTA WEST BENGAL,700017,033,"22873613 , 2403613",2403502,22816987,principal@mbwa.org.in,http://www.mbgirls.org.in,1961,4/1/2005 12:00:00 AM,ANJANA SAHA,2,MA. B.ED.,14,17,Senior Secondary,Provisional,30/12/1976,31/ 3/ 2019,BIRLA VIDYA VIHAR TRUST
Mount Litera Zee School - Maheshtala,2430220,WEST BENGAL,kolkata,"D3-49/2, New Shibtala Road Bye Lane-1, Benirpole, Dakghar, Maheshtala",700141,033,"24921111 ,",8584059100,033-24921111,principal.maheshtala@mountlitera.com,http://mountliteramaheshtala.edu.in,2014,4/16/2014 12:00:00 AM,SANDIP KUMAR SINHA,1,"M.A., B. ED",,,Secondary School,Provisional,4/1/2017,31/3/2020,Saini Educational Trust
NATIONAL HIGH SCHOOL,2430197,WEST BENGAL,kolkata,"42/1,HAZRA ROAD,KOLKATA",700019,033,"24742916 ,",,03324645211,mininhs@gmail.com,http://www.nhscal.com,1913,1/1/1963 12:00:00 AM,MINI NAIR,,M.A. B.ED.,9,26,Secondary School,Provisional,1/4/2016,31/3/2019,N.R.IYER MEMORIAL EDUCATIONAL SOCIETY
NORTH POINT SEC SCHOOL,2430052,WEST BENGAL,kolkata,GORAKSHABASI MANDIR COMPLEX ARJUNPUR CALCUTTA WEST BENGAL,700059,033,"25594526 ,",,,northpointschoolkolkata@gmail.com,,1995,4/1/1984 12:00:00 AM,MANISH CHATTOPADHYAY,2,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,NORTH POINT EDUCATION TRUST
