Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee
,,,,,,,,,,,,,,,,,,,,,,,
Uma Shankar Vidhyapeeth,2131412,UTTAR PRADESH,GORAKHPUR,"Korari, Barhalganj",273402,5525,"280191 ,",24116657,05732 232536,ussvpkorari@gmail.com,http://www.xyx.com,2000,4/1/2000 0:00,KALPANA SINGH,2,"M.Sc., B.Ed.",8,8,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2019,Shankar Gromodhyog & Seva Sansthan
,,,,,,,,,,,,,,,,,,,,,,,
URMIL UNIQUE CENTRAL ACADEMY,2131167,UTTAR PRADESH,GORAKHPUR,SAKET PURI BORING NO.10 GORAKHNATH GORAKHPUR,273001,551,"2250063 ,",4742061964,,sanjaymishranewid@gmail.com,,2006,4/2/2007 0:00,SANJAY KUMAR MISHRA,1,B.Tech. B.Ed.,6,5,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,URMIL UNIQUE CENTRAL ACADEMY
,,,,,,,,,,,,,,,,,,,,,,,
WOODLAND ACADEMY,2130968,UTTAR PRADESH,GORAKHPUR,"RAMSARIYA RAJAHI, GORAKHPUR",273008,551,"9956142538 ,",,,niveditadubey71@rediffmail.com,,1964,4/1/2005 0:00,NIVEDITA DUBEY,2,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,MINISTRY OF RAILWAY
,,,,,,,,,,,,,,,,,,,,,,,
ZENITH CONVENT SCHOOL,2130701,UTTAR PRADESH,GORAKHPUR,SAINIK KUNJ NANDA NAGAR KUNRAGHAT GORAKHPUR UTTAR PRADESH,273008,551,"2273380 ,",5512507030,2505371,seemarai73@gmail.com,http://www.rampusgkp.org,1999,,Seema Rai,2,M.A.L.T.,10,15,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,SHAIL SHIKSHA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
CHRIST CONVENT SCHOOL,2131932,UTTAR PRADESH,HAMIRPUR,"ORAI ROAD, RATH",210431,5280,"220440 ,",,,christnivas@gmail.com,,1995,1/4/1995 0:00,RAMESHWAR DAYAL,0,"MA, B ED",10,15,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,CHRIST CONVENT EDUCATIONAL DEVELOPMENT SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
HIND ANGLES PUBLIC SCHOOL,2130837,UTTAR PRADESH,HAMIRPUR,HAMIRPUR ROAD RATH UTTAR PRADESH,210431,5280,"9839472598 ,",9838161560,,ainu_din@yahoo.com,http://www.hapsrath.org,1984,7/5/2003 0:00,ARTI TIWARI,2,M.A. B.Ed.,3,13,Senior Secondary,Provisional,1/4/2012,31/ 3/ 2017,Gopal Girls Public School Samiti
,,,,,,,,,,,,,,,,,,,,,,,
"INDUS VALLEY PUBLIC SCHOOL, RATH",2132588,UTTAR PRADESH,HAMIRPUR,"73, KUMHARIYA,ORAI ROAD,",210431,5280,"9792393777 ,",,05280 - 207777,principal@ivpsrath.com,http://www.indusvalleyrath.com,2015,4/1/2015 0:00,Sarika Kute Patil,,"B.SC., M.SC., M.A.(ENG), B.ED.",5,6,Secondary School,Provisional,1/4/2017,31/3/2020,City Educational Trust
,,,,,,,,,,,,,,,,,,,,,,,
JAWAHAR NAVODAYA VIDAYALAYA,2140065,UTTAR PRADESH,HAMIRPUR,RATH DISTT HAMMIRPUR UP,210431,5280,"223242 ,",9456439240,,jnvhammirpur@gmail.com,,1990,4/30/2014 0:00,MANJU LATA,0,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,NAVODAYA VIDYALAYA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
MAHARISHI VIDYA MANDIR,2130574,UTTAR PRADESH,HAMIRPUR,KUCHHECHHA BETWA NAGAR HAMIRPUR UTTAR PRADESH,210301,5282,"224831 ,",9450263697,,mvm_hamir@rediffmail.com,,1992,7/1/2005 0:00,PANKAJ KUMAR SRIVASTAVA,1,M.Sc. B.Ed.,10,4,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,MAHARISHI SHIKSHA SANSTHAN
,,,,,,,,,,,,,,,,,,,,,,,
SARDAR PATEL SCHOOL,2132783,UTTAR PRADESH,HAMIRPUR,"RAMEDI DANDA, HAMIRPUR, UP.",210301,,"9453076052 ,",9336122334,0,sardarpatelschoolhamirpur@gmail.com,http://www.abc.com,2014,4/1/2014 0:00,rupendra kumar gupta,1,,,,Secondary School,Provisional,4/1/2017,31/3/2020,SARDAR BALLABH BHAI PATEL BAHUDDESHYA SEVA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
SETH ANANDRAM JAIPURIYA SCHOOL,2132808,UTTAR PRADESH,HAMIRPUR,"MAUZA CHANDAUKHI,PARGANA SUMMERPUR, HAMIRPUR TO SAGAR MARG, KUCHHECHHA, HAMIRPUR",210301,512,"2634969 ,",,0,tjshamirpur@gmail.com,http://www.sajshamirpur.com,2015,4/2/2015 0:00,Shashank Trivedi,,"M.A., B.ED.",3,20,Secondary School,Provisional,4/1/2017,31/3/2020,VANDANA RAJ SHIKSHA PRASAR SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
Seth Chhoteylal Academy,2131900,UTTAR PRADESH,HAMIRPUR,"Aundera Road, Rath, District- Hamirpur (U.P.)",210431,5280,"222211 ,",,,principal.scarath@gmail.com,,2004,4/2/2004 0:00,ASIYA BUSHRA,0,"B.Sc., M.A., B.Ed.",5,8,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,"Seth Chhoteylal Academy Samiti, Rath"
,,,,,,,,,,,,,,,,,,,,,,,
ANGEL INTERNATIONAL SCHOOL,2131991,UTTAR PRADESH,HAPUR,"KHASRA NO-440,VILLAGE HAWAL DHAULANA ROAD, PILKUWA",245304,122,"00000 ,",,,saurabh9837@yahoo.com,,2013,4/1/2013 0:00,ANITA TYAGI,2,,,,Secondary School,Provisional,1/4/2015,31/3/2018,JAI SHREE KRISHNA TRUST
,,,,,,,,,,,,,,,,,,,,,,,
ARWACHIN INTERNATIONAL SCHOOL,2132730,UTTAR PRADESH,HAPUR,"VILLAGE - PIPLABANDPUR, PABLA ROAD PILKHUWA HAPUR UP",245304,122,"2320156 ,",,,principal@aispilkhuwa.com,http://www.aispilkhuwa.com,2014,4/1/2015 0:00,Mr. Alexander Francis,0,"B.SC, M.A., B.ED",8,9,Secondary School,Provisional,1/4/2017,31/3/2020,ARWACHIN SHIKSHA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
DAV PUBLIC SCHOOL,2130438,UTTAR PRADESH,HAPUR,DELHI ROAD HAPUR UTTAR PRADESH,245101,122,"9219444508 ,",2767054,,davpshapur@gmail.com,,1989,4/1/2006 0:00,PRATIBHA JOHRI,1,MCA AND M.A. IN EDU.PA,4,10,Senior Secondary,Provisional,1/4/2012,31/ 3/ 2017,DAV COLLEGE TRUST & MANAGING COMM
,,,,,,,,,,,,,,,,,,,,,,,
Dinesh vidhyapeeth,2132722,UTTAR PRADESH,HAPUR,village dhanaura hapur,245101,,"0122201301 ,",,122201301,vikasbhardwaj179@gmail.com,http://www.dineshvidyapeeth.com,2016,4/4/2016 0:00,Mr.Vikas Bhardwaj,0,"MSc,B.ed",5,9,Secondary School,Provisional,1/4/2017,31/3/2020,VICHITRA DEVI MEMORIAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
"DPS WORLD SCHOOL, PILKHUWA",2132923,UTTAR PRADESH,HAPUR,"DPS WORLD SCHOOL, PILKHUWA, 505, MUKEEMPUR, DINESH NAGAR ROAD, PILKHUWA, HAPUR",245304,120,"9027101504 ,",,,dpsworldpilkhuwa@gmail.com,http://www.dpsworldschoolpilkhuwa.in,2016,4/11/2016 0:00,Mrs.POONAM VERMA,1,"MA, M.TECH., B.ED.",5,20,Secondary School,Provisional,4/1/2017,31/3/2020,GYAN DHARA EDUCATIONAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
H.S.Public School,2132237,UTTAR PRADESH,HAPUR,"NH24 ,devi mandir,kastla kasmabad, Pilkhuwa,Hapur",245304,122,"9058421091 ,",,,hsps59222@gmail.com,http://www.hspublicschool.in,2011,11/4/2011 0:00,MR. SOMBIR PUNDIR,1,"M.sc,B.ed,M.ed",8,19,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Shri Hari singh charitable and educational trust
,,,,,,,,,,,,,,,,,,,,,,,
INDUS GLOBAL SCHOOL,2132596,UTTAR PRADESH,HAPUR,"FATEHPUR, KUCHESAR ROAD CHAUPLA, HAPUR",245201,,"9810498705 ,",,,KAPILMAHENDRASHARMA@GMAIL.COM,,2015,4/1/2016 0:00,Mr.GOPAL SHARMA,0,"MA, BED",2,6,Secondary School,Provisional,1/4/2017,31/3/2020,shiv shakti educational and wellfare trust
,,,,,,,,,,,,,,,,,,,,,,,
K.D. INTERNATIONAL SCHOOL,2132890,UTTAR PRADESH,HAPUR,"NH-24,NEAR SHIV PETROL PUMP,KHERA,PILKHUWA",245304,91,"7533944000 ,",,,kd_international@yahoo.com,http://www.kdispilkhuwa.com,2016,4/4/2016 0:00,Mrs.sunita,1,M.A.B.Ed,10,12,Secondary School,Provisional,4/1/2017,31/3/2020,KRIPEE DEVI MEMORIAL SHIKSHA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
L N PUBLIC SCHOOL,2130193,UTTAR PRADESH,HAPUR,"GARH ROAD, DISTT HAPUR UTTAR PRADESH",245101,122,"333375 , 213333",316719,,aradhnalnps20@gmail.com,,1992,3/16/1987 0:00,ARADHNA BAJPAI,0,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,L N PUB SCH SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
Maharishi Vivekanand Public Jr. High School,2131852,UTTAR PRADESH,HAPUR,"Kuchesar Road, Choupla, Distt. Hapur",245201,122,"342011 ,",,,subhita.mvps@gmail.com,,2011,4/2/2012 0:00,SUBHITA SHARMA,0,"M.A., B.Ed",6,12,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Swami Vivekanand Shiksha Prasar Samiti
,,,,,,,,,,,,,,,,,,,,,,,
Modern Public School,2132524,UTTAR PRADESH,HAPUR,Simbhaoli,245207,479,"0121-2575844 ,",590515,0121-2575844,modernpublicschoolsimbhaoli@gmail.com,,2009,4/1/2010 0:00,Mrs.Meena Singh,0,"B.A., B.Ed.",34,34,Secondary School,Provisional,1/4/2017,31/3/2020,Modern Public School Society
,,,,,,,,,,,,,,,,,,,,,,,
Mount Columbus International School,2131779,UTTAR PRADESH,HAPUR,Himmat Pur Road Simbhaoli Sugar Mill,201009,5731,"223296 ,",,5731223299,rajforever4@gmail.com,http://www.mcis.co.in,2012,4/2/2012 0:00,Rajeev Ranjan Singh,0,B ED,15,10,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Radha Krishna Shiksha Samiti
,,,,,,,,,,,,,,,,,,,,,,,
NAV UDAY PUBLIC SCHOOL,2132425,UTTAR PRADESH,HAPUR,"DHAULANA , DISTRICT- HAPUR",245301,122,"01222-961363, ,",9868170302,0,preeti.nps1@gmail.com,http://www.navudaytheschool.com,2012,7/2/2012 0:00,MR. ANITA NIMBAL,1,M.A.B.Ed.,7,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,NAVUDAY PUBLIC SCHOOL SHIKSHA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
PT. SHAMBHU DAYAL PUBLIC HIGHER SECONDARY SCHOOL,2132861,UTTAR PRADESH,HAPUR,"MUZAFFARA, BAGARHPUR",250104,,"8923604813 ,",,,ptsdphss@gmail.com,,2009,7/1/2011 0:00,Mr.AMIT KUMAR SHARMA,,"MSc, B.Ed",7,12,Secondary School,Provisional,1/4/2017,31/3/2020,Pt. Shambhu Dayal Educational Trust
,,,,,,,,,,,,,,,,,,,,,,,
R.S.M.INTER COLLEGE,2132450,UTTAR PRADESH,HAPUR,"HIMMATPUR ROAD SIMBHAOLI,HAPUR",245207,0,"9758000344 ,",,,rsmsimbhaoli@gmail.com,,2002,7/1/2002 0:00,SANDEEP SINDHU,0,M.A.B.Ed,10,15,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,"RAMBIR SINGH MEMORIAL UCHHTTAR MADYAMIC VIDYALYA SAMITI, SIMBHAOLI GHAZIABAD"
,,,,,,,,,,,,,,,,,,,,,,,
RAINBOW PUBLIC SCHOOL,2132427,UTTAR PRADESH,HAPUR,V&P-DEHRA (KUTI)DISTRICT- HAPUR UP,245208,5731,"05731262032, ,",9868170302,0,vinodkumar.rainbow@gmail.com,http://www.rainbowpublicschool.org.n,2015,4/1/2015 0:00,MR. VINOD KUMAR,1,M.A.B.Ed.,8,12,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,RAINBOW SHIKSHA JAGRUKTA AVM VIKAS SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
Rama International School,2132491,UTTAR PRADESH,HAPUR,"NH-24, Ramadelhi Campus, Hapur Delhi Road, Pilkhuwa,Hapur",245304,122,"2327351 ,",590515,0122-2327351,28shradha@gmail.com,http://www.ramaschools.com,2012,4/2/2012 0:00,Shradha Agarwal,0,"M.A, M.Ed",7,14,Secondary School,Provisional,1/4/2017,31/3/2020,Rama Educational Society
,,,,,,,,,,,,,,,,,,,,,,,
S.G.R.S. International School,2131801,UTTAR PRADESH,HAPUR,"Garh, Siyana Road, Katira Jafarabad",245205,5731,"262021 ,",,,principalsgrs@gmail.com,,2011,4/2/2012 0:00,ABHA CHAUHAN,0,"M.Sc, B.Ed",11,13,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Sur Ganga Ram Swroop welfare education sociery
,,,,,,,,,,,,,,,,,,,,,,,
S.V. PUBLIC JR. HIGH SCHOOL,2132049,UTTAR PRADESH,HAPUR,"POST-VILLAGE SAHAHPUR ,PHAGAUTA",245101,0,"8126808497 ,",,0,ashakiran7983@gmail.com,,2012,4/1/2013 0:00,ASHA KIRAN,0,M.Sc. B.Ed.,1,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,SURAJBHAN VIDYSTA BHAWAN EDUCATION TRU
,,,,,,,,,,,,,,,,,,,,,,,
SARASWATI BAL MANDIR,2130133,UTTAR PRADESH,HAPUR,"MODI NAGAR MARG, DISTT HAPUR, UTTAR PRADESH",245101,122,"2300577 ,","2303123, 09368752398",,principal_sbm@yahoo.com,,1970,4/2/2001 0:00,Sunil Kumar Sharma,1,M. Sc. B.Ed. Ph.D,12,4,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,SISHU AVAM BAL KALYAN SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
SMT BRAHMA DEVI SARASWATI BALIKA VIDYA MANDIR,2130374,UTTAR PRADESH,HAPUR,VIDYA MANDIR HAPUR UTTAR PRADESH,245101,122,"2317323 , 317323",8950051233,174427564,sbvmhapur@gmail.com,,1988,4/1/2005 0:00,ALKA GUPTA,1,"M.Sc.Physics,B.Ed.",6,11,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,SHIKSHA BHARTI REWATI KUNJ
,,,,,,,,,,,,,,,,,,,,,,,
Smt. Kamla Agarwal Girls PUBLIC SCHOOL,2131923,UTTAR PRADESH,HAPUR,Free Ganj Road,245101,122,"2316369 ,",,2316369,smtkagps@gmail.com,,2003,4/1/2003 0:00,PARUL SHARMA,0,M.A. B.Ed,6,7,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,Smt. Kamla Agarwal Educational Society
,,,,,,,,,,,,,,,,,,,,,,,
"SMT. KAMLA DEVI PUBLIC SCHOOL AYADNAGR, BABUGARH, HAPUR",2132819,UTTAR PRADESH,HAPUR,"AYADNAGR, BABUGARH, HAPUR",245101,122,"9557361000 ,",,,sriishu.1234@gmail.com,,2012,4/1/2013 0:00,SANCHITA SRIVASTAVA,0,M.A. B.Ed.,10,5,Secondary School,Provisional,4/1/2017,31/3/2020,YOGENDRA EDUCATIONAL SOCIETY BABUGARH HAPUR
,,,,,,,,,,,,,,,,,,,,,,,
Suresh Chand Memorial Public School,2132336,UTTAR PRADESH,HAPUR,"S.C.M. Public School, NH24, Upeda P.O.Babugarh, Hapur",245201,122,"2311225 ,",,,scamsr.sec@gmail.com,,2015,4/29/2015 0:00,Suman Jain,0,M.A. B.Ed,14,10,Secondary School,Provisional,1/4/2016,31/3/2019,SURESH CHAND AGARWAL MEMORIAL EDUCATIONAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
THE SANSKAR SCHOOL,2130749,UTTAR PRADESH,HAPUR,SHYAMPUR MARG GARH ROAD HAPUR UP,245101,91,"9897585187 ,",,,upendra.bhatt108@gmail.com,,2000,4/1/2000 0:00,UPENDRA MOHAN BHATT,1,M.COM B.ED,7,15,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,KANTI PRASAD FOUNDATION
,,,,,,,,,,,,,,,,,,,,,,,
VIDYA PUBLIC SCHOOL,2132902,UTTAR PRADESH,HAPUR,VILLAGE & POST- SAPNAWAT DISTRICT-HAPUR,245101,0,"9412466101 ,",,,drarjunsisodiya@gmail.com,http://www.vidyapublicschool.com,2013,4/1/2013 0:00,Mrs.Anita Raghav,2,M.A.B.Ed.,12,20,Secondary School,Provisional,1/4/2017,31/3/2020,SARVHITKARI SAMAJIK AVM SHIKSHA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
ARCHISHA INTERNATIONAL SCHOOL,2132217,UTTAR PRADESH,HARDOI,"Post Baghouli, Lucknow - Hardoi Road, Hardoi.",241001,522,"05222359063, ,",,,archishaeducationaltrust@gmail.com,,2014,4/1/2014 0:00,DR.DOLLY KUMARI,1,"Ph.D, M.Sc., B.eD",15,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,ARCHISHA EDUCATIONAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
JAWAHAR NAVODAYA VIDYALAYA,2140032,UTTAR PRADESH,HARDOI,PIHANI HARDOI DISTT UTTAR PRADESH,241406,5853,"262438 ,",836,,dwivedisuman187@gmail.com,,1991,3/31/2012 0:00,SUMAN LATA DWIVEDI,0,,,,Secondary School,Provisional,1/4/2018,31/3/2021,NAVODAYA VIDYALAYA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
kendriya vidyalaya,2100115,UTTAR PRADESH,HARDOI,"hardoi (campus govt. inter college), ghantaghar road , village & post malihamau, sursa, hardoi- 241 001, up",,,",",,,,,1994,10/24/2018 0:00,.,0,,,,Secondary School,Provisional,1/4/2018,31/3/2020,kendriya vidyalaya sangathan
,,,,,,,,,,,,,,,,,,,,,,,
Lucknow Public School,2132242,UTTAR PRADESH,HARDOI,Post-Madhoganj,241302,5851,"240206 ,",,5222661605,prin_mdj@yahoo.in,http://www.lps_lpc.org,2000,7/1/2000 0:00,SAROJ KATIYAR,,MA BEd,15,7,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Bharti Shiksha Samiti
,,,,,,,,,,,,,,,,,,,,,,,
maharishi vidya mandir,2130455,UTTAR PRADESH,HARDOI,shahjahanpur road kurrya hardoi uttar pradesh,241001,5852,"235106 ,",25694427,25695353,hardoippl@mahaemail.com,http://www.msmschool.net,1991,7/9/2003 0:00,AUDHESH PRATAP SINGH,1,m.com/m.ed.,20,25,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,maharishi shiksha sansthan
,,,,,,,,,,,,,,,,,,,,,,,
NALANDA SHIKSHAN SANSTHAN,2130716,UTTAR PRADESH,HARDOI,UDHRANPUR SHAHABAD HARDOI UP,241124,5853,"268061 ,",,,naqvimohtashi@gmail.com,,1993,7/1/2003 0:00,MOHTASHIM HAIDER NAQVI,0,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,GRASIM SHIKSHA SEWA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
"rajkiya ashram paddhati vidyalaya,",2120035,UTTAR PRADESH,HARDOI,"kachhauna, distt. hardoi, up-241001",,361,"44011 ,",4427,,anila@nds.vsnl.net.in,,1954,7/1/1969 0:00,PRINCIPAL,0,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2018,education society a f stn kanpur
,,,,,,,,,,,,,,,,,,,,,,,
SAIRA BANO PUBLIC SCHOOL,2131811,UTTAR PRADESH,HARDOI,"MOHALLA MAHATWANA, ANDAR NAGAR PALIKA, STATION ROAD",241204,5854,"271888 ,",,0,sbpschool55270@gmail.com,http://www.xyz.com,2011,4/2/2011 0:00,Shikha Pritishia Singh,0,"M.A., B.ED.",2,10,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,SHEIKH ABDUL JABBAR MEMORIAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
SANDILA LIONS PUBLIC SCHOOL,2131949,UTTAR PRADESH,HARDOI,"HARDOI ROAD, SANDILA, HARDOI",241204,5854,"271088 ,",,0,viajy.travedi@gmail.com,http://www.abc.com,2003,4/1/2003 0:00,VILAY KUMAR TRIVEDI,0,"MA, BEd.",5,21,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,LIONS SHAISHIK SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
"SETH M. R. JAIPURIA SCHOOL, HARDOI",2132989,UTTAR PRADESH,HARDOI,"NAYAGAON, MUBARAKPUR, LUCKNOW ROAD, HARDOI",241001,,"7753975444 ,",,0,info.hardoi@jaipuriaschools.ac.in,http://www.jaipuriaschools.ac.in/hardoi,2015,4/4/2016 0:00,MR. BINOD KUMAR TIWARI,1,M.A. B.ED.,18,24,Secondary School,Provisional,1/4/2018,31/3/2021,SHRI SITARAM KRISHNA KUMARI AGARWAL MEMORIAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
SHRI GURU RAM RAI PUBLIC SCHOOL,2130424,UTTAR PRADESH,HARDOI,DISTT HARDOI UTTAR PRADESH,241001,5852,"232447 , 220577",044-24724790,0522-447786,JITENDRAKUMARSHARMA40@GMAIL.COM,,1988,4/15/2006 0:00,JITENDRA KUMAR SHARMA,2,"M.A.,B.Ed.",10,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,SHRI GURU RAM RAI EDN MIS DEHRADUN
,,,,,,,,,,,,,,,,,,,,,,,
shrish chandra public inter college,2131576,UTTAR PRADESH,HARDOI,"sandi road, Distt Hardoi, Uttar Pradesh",241001,5852,"7267022705 ,",,,chitra.bajpai66@gmail.com,http://www.shrishchandrapic.com/,2000,7/1/2000 0:00,CHITRA BAJPAI,2,m.a.,12,12,Secondary School,Provisional,1/4/2016,31/3/2021,shrish chandra public inter college
,,,,,,,,,,,,,,,,,,,,,,,
ST XAVIER'S HIGH SCHOOL,2130808,UTTAR PRADESH,HARDOI,NEGHTA ROAD HARDOI UP,241001,5852,"234129 ,",0484-2108457,,mchatterjee1234@gmail.com,,1996,4/1/2005 0:00,MAUSUMI,1,"M.Sc, M.Ed.",13,30,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,ST XAVIER'S SCHOOL WEL & EDU SOC
,,,,,,,,,,,,,,,,,,,,,,,
ST. JAMES SCHOOL,2130199,UTTAR PRADESH,HARDOI,LUCKNOW ROAD HARDOI UTTAR PRADESH,241001,585,"2220015 ,",05852-220019,220015,dalmeidaclaudius@rediffmail.com,,1986,6/25/2007 0:00,FR CLAUDIUS D ALMEIDA,1,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,ST JOSEPH CATHOLIC EDUCATION SOC
,,,,,,,,,,,,,,,,,,,,,,,
ST. XAVIERS SCHOOL,2132003,UTTAR PRADESH,HARDOI,"KARIM NAGAR PARGANA MANSOOR NAGAR, SANTRAHA ROAD, PIHANI",241406,5853,"204078 ,",,0,babykutty67@gmail.com,http://www.xyz.com,2012,4/2/2012 0:00,BABYKUTTY P R,0,"M.A., B.ED.",5,12,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,XAVIERS CHILDREN SOCIAL WELFARE & EDUCATIONAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
THE NEW HEIGHTS SCHOOL,2131766,UTTAR PRADESH,HARDOI,NANAK GANJ GRANT LUCKNOW ROAD,241001,5852,"220037 ,",,5852220037,principal.nhshardoi@gmail.com,http://www.xyz.com,2011,4/2/2011 0:00,VISHAL TRIPATHI,0,"M.A., B.ED.",12,10,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,NEW HEIGHTS SCHOOL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
Amol Chand Public School,2130972,UTTAR PRADESH,HATHRAS,"G.T. Road, Distt Hathras, Uttar Pradesh",204215,5721,"246247 ,",9.19888E+11,0571-2763315,rksharma2578@gmail.com,,2004,7/14/2004 0:00,RAKESH KUMAR SHARMA,2,"M.A. B.Ed., Ph.D",8,10,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,Amol Chand Varshney Sewa Sansthan
,,,,,,,,,,,,,,,,,,,,,,,
B.S.Public School,2131155,UTTAR PRADESH,HATHRAS,"MURSAN ROAD SADABAD HATHRAS, UP",281306,5661,"698560 ,",,,ram.prakashpal129@gmail.com,,2000,4/1/2000 0:00,RAM PRAKASH PAL,0,"M.Sc, B.Ed",5,18,Senior Secondary,,Senior Secondary,,Senior Secondary
,,,,,,,,,,,,,,,,,,,,,,,
baba saudan singh veermati devi public school,2131732,UTTAR PRADESH,HATHRAS,"kurawali, luheta, hathras",204101,565,"9761009915 ,",,0,jitu1972@rocketmail.com,http://www.xyz.com,2010,4/4/2012 0:00,JITENDER SHARMA,0,"ma, b.ed",10,5,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,baba saudan singh veermati devi
,,,,,,,,,,,,,,,,,,,,,,,
BLS INTERNATIONAL SCHOOL,2131917,UTTAR PRADESH,HATHRAS,"BLS INTERNATIONAL SCHOOL, OPPOSITE TEHSIL, ALIGARH ROAD",204101,5722,"9219401727 ,",224482,,sushmapunia.sp@gmail.com,http://www.blsinternationalschool.com,2012,4/1/2012 0:00,SUSHMA PUNIA,2,M.SC. & B.ED.,5,12,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,MAHA SARASWATI EDUCATIONAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
bright career public school,2131257,UTTAR PRADESH,HATHRAS,"ruheri,sasni, hathras,up",204101,5722,"277733 ,",446354,,spachouri2011@gmail.com,,2003,4/1/2003 0:00,Sunil Pachouri,1,m.a. b.ed.,5,6,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,shri. ratnesh jan kalyan siksha samiti
,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL PUBLIC SCHOOL,2130713,UTTAR PRADESH,HATHRAS,"HATHRAS ROAD NEAR SYNDICATE BANK SADABAD, HATHRAS, MAHAMAYA NAGAR UP",281306,91,"9897290381 ,",,,pr.cpss@gmail.com,,2014,4/3/2014 0:00,PRERNA RAI,2,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,CENTRAL PUBLIC SCHOOL SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
D.C.PUBLIC SCHOOL,2131651,UTTAR PRADESH,HATHRAS,"Sadabad Mathura Road,Infront of Nagla Chaudhary Gate.",280004,91,"9450591381 ,",,,mahima.nsc@gmail.com,,2008,1/2/2008 0:00,Mahima Verma,2,"M.A,B.Ed,",5,2,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2018,Krishna sewa sansthan
,,,,,,,,,,,,,,,,,,,,,,,
